"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","PE-A","Time"
104979,104551,175650,105835,94715.6,156509,22423.4,27.8054
88236.6,87967.1,169734,83422.6,79802.8,147950,45451.3,27.8058
78204.4,80345.5,164880,59080.7,52351.6,141683,35294.8,27.8099
125533,111932,196122,94273.7,75295.4,158571,30531.8,27.8152
132821,118022,199812,102508,76340.6,164446,33686.6,27.8225
107887,101336,187199,79636.2,66590,151344,17767,27.8254
112931,98098.1,189764,105376,84986,160167,15639.4,27.8329
95898.5,93979.2,175579,65826.2,60015.9,145400,10217,27.8357
98578,84280.2,188355,80993.9,61459,159739,39961.4,27.8365
72807.6,75348.6,163000,64489.7,63643.6,141682,12490.7,27.8392
115735,115150,179472,89341.7,79190.3,153616,49302.8,27.8436
114814,101915,193153,83552.5,71332.8,153197,25022.3,27.8461
102729,100968,182722,68111.7,65680.9,140671,16669.3,27.8466
129501,113794,193174,95907.3,80031.9,159803,44018.7,27.8467
95741.8,92910.9,182221,78214.4,66697.6,150435,39062.7,27.8481
108747,105459,189086,83493.5,69936.9,153260,48178.3,27.8499
96960.9,90716,175919,93413.2,81676.8,152919,44543.2,27.8534
98225.1,100031,176308,76851.3,69871.6,148730,36263.5,27.8556
120214,115890,195728,92998.1,83129.8,153452,64631.2,27.8595
120457,101468,191306,103600,80882.1,158281,47656,27.8621
110868,102461,181142,88435.7,73846.6,156466,39588.7,27.8622
123777,124881,186524,97492,88612.9,150767,39384.8,27.8967
100678,97691.4,172423,87680,76405.5,151361,28857.1,27.899
119861,109737,195438,95913,83006.5,157896,22364.4,27.9033
97897.5,96607.4,182612,83499.5,72752.5,154772,12465.6,27.9114
106072,106877,182128,87983.9,78085.5,153070,26540.2,27.913
105165,100790,179507,116884,97253.5,159635,49273.5,27.9152
77158.6,79176.6,158012,55042.1,51834.1,138071,12171.9,27.9229
96614,93964.7,180225,73500.3,64916.3,147978,43324.2,27.9304
114010,111564,190524,105430,88830.6,159379,30107.9,27.9318
102794,103518,181854,78681.3,69132.9,150612,6478.96,27.937
94580.6,96827.8,171898,68997.8,62105.1,148220,8291.47,27.9394
109790,103298,185622,93151.9,78780.3,157297,39294,27.9412
103806,99735.9,169614,101687,87321.3,157875,49912.9,27.9448
84928,87921.3,169785,73596.2,71762.6,138605,31786.8,27.9577
127705,112616,196481,94552.2,80262.8,156118,30364.5,27.962
119082,111723,191874,114174,92256.5,164780,32579.8,27.9715
110778,97832.8,191776,98791.4,77600.8,161589,23008.3,27.9924
76891,78917.8,161705,60527.8,55428.6,145528,16104.1,27.9957
141138,134896,203819,128077,107381,161946,47855.1,28.0043
82994,85771.2,162350,57091.2,53274.3,143509,27560.9,28.0054
108560,104042,179097,81837.1,70353.9,154642,28705.1,28.0089
122494,113921,182504,105877,86072.3,158699,27491.3,28.0097
138028,120435,204814,119464,90950.2,165732,23900.4,28.0153
106865,92433.6,187308,100419,84590,155989,18677.1,28.0192
148418,118178,208920,117140,85157.5,171578,51180.7,28.0294
115339,115994,188387,80905.4,70063.3,153404,25627.5,28.0391
95673.8,94651.7,170200,88539.9,80524.6,153367,17262.4,28.0399
146344,130465,206407,89972.2,69144.8,161268,27719.7,28.0402
111217,109980,179430,73658.2,63757.5,151079,17304.3,28.0405
96361.9,95688.6,178861,78537.9,72100.3,148835,34681.9,28.0418
93438.9,93147.6,175131,73889.5,67078.7,146182,24907.2,28.0447
100780,90955.9,183794,123918,97138.4,166530,33376.8,28.0862
97393.4,86275.9,176028,103351,85681.5,159817,57225.5,28.0885
112320,106113,189779,95998,80835.4,155526,31306.4,28.0915
136143,128792,197192,99968.9,84777.2,159096,20503.5,28.0957
111185,104901,182761,119835,100560,161867,53916.7,28.1029
100999,96265.4,175986,87094,74547.2,151791,16431.1,28.106
94747.9,79511.9,178526,69667.7,53357.7,153456,16584.8,28.1093
111390,106126,186763,94175.8,83551.6,151463,24234.5,28.1206
84064.3,84910.6,165590,70188,66396.7,145020,46909.5,28.1289
124996,111289,196463,86557,66592.3,159555,8956.06,28.1349
112978,110997,187339,77311,66917.2,153279,20179.6,28.1452
125017,103789,196827,104065,86834.6,165722,18930.9,28.1512
103482,102159,183486,75957.7,67235,145241,41584,28.1577
84204.9,88611.7,162208,73782.8,69833.9,149257,22729,28.1651
92795.9,99295.4,168025,64090.3,61585.2,141762,28737.6,28.169
106255,108691,173327,70234.6,60310.3,148119,20383.1,28.1789
125666,117019,194191,101509,82517,159766,11780.7,28.183
111916,106789,185543,98492.6,85233.8,157830,31764.2,28.1855
98255.5,86105.5,172001,70954.8,55260,150765,32272.9,28.1918
154558,129071,218375,152556,117689,172327,25187.8,28.205
96951.4,97039.2,174440,68174.8,60040.9,146015,18301.1,28.2053
120008,110006,191871,87511,72233.4,154902,51477.7,28.2078
111269,104197,180540,76217,61988.5,154864,18182.9,28.2228
72620.7,75453.2,156339,57389.3,55189,141608,30983.4,28.2378
113611,108876,192123,78977.1,68459,152842,22996.8,28.2491
106011,109403,184257,85236.6,76113.3,148669,23164.4,28.2538
107898,111356,184913,75471.6,68425.9,146326,37519.9,28.2555
94538.6,95424.4,176591,66037.9,63218,139183,34663.3,28.2636
97801.5,88770.6,176508,91914.2,78386.7,154060,22943.6,28.2691
138787,127504,210439,88208.8,71086.1,155333,44312.2,28.2724
115132,105729,185871,108688,91547.6,159729,26802.1,28.2849
105386,92774.1,193999,90424.6,76980.2,163236,35163.2,28.2872
103561,91624.8,184244,91709,81993.1,152600,18561.3,28.294
137341,117525,202349,112355,90341.7,162004,22630.1,28.2971
101188,100383,186892,66883.6,60041.7,148704,18811.3,28.3114
119088,103321,195731,102889,85165.9,161893,16116.2,28.3178
108152,104239,183212,100982,85649.1,162999,54214.9,28.3184
128821,116755,193910,146795,119430,165156,29622.2,28.3219
113695,111499,182186,89268,80196.4,151564,19048.6,28.3226
76300.5,80576.6,158940,50650.8,49098.4,138776,32864,28.3263
84233.2,83992.3,165317,101546,94839.1,152168,47106.4,28.3472
115662,107635,192166,126096,107270,162518,25587.1,28.3622
84144.1,85802,165013,53518.6,50365.8,135932,13166.7,28.3651
123159,114768,186275,122530,103686,161704,36901.9,28.3815
113341,111249,178974,112581,96992.8,155647,38568.1,28.3902
88795.2,86466.6,170600,65370.5,60134.8,140584,16963.5,28.4038
110738,101491,193000,88158.2,68369.5,159750,44747.1,28.4145
126002,115780,196976,130620,106113,167736,28035.2,28.4213
109033,104655,179722,104070,88260.6,159863,44329,28.424
157781,131503,213806,113954,83044.2,168078,37103.1,28.4288
143944,123302,211308,132992,112398,162352,41767.8,28.4371
125774,111355,189216,115493,91746.3,159826,35245.7,28.4489
104903,102775,183687,86503.3,78292,155205,40186.5,28.4569
90924.1,92929.3,170274,72002.5,65026.5,148327,47205.8,28.4794
88364.6,85248.2,173046,85114.9,78724,147549,11231.7,28.4888
125907,119809,197530,93505.3,81500.5,154971,38524.9,28.4937
136420,124511,202796,99989.6,81928.2,158080,31141.6,28.5013
139719,116211,203367,115065,85307.1,165898,20973.8,28.5216
123010,114818,193630,83744.4,67914.8,152554,32729.1,28.5234
94117.7,96938.5,172957,64585.7,60731,141329,30518.7,28.5399
86457.9,82362.6,166012,72409.3,62364.4,147739,20451.9,28.5413
127698,117993,204135,105729,84682.9,163153,56086.7,28.5418
105005,97803.5,181900,114164,94996.9,158035,46579.6,28.5419
107073,94288.1,188664,110988,89033.1,164224,41202.2,28.5611
94375.7,95672.2,165886,77947.5,69558,150085,30425.3,28.5785
109606,102824,182326,101326,86756.7,154965,46099.3,28.6118
116185,105747,189423,98461.4,80691.1,159017,23232.5,28.6126
130717,114860,190484,98892.3,77125.8,162488,13282,28.6338
103928,100276,181404,63413,57509.1,145337,17271.8,28.6527
122613,111035,198570,125636,102558,165099,31959.6,28.6586
131990,118711,202683,93675.8,77327.8,155973,26068.5,28.6592
121003,116310,186824,99519,85636.7,158393,29779,28.6604
132069,122506,192991,148148,114808,167822,25274,28.6644
111845,103380,179309,137725,111675,161654,16243.9,28.6686
120931,116284,196490,115703,95992.9,158290,32262.9,28.6739
112333,96991.4,189301,122629,95876.7,163313,41281,28.6807
80734.5,82340.8,160256,61692.6,58575.9,141328,11048.5,28.6811
118935,115173,192597,80228.3,69479.8,150845,20375.5,28.6881
112455,104328,186693,105573,87735.4,159765,32960.1,28.6885
97510.1,94919.2,169424,74935.1,64259.5,151001,47149.6,28.689
115134,106613,187374,109797,95837.7,157465,76617.2,28.6944
123014,114063,194326,131045,108471,166838,62759.7,28.7035
90470.4,89381.4,167533,74021.6,67001.7,145413,46787.8,28.7107
135645,115977,198890,107906,86139.3,155705,34604.1,28.7193
112715,96782.1,192138,89334.1,76672.5,153084,41357.4,28.7321
95567.2,94601.9,171333,72890.9,64943.1,149155,11768.4,28.7396
87803.6,86500.8,172167,70161.5,63310.2,145710,18403.4,28.7396
103340,104896,171507,96653.7,90418.8,152324,31269.4,28.7475
114184,99602.6,192366,99708.1,88016.4,155744,24532.7,28.749
80943.3,81714.2,161544,61849,56763.2,145860,33363.9,28.7517
96912.6,92219.5,176777,69325.2,61451.3,147911,41823.1,28.7539
103149,104650,178999,100601,90809.3,152813,23962.5,28.7615
98848.4,96033.8,179648,79191.6,70018,147872,55056.2,28.7635
101045,99850.1,181827,83124,76218,152006,27034,28.7659
76891,79248.8,158427,55632.3,51290.6,139335,33793.5,28.7674
118224,110453,193697,76184.4,67221.5,150485,53157.4,28.769
133168,123518,203661,110991,89155.9,163318,20402.7,28.7796
108438,107679,180619,84382.4,73200.2,151106,32215.7,28.7892
92221.9,90666.8,170844,81113.9,68817,152755,15963.1,28.7929
109584,102894,186655,99922.7,81878.2,157638,60593.4,28.798
91138.6,89993.4,168193,61657.1,53204.2,145057,11125.2,28.8046
124236,113879,183131,109381,88762.7,162413,66981.3,28.8046
85650,88333.8,165471,61036.7,59592.3,136070,11462.5,28.8123
134420,121351,206616,121249,102283,160480,25992.5,28.8376
78867.7,84023.5,160596,53891.7,52660.8,134952,14472.5,28.8384
86850.1,84618.9,170862,83488,76305,149057,16202.3,28.8398
109998,103756,180026,86327.6,76077.5,153170,22687.4,28.8538
104216,102647,176333,77221.8,68177.9,151131,27972.2,28.8708
87222.9,90054.2,168417,66193.3,60817,144410,25674.2,28.8817
142949,127232,200786,102632,80052.4,162224,12863.1,28.9043
121886,118526,190178,90871.2,82049.2,150783,14388.1,28.9044
83509.3,84414,162520,115536,99613.2,159143,42018.4,28.9092
91564.5,83442,171627,73091,63221.3,146127,16158.5,28.9221
120993,116839,191964,87612.9,75612.6,159922,23016.6,28.9245
126727,120046,192038,90204.5,73996.9,155247,43257.6,28.9319
129254,117034,193662,94969.3,73975,162468,25552.2,28.9376
100882,96742.8,179019,75931.4,67505.6,150215,18828.7,28.9381
96123.4,83584.9,175377,76515.3,60914.1,155493,40000.3,28.9454
101588,93464.6,176782,59592.8,51994.6,140650,26558.8,28.9478
76678.2,78188.6,159775,55426.1,49439.8,135391,28125.8,28.948
121940,106974,196815,93095.8,74323.7,165073,19448.8,28.9569
109347,104448,180028,105309,92107.4,155307,30769.3,28.9617
147501,127050,207669,111525,85490.1,168800,38378.7,28.9734
89719.4,90059.6,167851,60448,57107.3,141601,35805.9,28.9741
76404.9,78385.5,158570,57644.9,53059.7,140936,28457.7,28.9748
116876,110223,180044,111521,90945.7,161747,32393.7,28.975
142737,127318,206845,147007,115533,169630,59012.3,28.9874
84609.6,87060.4,164778,66422.7,61860.6,142512,35513.8,28.9984
100482,100962,179023,77493,68312,148497,30868,29.0011
127049,117374,202594,103855,89272.5,157995,27350.5,29.0075
99647.6,97167.6,177108,68936.4,59353.9,147310,11622,29.0143
98653.8,98843.8,179088,73344,66965.3,146593,33058.6,29.0198
88556.7,85127.1,166162,67558.3,56309.4,149003,32017,29.0206
94742.7,93983.5,165856,63584.1,56096.4,145061,69902.1,29.0222
124965,112654,196551,92628,77297.7,156361,42875.6,29.0239
105484,100959,186394,92142.8,81466.8,152135,25319.9,29.0261
101851,100759,174691,82716.6,76380.6,149416,36333.2,29.0299
110224,108081,186327,80643.7,70676.9,146549,33340.2,29.034
94667.5,96781.7,170205,72083.2,68227.6,143393,38540.3,29.0438
78487.4,75595,169769,68933.7,62739.9,144951,25232.7,29.055
105309,104644,186515,89618.8,80749.7,149137,19011.2,29.0577
109116,104884,183704,91427.4,77251.5,155073,38195.4,29.058
108963,101805,188888,90234.4,81269.6,154584,31990.9,29.059
103324,100122,183306,93273.4,83240,152699,12983.3,29.0602
85924.6,84333.2,183350,74834.8,68106.4,155283,22957.9,29.0611
86306.9,83011.7,168525,92207.3,91541.5,145111,49872.2,29.0652
105367,101500,182689,61758.5,54404.9,144024,16867.5,29.0656
118389,112863,186490,81662.7,71322,150390,19188.5,29.0669
104537,98067.1,183929,90558.1,76867.3,151376,16921.1,29.0852
124894,114411,200724,119312,93844.2,165887,23057.8,29.0897
102173,102383,169189,85462.5,77807.1,151186,16558.5,29.0944
97265.4,97820.9,176707,89110.3,85033.5,148216,35345.6,29.1045
149322,126451,211300,108934,83141,164962,92590.2,29.1049
88528.8,86171.7,167961,62762.2,56885.8,145326,45665.6,29.1088
112583,103283,186364,109300,92439.2,162521,54452.8,29.11
101846,98856.8,174151,89697.1,77764.1,154699,19309,29.1213
121791,115897,191879,99402.7,78960.1,158222,57334.9,29.1216
103424,92942.8,182186,120633,94816.8,167608,17226.3,29.1222
102715,102234,185876,104945,95924.4,155125,24360.4,29.1301
124458,116234,183151,80797.1,66406,151165,21946.7,29.1303
115363,114794,187073,93361.5,81307.1,151304,83802.8,29.1314
141210,119636,204451,140047,111922,170923,19413.4,29.1332
87258,80338.9,173332,53325.9,47215,136902,21709.3,29.1368
111449,102657,181852,122310,111073,158517,14821.9,29.1413
152279,132397,207146,110701,85678,166273,36267.6,29.1627
139837,127537,201231,106762,88162.8,159198,49366.3,29.1753
129930,113633,192485,101406,81429.1,162366,27578.7,29.1755
88933.1,84384.3,171977,72851.2,64754.9,145591,13506.3,29.1798
119600,108102,194300,73782.5,61426.3,155242,19719.1,29.1922
115895,111250,181958,118410,101004,160115,24561.2,29.1937
99310,97136.7,169371,85944.4,76072,151320,34956.6,29.2102
114489,108933,179748,107918,88739,159539,12657.9,29.2112
113384,109835,186992,97899.4,86541,152362,28552.2,29.2157
118755,109661,197101,103048,86926.2,160034,14152.8,29.2201
131858,111030,195397,111423,80599.4,168506,17856.6,29.2301
99982,102406,175139,75275.1,69377.2,145329,23060.5,29.2367
114578,109399,190077,105653,89678.9,160578,44528.5,29.2452
104936,104258,172491,68869.1,59887,145517,29179.9,29.248
109641,109883,187241,91440.1,83885.7,151960,31625.9,29.2491
106698,105739,182607,98035.3,86880,153420,24829,29.256
143152,134075,205619,77662.7,64249.5,150701,18563,29.2578
74229.4,79173.1,158674,57261.4,53638.1,137855,13669.3,29.2607
112185,110165,186475,75965.2,69141.1,147204,28846.5,29.2658
91755.2,91127.6,168211,70725.8,61373,148999,33692.1,29.2661
141216,124480,206679,106363,86744.3,164538,22286.9,29.2689
106278,104487,194466,85178.5,77273.4,152653,28851.1,29.2714
94682.4,91177.2,182935,80529.4,72685.1,145048,28069.5,29.2715
92385.1,91621.9,169607,104715,91522.5,157546,21298.6,29.2744
97795.7,97570.5,165394,86702,77837.1,152985,26723.6,29.2808
93369.7,86663.7,176277,62584.8,51440.5,142633,43806.3,29.2897
96772.5,94326.7,165603,99169.9,87456.6,155303,25223.8,29.3097
105110,96327.6,179618,106490,85024.6,161814,57448.3,29.3167
102320,102567,183264,73110.2,66371.5,144468,24892.5,29.3272
123806,115343,203408,113861,92519.7,180437,43935.4,29.329
84933.9,87462.9,161954,61719.2,56581.7,138568,23074.3,29.33
83924.1,83186.1,162678,63102.2,54946.9,147415,25739.8,29.346
125466,113673,194394,107511,91758,158708,92207.6,29.3468
94150.9,93563,169885,74682.6,66062,148811,29157.1,29.3532
101288,95683.3,179313,86140.3,70888.2,152801,23751.7,29.3569
78294.5,82818.5,158978,65906.4,61882.8,145308,16078.7,29.3607
97055.4,95926.5,175390,58141.7,52484.3,140730,43184.2,29.3677
114328,111602,193231,76217.6,67173.4,148466,46518.6,29.3678
121641,118663,197046,81647.5,71532.4,149532,23979.4,29.3698
115979,112554,192587,93535,79912,154680,18505.8,29.3724
119081,105912,188995,94395.1,79158.8,152979,23002.2,29.3749
98913.6,95923.6,177399,81532.9,75007.4,148384,59382.9,29.3821
111805,109228,182453,106467,90062.7,157781,52852.3,29.3897
133966,119996,199342,148459,124785,168967,55127,29.3903
134387,121363,201125,117760,95175.3,164757,43966.8,29.3913
125429,113209,193467,112838,99836.1,158896,41543.4,29.3919
94708.8,95824,170805,63742.4,59901.4,142076,33414.7,29.3976
117582,109976,184679,103203,87452.3,157615,20910,29.4123
82360.5,85978.9,164906,79177.4,74139.1,147876,19136.9,29.4285
133488,123140,203375,133542,114818,161203,37072.4,29.4286
125575,116141,193922,105767,86412.3,162896,68251.8,29.4298
112880,101960,185675,121015,97234.3,165388,49496.7,29.4324
114973,103409,189946,88575.4,75200.5,155003,35358.3,29.4497
112618,107878,186993,97808.9,87055.3,151971,28253.9,29.4498
109669,110635,187443,93041,82915.8,155805,33295.7,29.4532
119710,113908,191981,107935,82719.8,164708,27782.1,29.4542
129082,121069,186722,128788,105829,162919,44214.2,29.4543
98608.8,94769.7,184221,62656.9,53330.8,144295,31645,29.4665
126309,115518,196181,98456.3,82991.4,155465,61400.5,29.4668
102533,97522.3,183022,86612.6,69968,158464,35380.3,29.4788
113430,104598,186431,79731.4,65615.3,150891,15803.2,29.4793
125449,111435,198932,128647,102259,168110,70516.3,29.485
113006,102248,184026,115599,103385,159049,17093.4,29.4877
97135.6,95279.2,169088,68969.5,60107.5,148507,23181.2,29.4898
111360,108232,184122,100709,82025.5,159443,25150.2,29.4972
120802,102846,186939,98771,73351.7,166434,25934.9,29.5106
139348,131948,197435,107091,86438.4,162523,21820.5,29.5107
84651.3,89380.5,160135,70761.9,70818.1,144162,14484.1,29.5139
99043.1,96765.5,175964,65008.1,58926,140220,34228.6,29.5152
86777.8,90050.6,161852,66287.4,61324.9,145034,25173.9,29.5182
135085,122559,203261,92705.6,76306.3,159713,122254,29.5192
91921.8,93603.2,167858,70275.8,69365,142399,24758.8,29.5276
124406,108274,197371,89379.4,70871.7,160059,32064.5,29.5311
88220.6,86623.6,167833,67583.3,60677,142324,20210.8,29.5328
101021,99084.2,184547,68647.4,60692.8,147274,48507.1,29.5377
101764,104958,171397,81901.1,73075.3,148373,26428.7,29.5385
153243,128518,209784,147080,118376,169327,94261.3,29.5401
113924,105190,188596,101581,88046.7,158254,26720.8,29.5428
132437,123691,192926,125241,108663,161809,24756.1,29.5457
126033,118180,195537,91806.6,78911.7,154631,8903.62,29.5493
90832.4,90573.9,171551,71516.3,63717.3,147795,28721.4,29.5803
93166.1,88669.1,185870,67610.8,59654.7,159517,19097.3,29.5805
116256,112608,183377,73370.2,62441.6,151646,15979.5,29.5876
136609,120662,203324,121429,99097.9,164979,63378.3,29.5906
130383,113911,199185,139331,107688,164166,36323.4,29.5971
119995,108033,194012,77290.1,63114.9,147705,18838.8,29.6054
90322.7,89420.6,172726,71594.9,62344.6,148718,20392.9,29.6063
130651,115303,199561,99560.5,84761.9,157963,20211.8,29.6283
90709.2,86969.7,170064,71765.6,62150.8,144719,29345.4,29.6324
132510,122600,199068,112368,92195.5,162860,22764.3,29.648
156533,139014,216556,96532.5,72108.1,162500,53050.3,29.65
101617,94701.4,182285,59952.6,48599,138041,28191.1,29.6515
96495.8,92405.5,183025,87369.4,79254.6,147288,26300.2,29.6539
136435,119915,200272,112998,93039.7,162424,37004.7,29.6543
129065,118085,197654,96977.9,77291.4,157771,73961,29.6733
117717,111652,191996,85977.6,73546.1,152802,39175.7,29.6782
110575,107812,193849,100416,91980.8,153448,30613.9,29.6793
92796.3,91062.6,171218,77443.6,66180.5,148171,37762.9,29.6891
143434,131629,206334,98776.1,82414.2,154342,35934.5,29.6979
97527.6,99067.8,176875,85172.8,75747.8,153630,30425.7,29.7013
135849,128339,202142,118474,95964.8,163190,25784.6,29.7065
109647,101175,189630,101545,85424.6,157246,62126.7,29.7074
95001.8,97312,172001,63973,58424,143977,34378.7,29.7074
100796,93410.6,176028,86829.8,76575.8,151058,8191.23,29.7149
124927,115019,189299,102686,87817,156795,42792.4,29.7226
90647.6,91087.9,167814,69642.4,65953.3,144291,30033.5,29.7274
135469,119927,203636,89924.2,72556,158767,25841,29.7388
160908,143818,210017,89588.5,72664.3,162412,35226.4,29.739
97219.8,96690.6,168216,60265,54578.4,141230,50877.6,29.7516
113483,110930,178836,82468.6,71396.7,151215,22230,29.7518
107906,99961.5,185985,70907,58815.6,148741,13691.2,29.7545
90615.8,80183.1,169778,53477.8,44262.2,140800,10942.6,29.7569
86935.6,88885.2,168501,66199.1,62397.3,142740,6299.4,29.7625
122858,114483,195725,99030.4,85107.5,162649,30329.8,29.775
90952.5,87666.9,174663,86137.3,81686.8,151162,15903.1,29.7799
87974.9,88454.8,168292,69813.7,64347.3,145096,21004.2,29.7838
103430,104339,183598,84958.9,75843.2,150991,25575.4,29.7861
107534,104996,182584,107979,99373.7,151866,31952.6,29.7867
134949,124953,203267,124091,97386.5,162954,34207.9,29.7944
83043.1,85468.4,161758,64945.5,58301,143906,22400.2,29.7962
101334,101918,176201,72376.8,64861.2,148226,18971.9,29.8042
79509.9,81033.3,162616,56776.8,51131.6,144321,28819.6,29.8055
122126,117841,192600,93637.9,82183.8,153158,14504,29.8066
120317,112502,188876,126724,105267,160019,65668.8,29.8198
134197,127863,196741,109849,93011,160510,61140.2,29.8319
111574,96787.4,190159,83613.5,68441.7,154832,23067,29.8366
114636,109557,176238,125122,106562,162463,31906.1,29.842
96920.3,96540.6,175185,101721,91544.6,153133,34844,29.8429
107155,107789,174268,98414.2,84234.3,154676,38520,29.8433
96927.3,96696.4,180544,83173.5,76545.2,149618,19179.5,29.844
129244,113903,195705,84419.4,65625.9,156258,18545.5,29.847
66692.9,72026.5,153233,44853.3,44604.8,131536,12701.4,29.8499
77980.5,84399.4,158427,51386.8,48598.2,139006,14110.8,29.8611
102082,99262.3,176999,66545.8,58254.5,148397,15036.2,29.8734
88874.6,88354.1,165429,63225.5,58553.9,143411,19926.6,29.8798
122626,111295,191705,93993.3,77772.6,159918,43572.6,29.8845
84276.8,85711.7,169109,56150.2,54731.7,134491,28704.2,29.8876
93479.9,94269.1,167603,91850.6,84769,152733,36482.5,29.8937
88544.7,88451,166396,75295,69670.6,148667,37503.2,29.8953
125685,118192,193698,97636.6,85491.4,158435,22203.6,29.9014
126117,113236,198811,92616.4,77740.5,158964,86547.7,29.908
157180,138697,211405,161373,125724,169145,38969.1,29.9103
115768,110710,186638,108479,92616.5,159412,28985.3,29.9116
123990,107775,193436,108949,87182.1,160088,72863.2,29.9329
112490,111086,191930,77896.9,68153.6,147554,21950.5,29.9345
90018.1,84188.4,169305,75225.5,66320,147149,36752.6,29.9425
86643.2,87959.3,170038,69682.5,64661.9,145991,36750.1,29.9516
75236.5,76749.3,165459,56426.5,53066.2,140552,21074.6,29.9598
108678,105746,183199,92728.3,84020.3,152844,34075.2,29.965
81181.2,81067.9,162867,72636.3,62985.6,151673,24147.5,29.9744
91444.9,86291.5,179754,96883,89557.1,155123,55099.9,29.9773
120184,105457,189449,150813,116316,172061,82051.2,29.9831
130710,125043,199855,96207.7,86308.5,152049,73953.1,29.9901
110056,103875,186424,95740.8,83740.9,153589,34884.6,29.9911
154041,137773,214156,142545,121041,165905,52452.6,29.9959
106748,102591,182716,113334,93270.8,162713,68478.6,29.9978
91350,89293.1,172422,80672.6,74586.6,150550,2778.17,29.9978
137891,125065,200489,127626,105463,165085,69236.5,30.0012
125800,113771,196451,88358.7,70783.8,158301,26685.8,30.0022
89211.4,87898.7,164479,71793.5,63950.7,146243,28464.8,30.007
108219,107922,174123,79201.3,67886.1,152603,26093.1,30.0142
145533,120690,203373,133359,101349,170402,16367.6,30.0247
127198,102259,192329,103448,76691.6,168083,50737.7,30.0252
105198,98200.3,182175,106829,91653.3,156060,42584.6,30.0269
90827.4,91679.7,169376,83326.8,78428.7,149526,29570.9,30.0275
94330,90117.5,172724,76278.3,68360.7,148188,31434.9,30.0293
118503,112976,186061,102103,86456.7,155395,61155.1,30.0341
100688,84902.8,186983,91556,78969.5,163793,30197,30.0381
111736,109454,184320,96630.8,83527.4,153243,18274.5,30.0408
124382,110515,199624,85165.9,70144.9,156488,46637.2,30.0488
140680,135275,199597,101928,84594.5,159771,51151,30.0575
116430,110634,191738,84579.8,72978.2,154398,20260.3,30.0665
78232.5,73455.8,158193,62784,55191.8,141968,16833.9,30.0676
97183.5,90632.3,180692,85710.1,73811.5,154765,23353.6,30.0774
112875,107299,189948,94269.4,79723.9,151102,32421.3,30.0779
143962,130547,198565,123467,98546.8,165687,86881.2,30.0957
115388,115036,193748,87598,76944.7,148579,41729.5,30.0992
92208.9,89149.1,169574,81740.3,70123.3,154325,25041.2,30.0992
107078,102005,188637,91520,79797.8,154943,20724.5,30.0999
105269,97727.7,187927,90468.8,75661.2,157489,26808.7,30.122
113884,109016,185264,81117.6,70296.9,148037,16276,30.1287
110226,102597,191614,93607.5,77596.1,152710,15537.1,30.1311
88668.3,85345.6,169961,68028.9,55976.1,150494,28696.9,30.1333
101255,87490.4,181708,66155.9,51804.9,151411,44935.1,30.1421
70193,69748,160110,55670.3,53084.4,138828,10392.3,30.1443
109851,104243,187056,98963.8,79154.4,159856,29469.3,30.148
125924,99497.6,200249,160357,117174,176067,46525.2,30.1573
156697,139246,213140,103418,81774.8,165295,19654.2,30.1636
108809,107817,180013,75320.5,68617.3,151361,18371.7,30.1648
146211,130497,212134,125809,98823.2,165189,39722.8,30.1676
99563.8,93889.4,178883,85382,70267.2,151621,16204.5,30.1725
134944,130330,199027,93357.6,79082.6,155771,33361,30.1867
126060,119792,195313,112081,99290.9,159452,57710.3,30.191
131234,118135,201394,144336,124895,163858,22225.7,30.1963
111343,110185,190080,67283.2,59892.4,142034,22304.7,30.1993
74200.7,69899.4,165290,58827.9,51234.3,145308,11335.1,30.2068
99689.8,97935.9,176906,78415.5,68733.5,148763,27269.2,30.2173
106969,102700,172961,97554.8,84368,155743,30516.8,30.2208
105491,94591.9,183670,138969,118994,169681,58426.3,30.2465
124540,111301,190187,130109,108150,162471,45080.5,30.2523
105621,101761,174717,76069.7,63316.4,156404,28706.1,30.2644
104250,104125,182794,75370.4,66165,148662,13614.6,30.2696
118010,115424,189555,88304.7,73860.4,152690,46535.6,30.2882
96412.6,96366.7,178617,67774.9,59934.6,146289,26416.7,30.2896
92919.5,89902.5,172911,74324.9,66574.3,146071,27028.2,30.2902
98929.2,99202.1,184265,61768.6,56444,143718,27041.9,30.2988
134716,121338,204340,110669,88395.1,164629,35938.3,30.302
127806,109799,203923,94804.6,78437.4,159736,14268.2,30.3136
73573.2,77351.8,156179,76296.2,70866.5,148195,48996.4,30.3138
108353,104043,187120,95442.4,83028.4,155190,24414.9,30.3209
103238,100881,172252,84510.9,74296.3,152982,20424.1,30.3254
141508,121996,206948,123306,93224.4,169833,20492,30.3261
146173,120536,213490,156690,111976,176002,34160.2,30.3307
109464,98055.7,190135,120208,101379,175775,41496.4,30.345
103709,99782.9,179711,116930,97987.5,161931,6324.27,30.3475
123805,111251,196844,79893.3,66726.2,158451,69800.6,30.3507
115137,109246,183019,80169.4,66168.9,152259,18759.1,30.3774
114614,111416,193487,101521,90526.2,169181,23350.2,30.387
96264.7,90110.8,169644,73870.4,66999.3,149036,20995.1,30.4023
128218,113329,196224,121406,99723.2,159548,13178.8,30.4027
102377,90464.4,178776,72448.5,62504.8,148141,33283.3,30.403
