"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","SELE","Time"
86295,85469.7,162486,64265.5,59580,134762,1027.08,4.93231
84267.5,85767.5,157827,61948.6,58111,141275,4181.46,4.93464
74472.3,70336,159796,67539,60601.1,136129,3213.4,4.93793
83731.7,80542.7,159816,63106.9,56977.7,138167,2564.28,4.94627
91143.5,87261,166124,72833.7,58927,148119,8396.63,4.94699
75308.6,78282.4,155439,77822.8,72941.5,145313,8743.96,4.95102
82797,79592.2,167919,67628.6,59903.4,143756,16416.4,4.95169
86663.3,82740.8,162000,81237.5,70934.3,147542,4921.17,4.95974
87408.6,90101,157518,70072.7,65918.3,139052,16050.5,4.96419
90197.8,89383.3,164972,68840.1,63174.8,139147,7192.84,4.96506
77306.9,78109.9,157847,78126,71187.5,143676,3923.01,4.96589
87232.7,85949.9,163048,92031.9,81161.3,149481,6683.75,4.97174
96180.2,94574.1,168467,76185.7,68059.7,145024,10501.4,4.97515
86083.6,88764,159247,68568.4,62012.2,145214,3357.8,4.97667
84029.3,84860.8,157982,66371.5,60970.1,137861,3648.34,4.97723
99669.3,96250,173105,89725.1,78579.9,148719,639.715,4.98448
66339.4,68299.5,152578,48563.6,47241.1,128818,2466.19,4.98839
117330,110219,186309,116194,93166,160383,2683.79,4.99081
96011.1,90482.8,171686,85027.6,74597,146257,11361.8,4.9933
129302,112138,192485,120426,96091.5,162321,5552.26,4.99681
84305.1,86658.1,155153,65777.2,60659.3,139827,2679.28,4.99768
92727.5,96051.4,162425,71223.5,64147.5,142166,3379.54,4.99813
73542.1,76954.2,152879,56404.8,54850.9,132096,1551.89,5.00057
100079,95468.6,183071,72717.9,60646.4,147509,2393.22,5.00922
84273.9,86884.7,155815,86933.3,78877.5,147359,3982.79,5.00951
65455.9,69911.8,147880,48870.5,47290.5,131186,6199.97,5.01129
91085.5,84033.4,175195,82328.4,71677.9,146489,9475.63,5.01549
79374,74207.7,170111,72082.1,66146.4,148671,3054.75,5.02194
93600.8,88670.4,168633,75116.8,67065.9,143406,5695.76,5.0224
114647,110294,183515,84700.7,70127.1,150689,7479.08,5.02283
113778,108566,181290,123438,100260,160590,14757.7,5.02348
82104.1,82065.6,156053,69981.3,60473.1,144929,16309.4,5.02368
128760,110504,190057,105198,83439.5,156367,2038.25,5.02433
110716,98808.2,182528,101163,84190.3,159358,7252.3,5.02468
101630,96617.1,169949,82447.7,67325.2,150821,2046.47,5.0285
70009.4,73587.5,153209,60107.4,57525.4,135031,952.976,5.03026
74580.4,73897.4,154991,49256.6,46580.6,134263,2912.7,5.03062
93758.8,88188.7,173398,66269.9,56302.9,146451,68.8889,5.03095
98812.5,95462.8,169629,74456.2,64883.4,145986,8558.08,5.03103
111700,107076,181524,104379,82538.8,155939,6482.82,5.03211
122041,108339,190209,96036.1,81671.5,155850,19605,5.03337
80721.1,83534.4,154238,73474.3,69426.9,140272,16674.7,5.03703
115576,101186,184023,93408.3,80855.8,149695,10659.6,5.05302
101942,96497.3,169288,84567,74023.8,145871,359.909,5.05982
79725.1,80860.7,155525,62625.6,58962.1,136603,5969.3,5.06266
69684.5,73512.6,150685,59252.3,57716.8,138157,4312.5,5.06707
119743,105834,182493,142097,111384,165114,5863.35,5.06715
75508.1,77579.8,155728,53501,51199.3,129179,3437.28,5.06858
81487.1,85449.5,159786,85416.1,77964.1,144131,4079.26,5.07175
94223.6,94323,166404,73814,64881.9,143992,3660.49,5.07209
90697.2,82912.8,165137,96348.8,79574.6,153492,5162.41,5.07312
104181,102046,168698,90223.1,75882.4,151246,10565.4,5.07359
91784.5,87222.7,166180,79739.5,68162.8,145923,257.495,5.07388
72634,74612.2,153745,65623.2,62191.9,139058,2018.14,5.07492
99509,98581.4,176899,68795.5,61256.1,145210,5659.79,5.09326
107033,87335.2,177350,127318,102085,165493,128.524,5.09466
108212,96710.8,180462,106514,87889.4,155438,2804.21,5.09524
87113.6,83710,161517,73802,67506.9,137640,1055.54,5.09584
61297,65337,148059,45786.2,44363.7,128279,1864.97,5.10071
80708.3,80406.4,161681,69982.6,63029.6,143759,8451.35,5.10728
106219,102973,169388,79777.6,68500.5,145586,10582.8,5.10756
81250.7,81371.4,159494,66682.1,62024,138387,5281.51,5.10845
71048.4,73877.1,153200,47153.4,45097.6,130980,5640.32,5.11389
101240,95638.4,172811,103064,86812.7,152313,5712.07,5.11486
112168,102322,177709,78241.4,68458.1,148208,5314.14,5.1184
140152,120713,194083,109530,84545.5,162257,997.482,5.12104
105716,104375,168633,94723.2,85227.7,150494,2349.16,5.12134
116049,102059,178712,148524,129726,161532,27326.5,5.12208
72836.9,73468.6,151901,61755.5,58094.1,138645,8155.76,5.13754
71145.9,70002.3,153417,66413.3,56364.3,143885,6690.21,5.13893
102141,97849.8,168901,75727.8,64798.7,145335,5007.29,5.14107
83225.9,74325.1,176336,108725,86099.6,162035,12547,5.14164
71964.8,70286,152749,83399,72816.3,149040,6513.45,5.143
80120.8,71986.3,172315,64606.4,59069.4,144228,1455.87,5.14649
67230.9,72625.7,148503,51368,51591,131175,1162.13,5.14944
96076.4,85966.8,173739,86684.1,75833.3,148910,440.225,5.14967
85449.5,81973.1,160693,82174,65437.2,146175,994.184,5.15113
108212,109389,175016,87536.7,77827.7,151010,14006,5.15654
77079.1,78898.5,158803,59421.5,56129.6,135535,144.723,5.16549
111736,105243,186093,89508.6,78264.7,148328,1180.66,5.16664
92075.1,84060.5,172619,79957.8,67289.6,144473,841.642,5.16689
128912,108122,195793,153032,112520,169421,3580.97,5.16789
81499.5,79428.3,169708,79611,76652.4,144083,14382.9,5.17052
101147,83738.2,182044,110652,97672.1,159235,10909.5,5.17326
126636,121907,188230,105588,84470.1,157392,2144.34,5.17372
81229.9,83182.9,160483,67505.8,60133.2,143339,446.905,5.17632
76475.7,78298.3,157636,65113.9,57557.5,144408,651.553,5.17811
63695.6,64786.5,152647,82212.1,76618.8,144423,3104.32,5.18289
68026,66707.8,152315,81430.3,71690.7,152240,3330.69,5.18548
61174.9,62452.9,143516,59371.3,56977.5,135420,3431.77,5.1872
89311.7,90756.6,159720,70922.9,63059.4,141779,2489.82,5.188
129206,117023,186739,111421,83498.8,164779,4733.66,5.18834
101607,103030,168785,82479.1,71947.4,147630,12943.5,5.18862
112116,105277,180069,107896,88976.2,156388,8673.84,5.19312
59724.3,64178.5,148843,44926.3,45655.3,126710,271.805,5.20232
125072,121191,186680,90252.2,77806.4,150518,6173.08,5.20548
128560,110047,192425,116649,90589.3,159941,12871.5,5.20769
75490.1,73835.4,164749,84084.1,71508,152348,4771.48,5.21611
74409.9,76661.3,154838,86103.8,79219.2,144863,283.369,5.22007
88118.1,86373,165315,87587.3,78390.8,145313,543.789,5.22325
71420.7,75662.6,153275,58793,56995.2,134701,5450.14,5.23075
94613.4,84002.8,169076,76974,60246.5,151276,1374.45,5.23903
89069,81337.6,170361,93319.1,81177.6,150951,4935.81,5.24123
80080.9,78794.8,161732,63671.6,52644,147931,37.5122,5.24154
107547,103907,179611,80216.6,72054.9,143969,7877.51,5.24437
92334.6,93844.7,168407,63235.1,58894.4,139071,7520.02,5.24893
87651.9,86969.2,163086,59979.7,56636.7,135883,5712.48,5.25462
85485.1,83620.2,162905,70606.7,61875,141479,5610.5,5.25469
79565.8,85698.5,154995,68002.2,65923.7,137737,5239.9,5.25502
78311.8,78846.4,155550,52630.4,48104.6,131142,14205.4,5.25872
99196.4,99526.1,165580,97150.4,86768.4,151762,6600.7,5.26194
89583.1,90004.4,163562,76615.1,64521.8,149483,3845.11,5.26527
104032,97457.2,175095,83594.1,69421.4,148897,1211.07,5.26803
74886.1,76900.6,157676,56793,52388.2,135542,229.269,5.27232
76037.5,74141,158364,76201.3,69072.7,145563,7084.99,5.27235
93200.2,91864.6,167777,74404.3,65254.7,147715,7759.04,5.27275
98401.7,97055.7,169988,75753.3,63481.1,148607,5966.37,5.27315
86462.1,86978.7,165931,68961.4,61299.6,138759,69.6926,5.27734
88432.8,93482.9,163226,78314.3,76266.2,141373,4312.41,5.28448
67046.7,68248.9,148948,74027.4,72898.4,140949,420.241,5.2875
98811.4,82294.3,177235,150344,129203,163051,2590.62,5.28996
94531.5,91436.3,170521,101490,87496.9,151792,4617.94,5.29004
80239.7,81061.6,154950,74102.9,68226.1,140789,5753.64,5.29201
111373,103247,182311,109605,95005.9,156263,256.726,5.29332
106539,105313,175783,91726.1,81201,151219,5902.79,5.29447
93931.4,96760.6,166211,95132.6,85304.5,148986,6400.77,5.30233
84742.2,79707.8,164329,87811.5,73134.6,152110,10935.2,5.30626
78289.1,78380.8,162706,56286.4,52690,137338,11223.6,5.30745
105663,91279.2,182237,121610,103395,159444,7972.76,5.30926
84118,81920.3,162249,84916.4,72375.6,151028,972.812,5.31078
93060,88044.3,170254,96725.1,90646.6,147347,8089.11,5.31314
100560,95595.2,173175,96536.5,79478.8,154543,2897.2,5.3162
86549.2,83609.1,163891,98171.2,91464.7,148119,2609.65,5.31652
129688,126061,194307,89559.7,77293.3,150830,1394.24,5.3186
92420.3,91106.8,167855,87535.7,75731.2,151095,2731.24,5.32616
102046,89916.5,175751,109037,95534.9,152089,5256.35,5.32655
89110,86312.9,168162,87719.3,76295.9,150607,2929.91,5.33308
80542.7,78137.9,159734,75120.4,66289.9,145105,4326.23,5.33425
98421.2,95334,172377,65040,55034.4,144892,2405.69,5.33492
98570.9,91889.7,173275,88253.5,76884.3,150291,4139.62,5.33535
97438.3,87705.8,178233,83849.6,69265.6,152234,4153.58,5.33814
96001.5,87665.3,169510,87684.1,73013.5,151596,12060.1,5.33819
82531.8,85637.4,158437,66752,63290.6,141186,5571.46,5.34208
95649.5,90732,168317,97143.9,85076,152065,5837.32,5.34345
93595.7,88435.3,165928,82302.8,70814.3,147948,15535.8,5.34381
75325.9,66193.1,158109,88396,75863,153622,9219.93,5.34389
75909.7,68697,163075,74419.6,59405.7,151701,2233.85,5.34479
79209.1,80707,153354,67185.5,61550.2,141480,3278.6,5.35254
91762.1,89781.4,166379,71570.7,65281.8,142874,6414.05,5.35281
120054,111118,182876,104965,95815.6,153150,19415.5,5.35398
93130.1,86955.7,173155,103351,88779.9,152618,8240.34,5.35769
110667,107095,175952,101318,85241.1,155949,1900.08,5.3637
96419.1,82680.7,180642,108141,86404,161500,8983.57,5.36505
90695.2,79880.8,168570,90073.9,74718.9,151909,3665.15,5.36672
75152.2,74281.1,159844,53541.2,49508,135758,5170.99,5.368
74568.1,77128.8,157395,82948.7,73358.5,161470,3593.98,5.36943
120192,109560,180321,79123.7,63757.5,151876,1276.9,5.37489
91758.7,91605.6,162459,70532,64735,144300,9205.07,5.37567
81725.5,80622.4,159475,81174.6,74026.2,144931,2434.33,5.37622
111125,102258,182532,93250.1,81184.2,149137,4696.52,5.37983
167510,134354,210805,147850,109861,170547,6451.82,5.38462
91352.7,90549.6,168105,81346.8,74020,145647,3078.52,5.38678
103238,96995.1,173132,96377,78503.2,156132,5788.52,5.39253
68890.4,73557.9,148855,56928.6,56441.7,134608,2125.05,5.39841
127974,112099,183108,85920.8,70585.3,155447,3448.85,5.4021
104203,98418.6,175631,101794,93686.5,150424,20221.6,5.40762
87624.2,88481.1,161595,72635.1,63678.6,142236,968.022,5.40799
116435,107844,182187,99408.7,81961.5,156017,906.391,5.40827
97249.7,92015.3,168683,119596,103215,156585,9250.97,5.41143
86702,81824.4,167200,99044.2,87385.1,149405,2830.15,5.41819
130102,114487,189150,119506,98999.5,158385,3044.68,5.41895
82265.5,78566.7,160553,93610.3,84595,148898,3694.88,5.4274
102858,97933.3,179416,82364.8,67317.1,154298,11299.2,5.43041
102324,102624,168930,91254.2,77366,148782,9231.14,5.43279
99751.7,91939.6,174982,111885,90886.3,157705,673.693,5.43654
85669.6,80443.8,165008,89963,79364.3,148246,4654.27,5.43976
84485,87932.3,154898,73715,68741.9,141415,2391.77,5.44613
68563.6,66990.6,150463,76652.5,72637.8,141974,1477.7,5.44644
84017.4,82738.4,157993,81504.6,70360.6,148409,4373.36,5.4502
107847,104426,175760,78489.8,64675.5,148212,15364.4,5.4559
66581.3,68657.7,153090,57351.7,54179.1,138084,933.05,5.45777
89910.4,87672.1,171654,110532,95307.2,155432,921.302,5.45918
110540,102056,176329,90714.1,72015.6,151491,228.495,5.46432
81550.1,84912.8,159064,80161.9,79874.6,141107,1910.02,5.46629
100477,99320.8,178718,86394.5,79367.9,145869,7169.71,5.47215
133824,117118,199135,146466,123285,161476,8946.39,5.47754
90923.1,85735.8,165265,131069,111245,158878,24061.4,5.48245
108244,100000,178786,93993.8,80710.8,151117,954.241,5.48995
101650,97076.2,167857,161265,131116,163038,8416.6,5.4932
100546,91356.4,176479,97168.3,80224.4,155299,6928.29,5.49563
111903,105357,178576,131696,116986,156650,8390.8,5.50164
68271.9,70964.5,150963,71923.9,69942.2,141333,4009.4,5.50444
108330,101793,181906,119636,107865,152887,6439.13,5.50615
90717.4,89718.6,162717,79774.3,72089,146688,186.887,5.50632
81629.1,77262.1,158170,57351.1,50593.9,135311,175.832,5.50825
136304,122742,196551,100581,75300.8,162852,218.052,5.509
78453.2,76158.8,158090,58837.5,55181.3,134717,1286.21,5.51395
115880,111197,182218,115383,101159,158143,14876.3,5.51947
92610,87846.7,176304,63984.1,56919.9,145917,99.2307,5.52169
104545,95416.5,176398,88217.1,78181.9,152430,6651.49,5.52196
94458.8,90903.6,168656,106198,90828.4,152356,15597.7,5.52566
87194.5,81813.9,166171,74014,61602.5,145215,2351.96,5.5275
120859,97610.9,189867,108980,83580.9,161928,18907.8,5.5282
75185.6,79275,152300,59061.1,56862.8,134976,3765.18,5.53017
81041.8,81428.2,159411,79655.7,71069.3,147414,6313.38,5.53379
95519.2,95543,163390,90690.3,77003.6,145909,10550.8,5.54612
95238,92233.2,167620,101461,87016.6,153061,3863.5,5.54784
82769.5,80773.6,160054,64363.7,57148.8,142053,10629.6,5.54962
78203.1,80393,158208,58381.4,56139,135860,1205.19,5.55138
104127,104144,169984,83885.5,74202.8,145912,4748.12,5.55659
83632,82452.2,161884,79658,73647.5,143511,7347.64,5.55792
80993.1,84342.8,160069,72915.8,68417.6,142061,10266.1,5.55866
78903,79231.6,155759,57091,50965.8,138143,1323.44,5.56003
124873,106841,183479,126502,112588,158865,2784.83,5.56132
84732.1,86961.5,163205,78730.7,70021.4,146196,4921.8,5.56273
89113.7,89830.2,160434,66882,60950.6,138583,3767.49,5.56411
85563,78387.2,163197,70470.5,63472.5,142592,4738.94,5.56595
79489,76407.3,155515,71784.6,60965.5,148044,6889.11,5.56999
111538,101051,183450,153149,127910,162652,201.903,5.57143
84291.1,74336.3,166046,76188.6,64643.5,147557,4576.33,5.57476
95397.7,90890,173861,75902.2,62239.6,148943,5977.44,5.57605
78448.2,77975.1,158633,75079.3,68873.7,144614,3342.53,5.57618
79668.6,80147.3,162081,79349.7,75799.9,139181,3997.16,5.58403
103635,92585.2,182897,83775.1,68808.5,148392,4008.27,5.58539
108591,103055,175645,91546.4,78255.6,149054,6268.01,5.58941
88743.5,83086.3,167862,75017.8,60160,152107,663.391,5.58996
81209.8,82030.4,158873,80161.3,72835.5,145620,7489.97,5.5932
72018.2,73056.2,156116,54012.6,51492,133659,2273.98,5.59561
85339.8,75092.1,179705,99715.6,87832.7,159772,10627.6,5.59885
93094.4,93850.5,165494,76460.2,66705.7,144733,66.8556,5.60604
100900,94930.7,179939,80995.9,71575.6,153099,14995,5.60973
68526.7,71410.3,149381,75982.1,72856.9,137950,7795.23,5.61058
86513.4,82955.7,164828,98167.6,86908.9,148445,8558.12,5.61609
75944.7,79242.7,154308,73804.4,69709.9,141151,3511.52,5.61627
116804,98199.6,187433,137534,115990,160437,10412.7,5.61634
86957.7,89646.4,157860,82237.9,74381.5,145488,2365.47,5.61719
76852.4,80746.2,155035,74828.4,72942.1,142496,1351.63,5.61812
71580.5,67372.5,151852,64807.1,58838.6,138896,1579.99,5.61833
108016,102120,173135,100037,84010.9,155434,2995.93,5.62074
105208,101748,183357,91146.8,80069.3,147411,3928.88,5.62373
72681.7,71515.1,158227,67299.9,64617.3,136088,2291.42,5.62526
72477.5,74715.1,158371,69011.7,64978.5,140798,2456.02,5.62529
125027,110018,192735,92111.8,71282.5,156479,10279.7,5.62873
131014,115861,196402,152415,115151,170300,827.726,5.63007
79345.5,80640.2,160192,80629,72802.7,144748,1117.54,5.63432
78929.6,78138.4,163136,75181.7,66270,146289,1018.49,5.64363
82044.9,82776.4,162061,76768.5,67068.6,148157,1258.87,5.64503
121755,111014,188771,96166.1,78415,155865,4943.17,5.64875
95712.1,95022.7,165032,97755.2,89251.9,151278,5606.16,5.65445
129783,123705,196774,97108.4,81635.9,153308,430.463,5.65895
74698.7,77890.1,152846,62947.5,59539,136292,39.2047,5.66332
102732,89012.3,172280,114438,94086.1,158589,80.1737,5.66846
71949.9,72766.1,157877,70722,62781.3,141174,4.096,5.67108
95787.1,92929.1,173284,65288.3,56235.6,142155,9819.75,5.67142
95752.5,99163.9,163382,85986.2,82434.4,141750,5556.68,5.67181
87232,87609.9,160011,87626.1,82673.6,144223,8945.57,5.67258
70689.4,72504.1,154586,55351.1,53224.6,134997,78799.4,5.68069
116775,106154,182622,107330,90333.8,155124,3616.26,5.68123
115456,100341,184218,79323.5,65730.5,150738,4681.02,5.70432
99467.8,88634.9,175037,89396.5,72479.4,152013,1475.8,5.70784
100471,96812.5,177490,72484.1,62465.2,145220,3244.44,5.70946
83393.5,82882.4,163804,76065.7,69021.9,143901,1003.94,5.70951
60431.8,63353.1,142688,49710.8,47298.6,131328,39.8212,5.70985
96368,91982.5,167737,101039,86319,151772,2333.48,5.71017
98856.1,86394.8,176387,74602.8,60978.1,146520,9532.83,5.71174
59988.7,60638.7,148186,81982.1,78815.8,146080,3521.37,5.71375
74172.4,75468.6,152969,54056,49921,131632,2316.45,5.71482
67424.6,66361.3,151778,69338.8,65310.5,140211,977.24,5.71675
91653,91223.9,162407,57855.6,51764.4,130345,9003.64,5.71749
66593.9,63702.9,153270,76806,72010,144127,903.454,5.71987
78027.8,75978.8,156735,50964,46425.2,128994,2769.91,5.72232
58881.1,62968.5,140883,39439.4,38635.7,121890,310.194,5.72583
95070.1,89420,173062,81310.8,67889.7,147857,4070.13,5.72785
93969.6,93022.1,168166,99735,85412.1,151109,4550.12,5.72907
73793.4,77122.8,151699,74778.5,67695.9,145481,5871.21,5.73553
114599,110670,182384,102923,83889.2,154976,11965.6,5.73617
124211,103388,192508,101977,84135.6,158240,5898.59,5.73768
89752.3,87254.4,165650,91146.2,77985.4,149219,4760.68,5.74113
71290.9,74150.3,151144,70096.3,67294.3,140444,1425.96,5.74749
95771.8,92813.5,169115,88257.3,69973.6,154788,658.376,5.74947
74903.1,74357.5,157878,74066,69539.8,143148,2580.86,5.76127
88904.3,85688.8,158729,59127.9,52114.4,140194,3324.32,5.76148
89259.8,87134.6,162672,101194,95298.8,149155,104.58,5.76537
68266.7,70704.4,151875,61190,59470,136249,623.449,5.7659
121458,118851,187368,95546.3,83849,149662,7817.96,5.76697
114110,106138,184838,90464.6,72787.1,151983,8072.3,5.76983
118676,103456,190158,106015,86041.1,157714,6577.43,5.78122
79820.2,80320.9,158231,77118.9,68079.2,145052,2159.98,5.78402
87176.7,86998.5,163457,68585.6,63081.6,141481,6787.09,5.78763
94028.3,87836.9,173486,88576.4,74833.2,152862,4835,5.78838
69361.3,72792.7,147958,48771.9,47126.2,131555,1640.04,5.80107
64542.3,65974.4,151729,59976,56228.4,135006,2280.84,5.80268
103653,101186,173439,76976.2,67239.9,144481,4242.24,5.80422
77712.4,70574.7,168952,153098,134920,165544,9264.93,5.80734
75148.1,77911.1,155004,66933.7,66479.9,138146,5675.7,5.81668
79932.7,76840.7,158899,95720.3,88605.4,148114,7302.46,5.81685
85629.1,80401.8,162583,90968.8,78509.1,150197,188.037,5.81918
102345,95166.3,174450,94069.1,77308.8,150650,5229.23,5.82481
102955,100445,175158,82828.8,77886.2,145814,8011.98,5.82612
84536.4,81267.7,159474,75818.6,59100.9,151703,5080.17,5.8265
80494.9,82872.2,158447,63396.1,57356.9,139446,2168.2,5.82663
140549,119372,204145,156315,116885,169894,7746.75,5.82747
80984.5,68328,169931,70473.9,56030,153264,3844.93,5.83376
77843.2,76198.4,159212,80273.1,71943.3,145589,1973.59,5.84065
101363,102531,169370,69901,69099.7,137656,1583.74,5.8425
81240.7,74826.7,162722,73014.9,62638.3,147304,2807.06,5.855
98866.8,95942.5,169962,111753,94524.2,155620,10181.8,5.85742
88237.2,85826,168342,77689.9,71317.5,146152,5410.42,5.86332
92014.5,87565.8,172521,82824.6,71946.8,145786,5998.4,5.86376
78449.2,77500.7,157876,74977.2,70587.2,144036,8226.24,5.87448
97079.7,87912.3,172560,88528.8,74261.9,150749,2612.99,5.87552
95882.2,96015.8,170510,89050.4,86613.9,142556,1812.24,5.87904
86526.7,87030.4,165133,72490.6,63358,144580,6905.52,5.8803
99611.3,99001.1,168147,74524.7,64099,145121,826.551,5.88443
85594.7,86063.3,162376,67530.5,60368.9,144110,2251.11,5.88573
76239.6,74331.8,158159,80473.5,76860.6,144882,663.437,5.88817
72189.7,73849.9,159529,53540.2,49405.1,135210,885.064,5.89095
87662.5,84268.5,162344,94360.7,87608,149510,6600.52,5.8942
115486,107392,185942,109637,92943.3,154953,13381.6,5.89618
110877,102096,173237,108232,90335.2,157992,16633.9,5.90217
87257.4,88752.2,162119,68836.3,62718.8,141549,5251.47,5.90294
62216.8,64956.9,145962,63716.5,63566.2,135550,2408.67,5.90439
96379.4,98081.3,164393,75030.6,66358.5,145378,6532.57,5.90623
85781.3,89208.3,159979,85877.4,78033.6,145493,6505.55,5.90946
89997.1,85601.7,167870,74179.9,65501.2,144770,1143.7,5.92308
80040.9,70791.7,164701,94652.6,80535,151949,7187.96,5.92683
91807.9,85835.8,167298,94145.5,74973.4,155852,3623.85,5.92978
99953.7,88642.3,172119,114702,99359.2,154833,136.166,5.93049
92119.6,93382.7,163811,70089.8,66570.4,143898,2812.03,5.93092
122658,114108,192660,112388,92716.9,155788,7619.69,5.93133
82662.3,85004.4,158777,73365.5,67024,142124,956.59,5.94215
94904.5,93355.1,182552,77093.8,70250.7,155990,2707.15,5.94261
75444.4,75751.7,150967,66997.2,60984,141541,6051.09,5.94738
107965,95006.9,177072,95024.2,76677.4,151986,3747.47,5.94804
89028.2,89473.6,164611,76604.3,69847.8,144288,1698.92,5.94852
89461.4,92846.4,162146,64374.7,60569.6,139103,5103.13,5.9504
80851.9,78070.3,158399,65990.7,59664.4,141581,8375.4,5.95284
139097,118599,202778,152552,114585,166218,9573.31,5.96054
96891,94859.5,166485,74370.3,64457.1,148761,14895.8,5.96139
73923.1,75306.1,155566,70753.5,67385.4,140760,4568.42,5.96446
71288.4,73349.7,156221,68660.2,62951.2,143517,1937.04,5.9685
127915,116061,193753,119366,88999.3,164360,5009.32,5.97073
76537.2,75824,155646,84251.3,73236.9,148591,3327.8,5.97558
85554.2,85760.8,159677,74357.1,66815.5,143634,615.677,5.9852
148081,124672,200449,150594,108095,172955,6284.55,5.98531
97406.8,96040,166046,84690.3,74424.4,144380,2042.9,5.99194
87420.1,82147.6,165782,80101.3,64627.7,151201,2645.48,5.99515
86283.2,86900.7,159216,82971.3,73214.8,147647,9068.7,5.99884
116573,115039,187281,89234.9,75029.5,165136,341.002,6.00357
90717.5,92940.2,164675,70258.6,64219.9,142399,4346.75,6.0066
84970.8,86741.2,158249,111119,97120.6,153470,2171.5,6.00766
74977,75620.7,156590,79361.1,73222.1,148988,2704.08,6.01448
108662,101930,172822,102592,93305.2,151151,13167,6.01514
91526.5,83219.7,170391,80427.8,65267.2,154954,5344.45,6.02007
80842.2,81041.2,159219,109937,102217,151499,14368,6.02739
94385.3,92744.3,167882,97574.1,89359.1,149229,6210.41,6.02764
77121.3,82076.3,153725,81690.1,77974.6,141489,934.36,6.03221
97699,90874.9,169772,89838.1,77503,150601,461.259,6.03315
117042,114540,184531,99943.2,90087.2,150315,8377.2,6.03363
99716.4,97036.6,165922,63256.4,55208.5,142179,3601.84,6.03374
102437,87755.7,175407,138764,111572,165348,8548.86,6.03731
87003.7,84384.8,162903,75136.4,67556.6,141402,5070.23,6.04051
86283.7,89100.7,160259,75326.2,70650.1,140551,284.178,6.04571
87609.7,83621.3,166261,70614.1,55726.6,148050,4714.14,6.0509
103190,98410.2,173668,101352,90619.1,150888,1020.62,6.05938
73067.3,76439.5,154423,74496.7,68768.2,140873,7830.43,6.06513
98501.1,94443.6,175538,68629.3,57043.9,141007,6942.75,6.06729
86587.8,84302.8,165180,77251.1,65912.4,149226,1286.25,6.0704
107710,103014,170039,67229.7,58310.6,143980,1765.11,6.07408
117769,107745,186744,88819,68925.8,153050,3192.79,6.07615
85467.3,79922.9,165459,76096.4,63790.8,147487,136.724,6.07995
87726.1,85764,171638,60592.6,55099.6,136153,3176.21,6.08385
118208,109892,183402,157082,129095,166535,17385.2,6.0883
88801.7,85615.1,165045,64676,54061.5,145006,2817.49,6.09326
99934.8,101678,165446,73904.9,70550.4,143633,2555.38,6.09435
106004,100231,172825,91204.9,75928.6,152602,1247.08,6.09574
77765.3,78846.3,162144,66925.8,62580.1,140906,5569.43,6.10159
85112.2,84712.9,160039,71301.7,64360,144987,5474.36,6.1034
94992.1,94735.5,169956,57053.6,51693,140331,6094.15,6.10594
113451,107316,176120,114187,103711,152460,2746.42,6.11188
72297.6,75267.9,155220,67077.1,67849.7,137658,1816.94,6.1133
130297,102737,196005,131813,101901,165653,20761.2,6.1151
103506,96387,175622,75226.5,61261.8,145962,9575.62,6.12172
84565.3,81834.4,163322,65250.1,58924.2,141654,5247.08,6.12235
72039.3,67999.3,162113,66968.9,56895.5,144761,2733.72,6.12406
68020.9,57914.4,152714,80647.5,63863.9,154803,11549.1,6.12446
94731.8,93653.9,163189,84565.4,74839.6,148299,5310.25,6.1258
110417,100699,187024,82599,69176.1,155485,3438.55,6.12792
118715,115146,174105,102422,85212.5,154990,372.184,6.13115
70718.8,73787.6,152642,58365.9,56583.4,135564,40.6443,6.13365
87557.2,82705.6,165879,85564.8,72476,150790,1062.5,6.13477
115975,105105,181949,129681,106237,159225,8970.56,6.13877
72445.1,70799.1,153773,81118.1,73852.9,145598,743.186,6.14983
65312.5,66740.8,151489,54443.5,53481,132780,1835.55,6.14998
109379,97861.5,176105,94032.7,77835.4,158542,4726.47,6.15064
90217.6,94027.2,159484,91475.4,82017.3,148972,253.513,6.15485
109601,104090,173878,95418.3,83278.5,148820,6097.85,6.15667
78167.1,82257.2,159840,62136.9,58306.6,140750,2299.1,6.15957
136628,110168,197003,136176,117211,161896,13006.5,6.16752
71354.9,68238.4,154947,58795.4,54075.1,139005,4144.73,6.16908
82514.8,83818.1,159940,77997.2,71286.7,144263,668.091,6.16975
116994,113815,180079,88665.8,76561.1,148869,2204.35,6.17247
94210.6,89369,165377,94511.6,86186.4,145918,2171.68,6.18065
62046.1,64308.9,142644,57060.1,54886.3,138213,426.784,6.18145
97119,96292.2,168511,87954.3,74089.9,152138,1800.85,6.18165
88439.2,85050.3,164784,93734.6,86719.4,145510,4929.03,6.18175
86216.4,89091.5,159691,70907.4,68390.5,141067,613.96,6.18199
121232,110510,188530,127801,109009,158372,7916.78,6.1924
63135.2,68177.8,146003,46681.4,45294.3,127927,3416.86,6.19308
134319,116588,194248,114253,86107.1,162808,5622.06,6.20157
98997.1,85217.6,172575,75793.4,59761.5,149756,308.408,6.20251
101706,93933.7,175758,76130.4,66751.1,145319,2733.9,6.2045
91868.3,85745.1,168069,99403.3,94821.1,149566,3316.42,6.20696
78786.7,80061,158633,68429.7,63471.8,141630,2686.32,6.21136
90457.2,93264.9,159442,81621.4,74884,144913,4120.46,6.216
