"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","PE-A","Time"
103011,108812,183964,101864,95989.2,152789,135.087,73.2404
148279,140195,212900,155188,129098,169050,27546,73.2635
109625,116991,194118,105203,102498,152993,358.703,73.2809
78764.9,82781.9,174893,94408.3,94679.9,148665,6297.17,74.0632
98315.3,103262,189318,69889.7,67493.5,162912,15832.6,74.136
95626,95057.7,182175,141100,129980,159784,2729.42,74.2541
170631,139875,221605,164035,140847,176588,23553.8,74.4721
107081,117042,182579,110360,107865,153592,3849.5,74.5848
182273,134817,227471,176153,129011,186568,150842,74.6886
87192.3,87031.7,177196,93286.9,89566.4,151870,1404.74,74.7003
176432,137522,224887,192658,137810,183411,41892,74.7609
81955.8,86185,169480,94243.5,91573.4,152455,15027.9,74.7635
100873,109890,182668,106481,100732,154685,8450.72,74.7721
133873,125403,203414,144937,120745,166181,14430.5,74.9003
146809,126526,210526,148899,130720,168570,36799.3,75.0406
159189,139128,215735,92627.6,73818.1,162084,34076.5,75.1076
145688,138208,208405,145567,123738,170313,3223.98,75.1374
148364,144903,211042,136486,117680,164827,20245.8,75.1848
92637.4,80504.6,180296,132105,112938,166773,62389.4,75.1938
109668,108635,196126,112542,111091,154888,34000,75.3177
113065,101983,186326,89188.9,75559.1,162428,2621.49,75.4957
100676,95692.3,187063,147444,126723,163541,116244,75.924
127307,110346,204178,162822,130184,177214,30646.5,75.9256
156678,135290,210304,199308,139311,183767,53106.1,75.9949
127519,121798,202739,160807,135753,172185,15442.6,76.0906
138876,129097,213279,145208,119764,168674,54626.7,76.1264
133398,122730,199543,144025,116647,168957,14661.4,76.1299
124760,123651,196609,108152,100324,158284,26870.1,76.141
108961,114480,190334,85663.7,80357.3,148454,11156.5,76.2426
115509,108585,189804,111841,95047.7,159272,48497.3,76.3802
124868,116603,194537,171532,142782,171646,68921.9,76.5691
106033,101145,185750,145641,127946,169263,6486.36,76.6511
98169.7,95101.6,182206,105130,102259,152980,36171,76.71
144316,129907,206172,182514,143559,179251,75520.7,76.7191
100721,101247,192714,119406,116415,154581,46022.2,76.7311
87796.1,90156.2,172700,126484,109983,160259,20357.2,76.7518
112616,101162,186738,167523,128460,174728,89357.7,76.9136
67088.4,76387.9,158203,80579.1,83174.4,144113,8429.39,77.1051
86126.2,85613.5,167509,140400,128111,162532,6300.29,77.2164
151858,144844,220593,117419,99731.2,178528,36063.8,77.2371
113904,103165,183375,184143,139820,176331,85344.5,77.2615
136939,121341,213370,152492,116850,172339,80727.3,77.2771
70101.2,78246.4,158611,99156.9,101670,149205,5930.99,77.9162
108439,101892,192585,87229.5,80052.5,151988,3685.42,78.1352
113705,107914,192427,101569,93760.9,158153,3374.14,78.2573
120357,116447,196333,122036,97042.8,165289,66500.6,78.3765
120221,116185,197050,122512,98174.1,162734,4915.92,78.4932
75679.5,67747.4,167999,141209,107375,176562,126077,78.6709
124844,116619,203683,156314,125275,170250,2928.11,78.6826
105574,108107,191995,94317.9,90387.7,148830,1031.1,78.8844
149293,118217,216804,153555,118690,179531,116689,79.023
170476,143559,224389,120383,86348.6,169803,25423.8,79.376
106520,106353,186611,108482,100852,157461,24186.4,79.4143
105964,114906,190213,113964,101867,159002,1287.19,79.5296
107543,111303,194464,135337,126973,160647,2209.91,79.8546
119342,116404,197825,88329.6,74048.1,156092,41412.9,79.9097
94839.7,82214.8,177028,171814,129954,175725,115816,80.127
85596.7,92029.4,165367,129572,123340,155546,15553.1,80.3867
101609,100717,183614,141096,124925,160650,20872,80.442
137279,117795,220866,123191,88536.3,174217,51023.3,80.5014
188482,138956,230776,178892,118959,186436,45174.9,80.5946
88844.8,97237.2,172674,120240,114203,154915,6267.3,80.6764
126306,120897,202811,160987,135064,170435,12963.7,80.7565
126493,122683,203071,97924.4,87669.8,156435,57041.7,81.0078
64948.2,62818.8,158920,146325,136524,162468,28829,81.0867
164893,131294,221269,160095,109815,182368,23005.2,81.1512
111814,118585,196225,117861,112641,155566,2404.94,81.2623
131780,136148,199452,151977,139340,161612,12436.2,81.3008
135354,130157,208624,130095,117533,164926,6268.93,81.5708
169535,154414,219944,156455,135974,169865,1129.66,81.6826
138611,114633,213914,140872,110162,172997,25496.5,81.6836
150145,126868,216335,156624,117662,174592,55205.1,81.7453
117523,115310,192371,98945.2,86671.4,155440,5476.83,82.0485
140196,121015,213515,132351,102623,175042,28891.2,82.0557
100940,103427,179131,135706,132087,158448,35218.4,82.7649
129616,107928,200304,160882,120636,175934,15951.1,82.7706
153028,119184,207434,176000,133150,181816,87365.7,82.9328
116722,111323,199175,122732,108178,160398,21379.8,82.9622
113194,99057.3,190414,104538,87344.3,164854,80666.3,83.0813
185943,143250,229999,209648,143312,190603,82145.9,83.0832
117160,104889,200613,139915,121396,168542,12692.2,83.1958
142465,123574,210883,138936,108306,172515,117956,83.3919
179039,148967,219821,155331,120264,185654,50923.2,83.3985
105584,111175,182534,130606,116781,162652,130156,83.4074
114672,106435,187081,162518,130176,172242,98631.6,83.4823
99110.5,99826.6,191803,109159,98387.5,156394,16658.6,83.543
87256.1,93239.1,175830,62031.6,63602.3,138696,6030.71,83.8806
107789,106968,186861,132944,122790,160378,5235.03,83.8948
133711,132359,203010,107650,94787.2,155821,1382.5,84.3662
99858.9,84349.3,187045,137435,113558,168564,17293.6,84.3807
93313.3,102427,174771,113375,108145,152940,3843.33,84.4227
173123,154342,224154,127430,96622.5,168632,114406,84.4441
124152,123684,198738,142548,132089,164765,4495.47,84.5339
127322,109330,199361,174818,128322,180391,62667.8,84.7348
117543,95396.8,205438,179939,139193,179794,6434.75,84.8485
124163,122572,200014,137323,117188,166317,1005.69,84.9171
97915.3,84552.4,181796,127411,107943,165751,22510.6,84.9456
176327,139956,230292,165093,136034,175933,73291.8,85.2482
160467,141522,215970,128586,96565,169622,11088.3,85.2997
165807,139635,226805,139142,90417.2,179803,51446.3,85.4511
196390,145189,234162,198192,133567,189178,186660,85.5602
160642,138527,213483,172024,134812,173125,40873.1,85.5811
184926,148244,224636,185711,141780,180193,122604,85.5858
96753.7,104304,184574,112205,110355,152177,7176.36,85.7498
132134,112885,217414,178257,134779,175958,40802.2,85.9031
125301,112725,196644,158131,126116,172837,3394.59,85.9571
111264,100416,199974,99935,77463.2,161816,3557.29,86.2545
176802,140875,227981,147363,116254,175172,107516,86.3092
133757,123964,207344,143448,115687,168531,9890.87,86.4778
125074,109568,207188,147219,131436,168918,36797.1,86.9461
82072.1,94277.7,162520,121779,116738,155136,1454.89,87.109
81974.3,83889.4,167728,65771.2,63243.7,145776,3611.11,87.1662
115803,111816,198995,106898,95350.3,159740,3526.01,87.4544
114400,96664.5,195962,106993,91869.8,161571,24683.1,87.5697
152000,129130,215557,135705,94969.7,175746,71762,88.1069
115041,106599,193196,118947,106459,158768,1242.62,88.1198
124498,120561,196134,118474,94526.5,162193,55703.2,88.2215
143579,135696,207593,129877,100150,172181,377.84,88.4456
116650,113220,195987,83180.6,70159,158196,3445.2,88.8194
153766,137794,210425,159576,131551,177782,959.458,88.9547
128534,125195,203336,163859,140066,168221,751.355,89.0477
137455,137075,207706,120928,110725,157513,3372.02,89.1174
101467,103126,191721,103328,95762.4,155119,9420.55,89.2648
126287,120262,207559,141258,131473,162038,88758.5,89.7876
107125,111543,183593,147582,134435,163495,163.753,89.8027
100500,110661,183870,74112.3,72834.8,145151,989.616,89.9617
82036.4,77868.3,173422,119777,100449,156334,44638.4,90.04
166204,140437,219894,148670,125568,172194,84920.7,90.0594
151392,140163,208051,158160,129282,174942,16205.3,90.1819
165099,145270,215645,172824,134739,178275,15446,90.2389
122210,123645,196824,97603.9,87857.4,157874,4226.21,90.2537
125592,115128,204126,112615,98119.3,162100,9882.24,90.3439
122359,127815,193002,115381,106983,158291,25300.5,90.3483
114210,115577,193262,140735,132105,159457,5639.41,90.3522
102804,99589.7,184606,169200,137193,172750,106607,90.4386
133777,122425,202912,161750,135018,172154,58190.7,90.4819
116263,128106,192667,101702,99806.5,150276,2408.18,90.648
141956,123995,210645,177199,134648,175878,38686.3,90.8265
181210,151506,224943,157920,130583,169885,36476.8,90.8452
133041,126926,205759,143334,123660,168134,11926.6,91.0767
109161,111486,191963,113624,102324,159831,7892.39,91.1309
72070.1,75352,164982,94335.3,95509.8,147603,3271.3,91.2695
122930,111968,199995,184605,140061,177545,16768.4,91.2996
87794.4,88930,177273,122076,115774,155761,2918.32,91.3859
179613,154060,223917,165189,134955,176273,30168.6,91.8354
93052.6,94971.1,185604,148845,131012,177274,23968.4,92.0667
177695,147365,220839,201110,134182,184184,60065.8,92.1476
110530,100063,192646,160038,128160,176607,33321.9,92.3995
138480,120158,207945,170933,142664,177623,35800,92.5752
109375,113463,187814,88269,83501.8,148115,11461.6,92.5985
174487,147418,222667,141802,109798,170774,20267.6,92.7258
136737,126146,203185,168782,135525,176303,54301.1,92.8868
175872,148406,224141,182425,129491,184105,8541.24,93.0839
172985,139052,218771,183750,137250,180013,61564.4,93.1085
140984,131366,205450,141587,118497,169385,7757.89,93.3466
120120,121351,192958,123142,111772,162989,11316.4,93.4171
108669,111267,181669,98361.9,92954.3,152473,16942.6,93.5156
113583,113653,193869,110496,104617,155724,7471.06,93.8013
123025,115937,198896,141293,122469,162277,25839.2,93.8463
137245,134566,205334,113686,93256.9,160010,31095.7,93.9191
107621,102529,193124,84373.9,68909,153183,17405.1,94.0127
124957,128796,195565,122383,113369,160640,13455.5,94.2073
91650.7,94849,172812,91267.7,90301.6,150689,603.316,94.5455
141443,125575,212503,139548,107748,169215,115483,94.5803
93729.1,100141,181494,108963,100408,155708,50839.5,94.6564
100529,93926.6,183568,105933,92086.3,158217,701.537,94.9059
147254,138879,210128,155380,133377,169343,2196.21,94.935
96393.3,87042.1,176684,132461,111411,165264,24598.3,94.9635
108720,100961,189897,135320,118011,165903,44520.2,95.2605
122222,118150,200895,167994,134943,169993,64438.5,95.5922
103873,106627,188928,107916,111555,152372,428.78,95.6856
198347,147436,231631,175749,137512,183734,120594,95.882
83200.1,83857.3,180030,91830.3,86290.8,150755,8053.3,95.9156
102539,101719,191269,115934,102681,159190,74529.1,96.1906
138672,119961,203581,184155,137765,179397,135781,96.3884
131210,92492.9,204080,182330,132084,183614,33910.5,96.3906
151648,138319,214444,165758,139836,171914,936.507,96.4012
125345,122997,199174,144516,125099,167848,13202.5,96.4652
98214,101774,188698,132343,117256,160632,70968.8,96.8607
128537,131512,198467,129589,117035,157149,1761.92,96.876
138444,130461,208528,115751,98591.6,168144,7532.38,96.885
159655,132054,214611,139817,106419,174680,24513.9,97.0021
133803,128410,207743,130847,115559,160421,12817.4,97.0374
79565.1,83630.4,172996,114157,114831,151203,2436.01,97.2842
108106,112735,189863,104130,92566.3,156021,774.806,97.2868
170575,139804,234267,176539,136102,180397,23110.5,97.4947
117875,125009,186001,100349,94810.7,152516,4108.21,97.524
107976,102037,196555,123878,109259,162496,12166.8,97.5893
136745,125157,203827,111841,89802.9,165810,14517.9,97.5975
179951,140345,223531,129225,94789.6,173028,48366.2,97.6981
105524,103026,186527,142046,129242,163060,23367.4,97.7454
120908,113296,201001,109873,97462.1,159112,6136.84,97.9057
109823,108204,196046,132010,117557,163736,9424.84,98.152
148217,117145,213739,145651,109260,176287,72426.3,98.3264
96109.3,97860.7,178616,84479.6,82125,151696,8235.54,98.3506
125523,119298,203299,174170,140040,172547,4225.67,98.4456
95327.1,100667,182330,127050,121120,158592,1489.09,98.5511
111485,94191.6,192955,155054,127272,169679,33522.6,98.5778
84251.4,91050.8,182477,92492.6,89433.6,148998,1150.86,98.7313
119795,123949,201240,122540,113994,157501,12315,98.8025
136602,115302,213092,151518,127325,172131,92176.4,98.9344
131966,116859,206616,147346,115380,170145,108012,99.0441
115135,115481,198716,147042,129130,166000,98968.5,99.073
74876.4,74257.9,169900,94244,81296.2,155787,1356.5,99.3373
119337,110830,200287,118655,100987,162775,1902.17,99.3497
108888,112217,183878,135541,124707,161811,11367.1,99.3936
146610,128130,218510,186795,139882,180118,148162,99.528
113350,109316,196450,102974,90041.7,159500,280.937,99.5778
81459.3,90932.8,165283,80459.5,80366.1,148240,1005.78,99.6358
136102,109905,211107,158357,126224,175821,188164,99.644
122499,116118,201028,114543,95595,165126,7250.79,99.7636
126298,116362,201295,174019,142804,174636,18083.8,100.311
82286.8,83342.8,169143,102530,96875.1,152724,6354.4,100.314
167712,141735,220899,154255,112512,176350,79807.7,100.424
173199,141507,227287,128820,98131.4,172818,69576,100.765
151050,119147,218653,149804,105236,175648,155100,100.84
102629,102739,183118,120941,109705,161786,23568.6,101.114
64185.3,69572.8,155209,91114.1,90346.2,148418,20291.7,101.2
117142,114506,192330,114798,104143,158926,11824.9,101.252
107035,106377,189595,108432,105399,152568,2392.77,101.521
142041,142424,210243,151701,128983,167801,3671.3,101.637
106314,106786,192824,93693.9,86912.9,157761,43661.6,101.708
134984,135218,205669,127010,112616,160449,31648.9,101.744
152238,146239,212871,157104,132488,170834,9200.24,101.831
105058,98238.2,185860,171267,143199,172367,27066.6,102.015
79578.5,74760.7,174265,138780,123989,164918,7776.68,102.111
142321,133316,207353,154997,138452,168493,26590.5,102.37
95615.2,93025.6,183732,109679,101822,157356,12352.2,102.48
146535,110474,217292,166508,109526,184147,45351,102.664
190068,142670,231123,160479,117597,179746,39342,102.743
158613,139651,213129,131467,106878,167290,2438.88,102.748
94091,97426.3,179305,110415,100828,164981,17819.2,103.368
117269,119240,193252,100838,96629.1,155862,19962.9,103.85
83494.3,79254.9,174359,162454,142495,162649,126682,104.067
122696,118238,194281,148366,129279,165401,26736,104.409
90775.1,99833.6,183015,61675.5,62121.6,137345,13010.7,104.662
137122,129390,203672,129975,110306,164393,9115.06,104.678
155006,126957,213543,174938,130300,186653,20797.3,104.84
78775,87121.8,169889,99201.3,98847.8,147647,153.71,104.983
153499,116806,213544,185160,129485,183453,153931,105.342
134635,126564,210321,101259,88433,159662,42146.9,105.354
140044,124840,210786,114607,96874.7,165116,10118.2,105.373
110001,108756,195660,120471,105866,159206,46491.2,106.101
90086.7,96393.8,182410,114500,112520,158550,3994.37,106.142
111524,99510.4,198258,119792,105458,159125,44960.8,106.363
94980.6,92613.3,186817,135762,123692,159914,14925.8,106.377
147728,134165,204340,153732,125133,167226,7715.32,106.797
130183,101425,209929,190464,141476,179920,43802.1,106.85
112119,101576,199554,146032,130958,166339,35627.3,106.92
75787,76184.5,165121,118861,111070,159137,4752.68,107.413
129540,131059,202752,93395.5,84733.5,151981,17096.1,107.464
107565,111629,193439,117555,112429,155787,8546.57,107.943
150286,127514,217653,193546,141259,183261,73716.1,108.05
116208,120008,197305,91724.5,86803.5,151799,5474.71,108.218
147341,134974,214428,128831,109929,163534,21821.9,108.227
93543.1,101800,177509,78893.6,76694.6,147608,3937.8,108.373
126993,97964.8,207457,148551,118901,175182,21014.1,108.777
155361,150239,212506,135870,112956,169428,2433.26,108.899
151338,120255,213885,203884,129961,187906,77333.4,108.968
115210,112232,196359,140670,130183,163043,536.462,109.016
101321,106300,181517,116524,106223,158672,9768.86,109.158
102775,111060,183229,135337,130208,159100,60610.3,109.411
137529,109124,208019,186645,142620,177074,172524,109.463
107098,108913,181708,111770,98695.2,162895,1554.78,109.497
120507,120582,193426,86579.7,83137.1,148943,524.174,110.02
82663.7,83449.7,175681,155290,141673,162545,3332.99,110.096
189374,144055,229885,170571,122618,182649,50370.9,110.186
95526.6,105633,179391,120426,121208,156092,12497.7,110.441
123636,116577,199579,146069,119716,167781,244.791,110.442
179198,144347,228192,179528,121769,181775,88937.3,110.488
114646,114172,196023,95564.6,81946.9,158172,3770.64,110.492
163959,147271,216289,161520,142230,173271,4741.27,111.193
99343.5,94051.7,182972,129788,107849,165519,81954.5,111.513
169619,141144,222801,170743,128635,182961,57758.2,111.728
134167,128549,202988,163000,142480,166617,8400.15,111.889
116373,104627,197509,126425,107138,168271,83501,111.999
93041.6,99566.2,179254,112975,104742,157692,1195.89,112.006
80050,83515,179201,64168.4,63637.3,139759,1000.24,112.4
115757,105054,193633,131532,112413,167618,56962.5,112.563
99798.2,91836.1,183486,158810,140811,167885,18903.8,112.575
96278.6,100490,186658,125313,117838,156166,17145.1,112.666
112653,118853,190098,111097,103894,156632,6708,112.745
107748,108973,188607,140977,133083,159581,3139.04,112.88
131829,114542,208390,123403,103276,167818,77153.4,112.902
114097,113351,192744,100529,83363.6,158622,3041.2,112.903
85782.7,86242.5,179251,107936,102767,158894,2214.37,113.398
124367,101174,203962,119182,91040.8,168819,49057.5,113.462
162051,138548,223444,163728,119191,179539,501.056,113.546
123648,123686,199926,129690,126514,157308,10801.5,113.908
147069,132028,213531,160709,130299,172633,4561.74,114.034
169220,125020,223229,186358,121282,186370,83341.7,114.131
139186,130449,208106,131814,111507,165744,8868.14,114.175
93818.3,85035.4,180770,120719,104608,165731,37155.4,114.32
124029,120346,197163,135381,120069,164921,12735.3,114.33
128625,133647,201535,106875,99875.4,156918,4320.69,114.384
103577,110132,186652,108079,104616,152747,8846.98,114.43
185982,141989,231036,188991,138392,182200,36326.3,114.812
139917,127376,202724,129236,114352,165916,4151.61,114.982
123397,121756,201317,123062,115449,158570,3063.28,115.089
129380,131829,200329,116213,106946,157945,1389.49,115.097
130224,117899,207665,169641,142187,173161,54838.9,115.327
144454,136734,214640,130421,106247,166554,35619.4,115.534
113902,118004,191986,111034,99210.3,155438,54845.8,115.954
166843,142094,210596,164086,120852,178829,42029.8,116.097
151524,120854,213658,180252,135716,182353,98366.1,116.293
97686.2,98817.3,179293,109723,93202.3,159752,22082.6,116.39
141346,141521,201015,140852,128225,179053,51068.1,116.441
132882,123743,204222,147060,124505,169132,14995.1,116.574
126145,126652,196586,120533,110337,159722,3996.2,116.645
88264,96588.6,176487,88118.9,88593.1,146054,9823.39,117.014
161194,143420,223258,164939,136934,173053,3182.49,117.236
94533.2,98304.7,185814,84950,85249.2,147857,9580.79,117.612
120623,116518,199233,104296,92750.7,158646,46684.5,117.677
151866,144937,217659,151577,133213,167529,100265,117.795
84059.4,93768.1,173266,73467.3,77464.7,141921,3084.98,117.851
128574,95815,200833,176723,131991,179220,79287.8,117.892
112391,95288,192615,154833,120006,173339,14883.4,117.994
83880.8,91996.5,171505,111309,114375,153313,191.112,118.047
154108,145146,207758,152570,125855,170121,9634.9,118.107
121189,116089,194142,120637,101041,165042,134874,118.145
158764,124007,210246,186535,138638,186204,57982.7,118.147
92967.2,99218.6,186738,66364,66097,143221,9215.9,118.282
106464,113446,183043,93154.6,88977.4,152126,590.237,118.44
125771,122459,197022,110274,95165,155837,27665.7,118.441
95910.7,98217.2,183888,114473,106255,154627,7878.6,118.614
138173,142765,206505,90625.6,82815.7,152195,28573.3,118.742
138503,126341,206288,126956,102484,167333,18145.7,118.957
136583,129713,203594,81457.8,67349.2,153179,8499.58,119.06
122000,125819,196393,130535,112120,160117,60833.4,119.21
110928,111420,195126,132144,124389,158187,5579.3,119.442
80187.1,91194.6,168795,100356,103650,149305,26230.3,119.478
172942,144788,227473,156901,114667,177335,99847.1,119.51
140094,117588,208293,168541,135876,176240,16059.1,119.56
78214.3,76565.2,170586,63581.6,62556.7,136193,2757.62,119.585
115516,111340,186518,155169,124994,172406,1730.89,119.614
179182,136771,233989,178640,129756,182794,42553.6,119.878
123622,115001,199745,118696,98550.6,165696,30796.9,120.117
76919.7,84961.3,160737,90536.8,90629.9,148957,1551.78,120.243
85396.5,86256.7,170418,143787,126741,164833,49910.4,120.695
188642,142948,229710,196733,133249,188718,27862.5,120.903
97872.6,83195.9,184121,99826.8,83432.4,161213,27802.6,120.979
96593.7,91343.1,184438,139322,127475,159624,5870.42,121.159
96414.3,97340.2,183136,138614,119483,162132,10214.1,121.288
115150,109772,192207,156569,134592,165285,45677.1,121.463
119576,112042,198575,123395,117027,159294,27252.4,121.626
83690.6,87394.5,178220,89542.7,87606,145918,11826.4,121.642
111333,109547,195199,115551,100813,160453,42753.1,121.824
130471,117409,212390,128279,117973,161338,16815,121.924
119270,115315,195296,127382,113312,161875,17061.6,122.087
101558,101051,175718,121058,108702,159116,31244,122.238
121219,105397,198905,135539,119520,168428,15314,122.308
128351,119648,207273,162218,128146,175089,32827.4,122.417
144430,113676,214336,124667,93216.6,172718,91294.9,123.273
161495,139663,216313,137854,113356,172529,22099.5,123.529
134770,109273,213050,172525,132370,182627,25215.5,123.552
166375,140111,222691,147801,103112,179879,28495.3,123.604
109978,104241,188565,153718,130221,165549,11828.3,123.648
108810,116482,189961,130389,123908,155854,1440.02,123.975
94069.5,97133.2,175723,68807.9,66344.6,145431,9828.43,124.028
107726,99385,179156,134584,114071,169045,2035.84,124.1
96605.7,104829,184955,111094,108766,154955,3774.31,124.271
124762,120211,198164,158517,124546,172315,169093,124.578
124766,121610,199099,100542,92498.1,157380,31984.2,124.592
120395,129401,195960,94089.9,87518.6,150732,32655.3,124.623
97698.2,100409,181843,101130,90271.6,156401,945.171,124.655
165008,141834,223802,183239,129962,181863,66982.4,124.981
66790.5,70231.3,163535,49894.6,50526.9,135105,1965.61,124.983
117967,109630,204405,130959,110052,165553,43372.5,125.049
104881,102760,189763,103247,91678.3,154617,49033.2,125.13
105131,106213,187374,120306,112527,157662,16616.8,125.288
136288,133825,199659,156860,125367,172856,56237.7,125.413
155018,137094,215647,136493,112893,169606,10607.1,125.996
134415,124737,207945,103437,89199.9,158470,19995.9,126.06
107065,101929,187372,75468,67287.6,156500,16922.1,126.268
145564,126088,208502,154997,106230,179540,11831.4,126.394
122833,125561,200443,135603,129043,159065,2906.53,126.457
107468,116390,183715,117519,113695,153015,54447.7,126.511
103895,105680,186964,154075,136600,166292,18202,127.035
121671,114934,204289,153680,138425,165443,1106.5,127.075
104062,104825,189039,134738,126938,160211,9164.13,127.374
74724.6,77223.3,166235,105423,105506,152901,5625.37,127.493
124971,118247,196487,159942,131340,172871,9247.27,127.803
133497,117339,210041,133229,106789,168043,33932.3,128.013
76332.2,78559.8,167652,86212,83018.4,150843,46278.5,128.027
98812.2,93162.6,186726,135346,123816,162138,50701.3,128.076
92754.4,88941.5,175103,93939.1,93910.8,148686,290.154,128.079
153868,146478,210629,123657,107310,161391,11417.9,128.089
115191,110222,198601,92176.3,80339.5,159359,2078.33,128.133
167973,136436,228401,143966,107253,176396,22699.2,128.402
103034,111834,189468,89697.6,85360.7,149087,7842.86,128.498
149401,131157,208196,196541,142090,184585,59529.9,128.541
84171.5,84149,169298,151080,136921,163085,69991.9,128.733
150606,136602,205870,177417,138580,182286,56568.3,129.012
147347,129479,213667,174241,137046,175905,41684.3,129.058
78143.1,74893,165623,120050,104968,159939,39751.3,129.284
149560,146209,207470,142168,125751,163397,47322.2,129.317
152286,133796,218114,170834,143262,170000,4731.94,129.328
99434.1,101815,180651,98425.4,87202.9,155901,41146.4,129.754
123051,126720,196129,137065,126605,160858,3724.41,129.784
126453,111774,203206,162813,125865,175712,32950,130.043
110385,110155,190185,148330,130289,168028,7264.67,130.069
132322,131991,199882,131203,111066,162881,18749.7,130.082
91000.5,94883.3,177057,92993.1,89609.7,152752,571.201,130.295
145628,140269,206964,153638,140059,167937,17394.8,130.38
68559.3,72970,163223,65754.6,63650.1,145437,2916.7,130.602
120383,118589,193687,142665,129758,162859,6934.06,130.632
79283.8,79168.5,165794,80798.6,77607,148932,57708.7,130.666
151019,120616,216813,217772,143516,187147,82960.5,130.897
156210,118013,217386,167260,120586,183637,131670,130.967
154274,143158,217535,161946,135509,171578,5050.59,131.074
163885,131241,215879,161787,124930,178569,152298,131.424
110948,104002,196539,139563,119181,162007,1493.3,131.637
118039,114732,195596,87238.1,77478,152482,14917.9,131.75
130904,132626,192149,136609,125522,161876,62336.4,131.783
128401,127175,199399,121032,109985,159950,4854.4,131.802
123420,112935,203881,92077.4,80982.8,152465,50267.3,132.392
104342,104768,186374,87731.1,85563.8,149004,3712.33,132.453
109399,103735,195680,100994,86476,161867,9105.61,132.549
99395.8,97132.6,180377,108414,104282,157768,1548.53,132.783
145758,130515,209268,142195,115782,169488,35152.7,132.801
130059,132112,198902,108572,98446.7,157987,13228.4,132.959
99913.8,100974,190167,118396,114937,158710,15707,132.973
63658.5,70688.9,156775,79099.7,81866.9,143689,10596.4,133.43
100409,105619,171877,72582.8,70472.9,149002,40885.3,133.447
100738,113701,182447,94146.3,91648,149190,4692.03,133.561
160391,125097,224364,183070,136025,182566,39177.6,133.652
82760.5,88847.3,171884,98158.1,96547.6,148123,3895.19,133.732
134738,126843,210079,130914,109868,167973,4066.51,133.799
85630.4,81736.6,170096,133026,120942,163024,7699.12,133.82
79970.6,84704.7,177348,70479.8,70628.4,141126,2976.09,134.041
160225,134247,213965,168379,128798,176336,31025.5,134.067
105517,98850.9,186692,139829,125064,161886,10446.9,134.145
108656,98016.5,189780,136890,114753,167678,55470.5,134.335
150416,120646,223798,128303,91061.2,173549,52007.7,134.394
91651.3,99512.5,174306,102450,99206.1,153037,41397.4,134.416
123095,121776,203817,99758,100117,148021,14712,134.601
135780,133411,206387,102039,89080.6,158524,29106.7,134.648
194755,144111,234508,181470,117713,186742,138127,134.653
126995,119748,206618,118890,99212.5,164802,38509.6,134.763
105425,111827,180077,96412.1,89036.2,154631,29311.5,134.787
115147,113359,185646,165059,142074,168749,14367.5,135.09
144314,132567,210208,138868,114212,171380,8309.06,135.094
173255,151998,218457,185607,141448,175055,51030.2,135.121
120408,111231,200672,103946,88024.6,163229,7979.41,135.214
84443,85548,173353,72252.3,73499.1,144649,6471.78,135.228
62894.2,70943.9,155212,96205.9,99136.8,149240,1623.51,135.303
111099,110053,186448,143543,125861,168132,36709.4,135.342
98582.5,103265,186845,92462.1,89084.4,149699,284.272,135.404
116099,107780,203496,133225,115947,163352,71002.6,135.475
174007,127330,224332,185967,130482,184933,37835.7,135.513
155245,128836,217090,150103,121889,173476,44524,135.625
104440,95473.7,188502,164754,140631,168106,25017.4,135.683
117216,114758,196417,118098,103860,161799,10889.8,135.717
68746,70784.7,160002,101186,95475.6,150740,8234.87,135.745
129520,124082,208002,87379.3,73649.8,155213,21312.5,135.814
94632.7,101928,177168,97899.8,97545.3,149032,11041.2,135.899
86112.1,82942.4,173333,122302,109506,157617,73937.7,135.904
70511.2,71663.2,159851,54330.6,53208.8,137896,11295.4,135.91
105622,108746,192256,70607.4,66235.7,144172,2277.47,135.924
85526.9,88640,172669,67304.8,62500,142768,10399.5,135.963
92274.1,101623,185174,68707.2,69983.6,140669,681.418,135.982
104897,114221,180105,95211.8,91742.6,152190,1420.36,136.119
116019,119811,197243,112441,107697,153010,1813.45,136.147
120816,127059,196613,117755,111387,155723,26395.8,136.163
98522.2,88767.7,186854,118704,103105,162645,51731.6,136.2
108183,115283,180141,93716.3,94066.3,151083,416.83,136.207
161781,131374,225431,160470,123278,182215,119589,136.237
130188,126282,201779,127631,112990,163075,54090.7,136.289
109045,110022,199047,81830,77404.4,147974,14484.2,136.305
114851,106197,193178,83877,76436.2,153333,63092.3,136.307
97859.4,98367.9,184250,106791,97628.1,160584,1665.87,136.33
99176.6,99774.9,174789,92419.4,87814.7,154557,22297.7,136.347
101572,97983.1,186193,107167,96583.7,156024,90883.5,136.356
173915,138491,228574,153148,119966,177250,28802.2,136.574
156350,131138,216243,93116.8,69086.6,161129,10517.6,136.665
109130,113977,192169,112698,106890,156565,1385.41,136.723
131469,136568,199132,113496,101412,156371,43905.1,136.744
100025,84420,186282,172460,119305,180165,19623.7,136.754
116521,110233,203379,111442,95013,162264,13118.6,136.946
107351,103266,197523,133032,115758,161976,621.103,136.96
153476,125576,209923,197769,141064,185199,28170.5,136.968
134736,120467,199614,184476,137926,182900,27390.5,137.15
141660,122618,209057,132982,114182,165978,10633.4,137.16
138641,132025,199275,151015,129645,169168,94761.8,137.174
