"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","SELE","Time"
80413.5,84603.8,156709,78595.3,77726.3,140697,697.325,5.96372
92988.4,89013.1,179013,75588.4,67239.4,144449,1695.17,5.96648
81567.2,83255,159611,68850.8,62050.3,145428,985.373,5.96922
94647.7,92772.2,169699,72383.3,64781.2,143640,5382.27,5.96997
113068,99110.9,185894,97731.2,79269.5,159225,133.838,5.9711
101911,99536.2,174205,83732.9,75939.8,146913,839.925,5.97337
95982.7,87509.2,173976,76985.9,67193.6,146082,2075.62,5.97362
87791.7,80232.6,172210,63537.8,60155.4,138422,4859.9,5.98835
132666,116103,196474,144015,118515,159901,2914.46,5.99013
115085,105973,191770,97000.9,83106.8,156169,82.9079,5.99122
97799.3,92596.2,176345,88194.6,77405.1,145535,5965.15,5.9954
124022,115465,188700,109417,88133.2,155640,4881,5.99641
92815.9,91786.7,170134,96656.7,84441.7,152824,3068.9,5.99951
121209,113410,195890,81261.5,71785.3,141580,2838.78,6.00623
85721.9,86651.5,168988,68454.6,64789.7,139041,2339.72,6.01005
108929,97706.1,188345,94413,75638.1,156377,3540.17,6.01036
129858,114904,192882,116566,88187.7,165223,2324.04,6.01845
119026,103978,187202,104348,89490.1,151765,1347.93,6.01938
52255.9,57654,139811,104242,104686,144107,3076.89,6.02051
107307,96428.2,186482,102353,86244.9,152231,2075.62,6.02817
116826,101491,185850,146405,117951,164803,9182.79,6.03994
86677.9,91126.4,168847,81032.5,77537.2,140240,1771.57,6.04638
112939,107555,186344,90817.9,81498.1,147915,1057.67,6.05959
71147.7,75059.4,153181,74037.4,68531,141095,4600.54,6.06636
104252,96743.4,180191,92099.7,84007.7,147421,265.807,6.07048
81421.7,85136.9,159045,76836.9,73686.1,141442,60.1815,6.07261
76765.1,76982.3,160044,78917.2,77821.8,140997,257.088,6.07345
93582,90126.6,174945,72901.5,67385.6,143088,403.419,6.0756
117381,107541,189980,97399.1,81896.4,155390,5031.87,6.07987
90000.3,91954.7,168208,93963.8,86694.1,148256,3971.45,6.0929
109917,106586,182850,101020,88426.1,150751,2873.61,6.10514
91230.8,93136.3,165395,93120.6,83739.9,147913,2750.12,6.11113
61599.2,67608.7,145114,48742.4,52177.3,127967,450.219,6.11117
82591.9,80724.9,165029,91327.6,81364.9,149051,503.772,6.11735
103858,96522.3,179764,116774,96973.5,155765,3184.39,6.11762
132738,124882,194467,126547,110949,155922,1137.69,6.12029
112019,103594,184027,112508,99158.2,155228,374.599,6.12332
84460.1,82916.6,160349,103517,93351.4,151362,5976.67,6.12405
72979.5,73847.2,155520,68345.5,64043.8,138241,111.094,6.12484
95978.8,96248.3,170284,71154.7,67502.8,141354,4920.67,6.12555
127504,121599,197510,83898.3,73139.1,148556,7605.19,6.12603
100099,100206,182284,81681.4,70354.1,149513,1186.13,6.12859
81083.2,79554.6,165747,68201.4,63088.4,144793,3542.24,6.12984
95534.4,95803.4,167433,74337.8,64765.9,148889,753.172,6.13327
137714,119603,198892,125522,95852.5,163064,3967.88,6.13419
86939,76607.4,168538,88325.2,75589.6,151877,2374.01,6.14181
91456.4,92803.5,161837,83719.1,75166.7,149221,1280.83,6.1426
94764,96100.8,173385,95096.4,90339.3,145885,2065.95,6.14874
102692,94084.4,176678,110362,96127.2,154346,5429.13,6.14921
96254.2,94581.5,173392,86910.8,73154.6,145571,232.364,6.15791
71579.4,71675.3,163352,64763.7,61814.6,139526,476.497,6.15976
113213,106807,177060,115085,99466.2,156758,6786.59,6.17425
87170.6,88746.3,165650,85030,80544,145421,6607.66,6.17653
92897.2,97806.3,169866,83153.3,76261.8,141835,1464.05,6.19022
83367.1,85525.4,161419,60891.3,55087.6,138255,264.814,6.19115
94803.1,93979,179517,64790.8,58637.7,141493,334.842,6.21044
88179.4,89114,168116,73862.3,67766.4,144665,83.9917,6.21827
82280.2,81992.4,160058,67715.7,63889.8,142122,10566.4,6.23112
127519,118184,192838,110360,87899.5,158343,4989.22,6.23392
82167,85361.2,157680,71017.4,63200.6,144062,398.1,6.23465
108188,99380,179738,82653.8,68626.1,147601,5107.96,6.2418
106448,90532,184280,104315,92091.6,152763,6717.96,6.24492
90414.6,92918.5,168994,63167.1,59521.2,137667,508.681,6.24821
77208.5,76877.7,160274,115175,99894.5,153287,1968.67,6.2486
100279,97939.1,171755,82669.5,70195.6,148895,5075.52,6.25767
106006,100812,186258,102233,92244.2,148738,1485.38,6.26004
89946.4,90119.2,164975,75788.3,67165.3,142354,135.747,6.26201
89694.4,85348.8,172679,97493.9,84698.8,151456,4229,6.26411
84315.8,81211.1,170414,62664.9,58287.4,135972,2596.59,6.26765
81513.8,83443.5,172569,76709.4,71790.1,141491,153.449,6.26866
121237,112165,185490,147834,121035,163525,2499.99,6.27587
86942.8,88919.8,169023,63955.3,62144.6,139058,1256.88,6.28019
119456,107255,193437,103418,88665.8,153377,1847.84,6.28122
115306,108001,188877,107109,93102.1,153066,593.221,6.28559
139719,125993,196147,123393,95408.1,162973,7263.46,6.30181
109575,101843,189579,110431,94727.3,152254,1813.64,6.3063
116888,112466,183903,102836,87309.8,151937,3811.63,6.31266
101828,102803,176345,77813,69988.7,144639,668.949,6.31719
98626,80638.4,183882,105176,95952.6,158649,4894.69,6.31722
96184.3,101099,171493,64488.2,61502.7,139730,4567.7,6.32163
112843,107104,188758,84715,74263.8,145927,6001.38,6.32647
112033,110313,182318,87382.4,76361.8,147465,5258.24,6.33252
108827,101245,181846,105523,88945.1,155046,5415.8,6.34258
105265,104246,183464,102985,93674.7,148199,1121.92,6.34408
97489.3,92637.3,175143,90014.6,81873,148761,1873.55,6.35377
110535,101513,181598,113084,97676,152856,2247.9,6.35917
76605.1,76874,160097,54419.1,51094.2,131799,1430.3,6.36248
79799.6,83421.1,158532,58175.3,54100.6,143961,104.064,6.36537
102628,96091.8,182326,76991.5,68883.3,142194,2703.18,6.36689
133657,115711,200789,125315,93980.3,162542,1955.38,6.37831
98241.5,95525.2,172378,85780.7,75023.7,146162,199.839,6.37842
110622,101864,184346,94384.9,76902,155210,775.041,6.38037
105082,95078.9,185496,82625.1,69542.2,151977,3090.72,6.38662
85533.1,86198.7,168372,66458.8,59998.9,138575,3631.48,6.39487
97077.1,94716.8,176339,85741.5,75358.7,151060,681.42,6.39622
130817,125556,184904,130982,107744,159160,2626.14,6.40852
92037.5,94457.7,161909,95531,88892.4,147875,1085.91,6.41546
90696.7,86665.8,170014,87996,85274.8,145334,2255.27,6.41656
94864.3,94355,170006,91336.8,82716.7,149235,1173.34,6.41835
84811.3,86122.9,169856,57149.7,55637.7,131841,5759.92,6.42118
97883.9,100532,165417,91338.1,78188.6,150447,5504.72,6.42295
99273,92494,174651,95131.1,86588,146258,1807.22,6.4274
71799.3,73856.6,155396,71990,68404.6,140860,2023.84,6.42973
125784,115148,197338,125615,96695.5,158530,16722.9,6.44819
82108.6,84644.8,164375,79872.8,75683.8,140946,948.277,6.44871
89897.3,92283.6,169822,77647.5,74689.7,141781,882.444,6.45017
89972.7,88153,171775,65465,60469.3,141179,265.085,6.4619
69440.1,72771,153461,52529.1,50141.8,134983,72.575,6.47563
124092,112904,192838,98107,79544,158667,1679.9,6.47721
92691.3,86697.9,169451,96213.1,85504.7,150479,1318.65,6.47758
136715,116770,200243,168480,129205,169146,3644.45,6.47914
121249,113101,193080,116464,101392,152123,2675.12,6.48328
106205,93829.8,183054,77792.3,64175.7,147729,1557.36,6.49354
109562,109469,182920,88849,76968.8,151460,160.121,6.51035
118676,113903,188927,91573.9,76481.5,152259,4856.78,6.51335
84439.5,86550.9,162872,64349.7,61755.6,136254,1303.47,6.51416
80507.2,76188.6,160072,91953.3,79811.9,151674,61.0814,6.52357
108013,98524,176991,105746,86522.1,152166,974.257,6.52673
102578,95488.6,176277,82417.9,66927.7,148972,4073.47,6.52836
109225,106238,189608,79818.2,70921.1,145493,2746.69,6.53323
120065,109197,186062,108870,88753.9,163301,1878.12,6.53479
145526,123066,205678,162374,130439,167257,1181.65,6.53588
84543,87432.9,163288,67144.9,63827.7,141623,46.8512,6.53683
104076,102901,183742,95380.5,81618.5,152792,943.803,6.53828
128628,117853,193248,91065.5,80750.9,148407,4737.5,6.53964
83950.7,79057.1,168476,74198.6,64173.2,149554,2432.21,6.54716
122853,106325,190186,106069,80643.5,157620,11103.6,6.5475
115124,94268.8,193800,101836,79765,158182,227.493,6.55026
97484.9,94155.9,178475,79937.3,68838.5,151007,883.844,6.55115
82613.2,85342.3,161867,64305.8,62141.2,139124,2695.45,6.55929
78653.1,85633.8,152928,66127.3,65004.5,133342,8162.49,6.56026
108506,106237,185874,69616.1,61536.2,141804,4470.05,6.57902
78297,79429.4,157921,75156.8,64205.8,147563,942.855,6.58849
98978.4,96938.2,179778,82075.4,74249.9,144481,234.911,6.59105
107982,101490,187020,81274.1,70820,148443,271.444,6.60489
74556.8,78512.9,157834,77755.4,78158.4,139259,300.228,6.60599
106745,102142,182080,102695,87274,153310,8062.41,6.60773
78564.1,71637.3,160298,56487.5,51815.3,135736,979.273,6.61027
92905.1,91588.7,167752,68413.9,61627.1,142114,524.451,6.61832
100367,92085.2,174975,94451.8,83791.3,151495,6256.31,6.62336
69435.5,72003.4,151695,62715.7,58430.4,139105,924.194,6.63152
88230.4,85619.1,166102,83222.7,74024.9,144211,4116.76,6.63702
75248.3,79994.9,158998,78296,75629.2,141638,1242.02,6.64344
95401.1,92182.9,181852,85291.7,73541.3,159086,1577.83,6.64592
105747,96900.6,179599,89627.6,76906.8,144322,2088.59,6.64748
83502.1,84145.2,161363,66995.9,59809.2,142113,450.047,6.65013
114081,110280,192474,91357.7,79831.9,150646,1248.61,6.65971
92858.7,94921.3,176823,77460.7,76663,135590,744.406,6.66172
94461.8,98790.4,165848,95911.5,83490.9,150233,2542.46,6.66204
92119,88726.9,172242,80412.6,72972.5,147887,391.025,6.66666
95987.1,93628,169914,94948.3,85040.5,148318,5318.92,6.67365
97924.4,101760,172227,62778.9,58284.2,136467,3048.93,6.67426
82844.5,81713.7,165808,69578.6,64187.3,140779,3702.02,6.68305
110336,112382,185492,88608.8,78264.7,148148,202.407,6.68975
109326,93232.8,186063,155414,118342,166291,7754.25,6.69562
72397.6,73366.4,158825,57967.4,52660.5,138545,17.6095,6.6985
75563.4,77535.8,155267,86543.6,82024,145246,2987.39,6.70826
106496,101325,181658,88678.4,79960,146084,849.459,6.71059
105121,90158.6,182294,95312,81308.2,147842,1695.44,6.7153
124211,104531,189989,119974,90561.1,162972,2792.24,6.72013
78670.8,80779.5,159263,64428.2,60519.2,137358,2209.54,6.7211
98822.2,96647.8,179441,90161.9,77637.3,148827,1486.01,6.72179
107088,94479.7,178766,84566.2,69846.1,148319,21774.7,6.72296
97000.4,94824.2,170279,95494.9,84070.1,150922,8096.84,6.73041
119807,113456,190385,102234,85312.8,152173,244.54,6.74094
117102,106474,191291,127803,109810,155427,1189.38,6.74209
99582,97459.9,173688,89493.6,76307.9,150994,3796.41,6.74484
119197,109504,192800,97661.1,87136.1,148487,3266.76,6.74581
115838,112276,191879,96521.1,87258.3,150961,4257.78,6.74924
111362,106350,186626,90015.8,77760.1,148732,2791.56,6.75293
91507.5,88959.8,164648,72994.1,67999.1,138568,6998.87,6.75319
137214,127715,198818,134627,109826,163407,7661.17,6.75662
110857,108060,183886,81460.1,72084.6,143664,443.545,6.75906
101986,92127.6,179619,89580.6,78429.6,145145,2722.34,6.76331
136965,131318,195776,103805,86432.2,152760,2613.58,6.76456
94037.8,96562.5,173453,83130.6,77123.7,144128,1293.3,6.76723
81646.3,84484.2,165262,55190.2,52526.8,131492,127.778,6.76764
93061.3,88098.4,183972,68957.5,58829.2,159916,2644.3,6.7688
80507.7,80581.1,162224,78070.3,72689.2,141560,216.819,6.77746
86146.3,87803.2,162691,86635.8,79251.3,144883,1335.14,6.78196
102256,100510,183827,74254.6,64871.2,143477,2392.4,6.79038
91275.8,89437.9,165101,101708,87617.1,151978,503.9,6.79083
77679.8,80159.8,162193,74110.7,69678.6,141692,759.317,6.79621
134279,122271,199377,106798,87726.2,156275,1374,6.81279
120404,102907,191405,107635,89699.6,158712,6293.09,6.81314
91533.5,93591.2,166059,67259,63817.2,137813,142.493,6.81971
79470.6,75626.3,170669,67232.1,61904.7,138897,1886.84,6.82022
75962.1,77992.6,153213,83433.8,78320.1,145503,5633.81,6.8218
107406,104689,181949,93230.5,83659.3,150965,7622.68,6.8257
94843.9,93594.3,173000,72691.8,63061.8,144966,127.638,6.82832
103587,100199,177003,109448,90997.8,155978,878.422,6.82879
110048,100492,183077,90537.4,80406.3,147707,3408.64,6.83169
69456.6,71665.3,152152,55470.4,52282.7,135835,163.221,6.83663
108093,99448.7,183404,84017.6,72393.4,151405,509.224,6.8371
149359,131208,204319,131640,96566.5,165088,11073.1,6.83731
107148,104137,176640,90463.4,75952.3,151409,1768.37,6.84134
92061.8,93643.8,172711,72272.9,65501.4,142017,2647.2,6.85106
116322,99485.7,186684,94213.4,75332,158831,6655.78,6.8545
113678,108581,186348,99683.6,87199,151967,2966.96,6.85733
102401,99497.5,182142,96179.3,80551.9,158780,4717.21,6.88163
149171,133432,207803,119723,97135.9,159729,2782.7,6.8826
134331,122274,198922,112526,93839.3,159084,4597.16,6.88449
118130,104639,188514,104592,85197.3,156347,3959.97,6.88717
112194,110012,192095,106878,102718,148826,2695.32,6.88861
84119.8,79673.3,168298,84420.6,75177.3,146271,4025.85,6.88913
117349,111055,186214,87237.4,75318.8,151146,1251.87,6.89337
118199,107432,182041,116805,95534.4,159979,2633.14,6.90111
99135.2,97668.5,171281,72092.8,64826.2,145644,2504.87,6.90476
85566,84633.7,169628,75948.6,69832.1,144528,3820.22,6.90805
72015.8,77128.2,158511,54679.1,51206.1,134184,252.11,6.90819
119408,109628,189713,86854.1,68582.6,155157,3572.65,6.91818
68451.7,71341,151001,51048.5,50037.6,131588,1207.18,6.92046
126803,117526,190641,108241,86050.7,157944,2256.4,6.92061
98403.4,93248.2,177097,65300.4,56807.3,140250,2129.97,6.92107
95138.4,92444.5,170102,71266.3,66007.8,140321,54.2564,6.92382
87975.8,90518.9,168989,67756.3,64124.2,137468,579.982,6.93207
117805,105147,182337,86381.8,68143.7,155168,1368.49,6.93385
93302,92902.1,175884,79130,72235.8,146130,6030.8,6.95084
93957.4,94206.4,169015,90427.4,80840.3,149184,2435.06,6.95453
86373.4,82823.3,166576,63231.4,55181.3,141510,675.862,6.95787
72990.4,79069.5,162218,59823.6,58061.6,140811,2538.66,6.96183
105626,105987,183989,82861.2,74713,148704,2164.63,6.96241
102045,93642.3,183097,164029,126627,165594,364.797,6.96376
84406.6,85175.5,162168,65607.3,58132.6,142283,7772.87,6.96826
119209,109960,193115,92362.3,80859,148097,2062.69,6.97867
74949.5,75559.5,164188,65782.8,59720.4,141884,3555.85,6.98312
99792.6,94626.1,175944,84289.6,76823,144858,1138.05,6.99099
77018,77581.7,155195,62196.2,55749.8,142193,2134.63,6.99769
121009,118202,189128,99951.4,85610.2,148734,2091.93,6.99807
89710.9,84218.9,168136,83788.5,71733.5,149094,269.461,6.99838
122110,111018,185610,135921,108267,164667,516.995,7.00087
109277,101335,183451,104541,93702.1,152553,1321.23,7.00563
78811.3,82414.3,159106,72006.5,69838.6,138564,5744.2,7.00647
107947,101232,178877,87854.4,74938.6,151497,2060.84,7.00743
82287.4,77926.7,168516,100857,89747.4,151342,1320.77,7.01853
90277.3,94238.1,169724,84012.6,80266.7,142125,1769.36,7.01975
118653,106846,184539,96511.3,81114.4,154968,1426.87,7.0228
125317,117369,193297,110226,91194.8,154908,2649.59,7.02332
93042.1,92044.1,165751,85609.4,76899.4,145684,1239.17,7.02436
98045.7,85091.5,171524,75517.6,62424.3,144767,2705.39,7.03538
129076,115581,191888,95132.8,80126.5,154925,163.175,7.05035
105159,99265.8,180779,79149,69971.6,145587,2312.83,7.05478
142023,120713,205778,102491,77131,160007,1506.98,7.05972
80915,82265.3,165464,63710.4,60015,141353,400.019,7.06006
123610,114677,188383,113878,92885.3,162196,5213.83,7.06581
100801,98675.8,180161,92366.4,83568.4,147335,3805.85,7.06843
92824.3,92181.2,169117,82175.5,73769,145316,3607.81,7.07295
94548.6,90103.5,172433,73062.9,62815.4,146770,2194.14,7.07417
148974,127045,200664,158734,117459,173507,4217.11,7.0746
121653,110956,194285,89055.3,76582.5,150942,693.755,7.07822
110166,108924,182015,81929.2,71263.4,146134,167.568,7.08325
113635,110311,186249,88636.7,77368.1,153524,694.162,7.09891
116986,113596,178761,92079.6,76400.8,152518,6911.98,7.1044
89497.8,87094,164980,76672.9,71667.1,144684,6173.76,7.12045
100054,96709.5,172699,110208,97772.9,152195,1678.95,7.1263
64672,69487.4,147569,52464.5,52191.3,133739,666.871,7.13579
113593,103744,188909,107244,85108.2,157745,679.884,7.1398
129727,123687,194190,90780.8,75594.8,150715,2284.14,7.14494
86966.4,78109.8,163069,112013,99456.1,150838,1848.84,7.14555
71391.2,72377.6,157628,84193.4,79292.6,141287,1392.57,7.14767
101583,102237,180084,72408.9,65961.8,144759,1480.14,7.14874
112923,99955.2,183020,81976.9,70357.2,146143,2541.28,7.15043
122747,112124,191785,118434,94948,157722,3522.45,7.16276
68977.3,71293.8,155275,51159.5,49638.4,131192,695.02,7.1652
138736,127779,197236,118036,92099.6,158885,4006.56,7.17126
100494,94051.4,173411,95363.9,79467.1,156865,3785.61,7.18488
80341,79460.3,165043,86972.1,79645.3,145851,1725.22,7.18892
111164,103310,182047,93534.9,74961.1,153010,2821.29,7.19727
112696,105781,181694,99643.2,81553,158656,1446.93,7.19902
108612,103636,176036,94347.1,81620.6,149477,3024.35,7.20929
70199.2,71680.3,158800,82099.2,74480.2,144495,4614.78,7.21268
129408,120957,191605,103777,89652.7,154600,1697.52,7.21799
92424.5,90050,169784,92755.1,85921.4,147146,1464.73,7.21806
91334,89887,174209,67821.2,59580.5,141233,977.149,7.22091
82282,70232.8,170694,68093.1,59126.8,142278,1638.24,7.24689
80899,86566.9,165544,73936.2,72245.2,141866,904.719,7.24698
119141,111153,187011,79435.3,64703.2,151716,356.073,7.2475
98800.9,99928.6,171668,66811.4,61765.9,141456,2036.62,7.25234
131087,115966,197613,110000,91307.6,155263,3241.27,7.2602
114048,106430,182033,85764.3,74529.2,149044,9465.87,7.2685
78528.7,81728.8,162197,61481.3,59998,134156,1050.12,7.27777
103558,94520.7,178431,119063,103467,155880,8992.11,7.28326
109893,101866,181650,108962,88055.9,155550,6652.44,7.29029
80890.8,79231.4,164938,60637.7,54209.1,133463,1488.86,7.32182
92545.6,89693.5,177074,72215.7,65501.1,141326,12202.3,7.32661
104662,99753.6,177369,71822.9,63470.8,144692,1838.27,7.32889
117545,103418,193577,102527,80357.5,157979,2512.91,7.33505
129878,121858,198646,95115.5,82555.8,152282,1590.79,7.33698
78192.8,75502.5,165379,86209.3,76824.6,144338,686.435,7.34271
119265,116508,190458,95619.4,80911.1,149867,2802.45,7.34431
101892,99372.4,176527,70271.5,66142.8,140567,905.623,7.35224
118157,111587,190506,99318,81166.2,157298,6330.32,7.3553
108775,106282,186994,102490,89639.3,150857,4054.86,7.35727
83079.8,85243.3,162412,65721.2,61636.2,141539,85.7818,7.36136
96548,85677.4,177040,114140,94595.6,155206,204.606,7.36282
99845.4,96753.8,171745,77292.3,67643.3,148162,5052.34,7.36607
122784,107776,189179,93751.4,73259.3,157441,4648.48,7.36872
73898.8,77210.6,156300,60270.3,59081.7,135168,1929.49,7.37141
86345.9,90146.5,168501,62268,58987,140722,1527.4,7.37651
120921,117688,193994,98654.8,88974,148091,2976.27,7.37654
122955,110215,192086,138014,116438,161303,9186.63,7.37996
96905.9,96148,176871,74102.4,69858.2,139402,1544.89,7.38072
111861,97706.1,186426,116132,88697.2,164740,10429,7.38101
123727,111033,188488,107491,85575,157190,4028.83,7.40964
74787.8,78109.8,158146,58424.4,56786.3,133997,115.025,7.40999
84919.9,86256.2,159933,71898.3,65588.5,142128,1685.63,7.41351
92252,96514.5,168035,77635.6,71387.2,140940,437.808,7.41375
117418,104356,189925,101618,81450.6,160248,1025.5,7.4174
110009,104048,177752,94492.9,82352.4,151411,401.937,7.42548
86336.5,83697.3,163214,73762,65809.6,145784,1377.52,7.42911
86983.6,87744.1,162331,89755.7,84052.6,144640,938.155,7.43733
119511,102766,192438,113614,88869.2,159809,5595.13,7.43773
81621.3,86688.6,163743,58895.2,56108.4,133724,3268.97,7.44432
73016.6,76810.7,158609,71761.5,68036.1,142051,16035.8,7.4497
93202.5,94899.6,176090,68974.7,63588.7,138328,2181.39,7.45425
83795.8,83915.5,169950,63605.2,59090.3,138021,8909.11,7.45635
88560.7,82168.6,168890,84469.5,75092.4,145440,707.22,7.45747
83006.8,88505.2,158833,64782.3,61690.5,139041,904.9,7.46157
80140.9,80091.7,158911,88974.8,82386.3,147855,369.416,7.46384
82034.6,82345.5,159432,68259.1,64490.1,140480,2287.67,7.47549
98630.2,98394.1,177085,93006.5,83428.4,148573,285.166,7.47923
83039.3,82704.8,162830,58977.2,55822.6,134017,1886.34,7.48765
145739,124813,202641,157538,122883,168943,6663.15,7.49726
85783.1,84726.8,172844,74509.3,63803.4,144752,1134.25,7.49848
116342,107348,193464,115125,102616,152948,12891.9,7.50221
113768,107063,182382,125058,111137,159848,1444.08,7.51239
96882.9,90904.7,178598,80496.4,69519.4,146854,1939.84,7.51798
78787.4,81418.5,163795,50441,50976.5,127434,1246.31,7.53326
89789.3,92877.8,160045,84043.8,76036.4,143635,1432.29,7.53511
80645.6,76354.3,165185,93002,84627.1,148985,1316.39,7.54128
97800,96386.7,170025,78648.9,71969.2,148381,1614.15,7.5486
131642,114746,197160,134165,109980,160305,7435.39,7.55491
75499.1,79139.3,155663,82414.9,78724,138707,1279.52,7.56078
135045,114119,194037,117947,88925.9,165962,14753.5,7.56759
89681.2,83955.9,172587,73540,66135.8,141708,274.327,7.56936
96873.1,92029.3,175716,70718.9,63996.5,138641,589.154,7.5698
102135,94241.9,176940,70429.5,61018.9,147275,80.7867,7.57579
156422,135751,208267,133890,101780,162588,2873.43,7.58204
85525.4,84698.8,163891,76067.9,67815.1,144446,955.416,7.58241
117789,104852,192055,125881,103465,159546,7229.26,7.58767
80830.5,80201,160328,65580.1,58646.8,144043,328.539,7.58864
89803.6,90590.5,169971,87596.7,82975.4,144296,3923.33,7.5916
93251.8,93142.8,175214,80079.9,73236.3,145124,2012.95,7.59362
116691,108637,187333,112935,90859.2,166119,12668.7,7.59472
110107,98472.9,186600,94263.5,79143.3,159499,1455.47,7.60692
139895,123585,203626,159385,114993,171748,4706.05,7.61059
87847.7,86503.6,164553,89515.9,78078,150868,102.657,7.61068
103379,101397,178542,101819,88459.9,152211,4767.59,7.61073
96466.4,97195.9,172559,95128.6,87079.8,148470,3142.32,7.61574
93767.6,90882.7,172992,87455.6,78840.2,149550,5804.7,7.62585
84784.1,81165.6,168917,63893.1,55955.9,144572,1031.1,7.63
82469.4,83036.4,165604,59024.4,55881.4,136065,222.022,7.63887
111998,106635,188866,107604,94427.9,159021,1873.51,7.65007
67843.6,71350,152888,48910.5,49412.5,128316,262.827,7.652
103171,102752,175930,88928.1,81342.7,145937,1807,7.66188
119120,109803,193120,121707,99561.4,156317,9441.33,7.66928
127945,117579,192948,168373,134351,168839,517.989,7.67076
107110,102862,177516,93190.8,79703.8,151257,1057.12,7.67855
103208,108364,183818,113170,107607,148806,4922.8,7.67941
77502.9,74895.2,161769,74663.8,65925.7,148965,1363.65,7.6814
86892.5,84087.3,165930,88739.3,81305.5,148225,918.952,7.68186
110707,106408,179709,97751.2,88832.3,151574,421.542,7.68282
109977,104459,176318,109418,92055.9,156487,2396.15,7.68331
94876.5,96007.6,168019,75250.8,68075.9,143646,1855.8,7.68499
146460,118679,204114,103358,84908.3,155518,5448.69,7.68784
96351.6,91061.5,175389,80422.7,71794.4,146012,4205.27,7.68998
82207.4,78880.4,164392,76053.9,71624.4,138878,1391.22,7.70236
136459,118022,196211,116654,98574.5,159148,284.807,7.70282
85655.7,86943.6,165379,72953.7,68642.2,142031,2943.96,7.72647
89759.6,88213.4,165676,56326.2,50157.7,138821,97.634,7.72848
98752.9,97224,169973,104331,96394.5,151126,2202.99,7.73345
120980,111920,193732,96593.6,84694.4,149923,876.524,7.73655
82371.6,83643.6,162962,77241.1,74374.4,140763,9703.13,7.75184
101449,100387,175589,68143.3,61834.5,144387,1859.19,7.75573
83029,88552.9,163158,87898.7,82466.2,144452,1336.41,7.75629
119864,112415,192198,132220,113168,159588,3926.72,7.76341
129329,118328,195615,135290,104162,161718,7142.96,7.76936
101056,100422,177426,64187.3,57176.3,138842,116.662,7.77154
92315,95458.3,168565,100588,92926.3,151548,659.822,7.77564
106264,104273,182268,95647.1,83391.9,148410,13138.9,7.77839
100203,97277.7,176874,102038,90871,152511,9711.35,7.77991
114314,96483.1,183487,128233,107748,161557,12122.2,7.79649
107200,101734,183384,79605.2,72369.5,142071,1862.26,7.80825
88128.2,81618.9,170164,65363.8,59031.5,138109,25.391,7.81775
138532,126550,199594,114377,96809.7,156884,1588.4,7.81983
107422,105660,182591,93709,81565.9,152286,183.711,7.82698
101490,95614.9,171714,101715,80646.1,155853,75.9748,7.83146
100856,101766,178527,72122.6,67838,141035,1397.63,7.83289
79595.7,75062.2,168214,56162,51439.2,133927,1821.55,7.83763
90659.6,88155,162991,64664.8,59577.3,138863,1939.93,7.8379
85965.1,85566.5,167627,130425,114633,155904,989.981,7.84501
82848.8,84715.4,165062,113127,102730,148683,2605.26,7.84868
84835.3,83177.3,168987,69732.3,65451.4,142124,953.247,7.85314
109591,103866,183090,119014,101727,154768,1171.71,7.8644
101799,96017.1,176396,78326.2,69673.8,147462,606.414,7.86565
122657,118673,191555,84486,72723,151542,3102.42,7.87044
110826,106757,181297,90177.5,82099.9,145046,7079.79,7.87085
74989.6,76755.9,158196,67537.1,65084.5,138142,405.727,7.87882
95214.6,93923.2,178466,107929,96584.1,148828,4210.61,7.8961
115650,111737,183578,99297.7,86929.5,149173,3100.66,7.89772
137460,128357,198399,108464,93467.6,155093,4376.25,7.90621
132368,125023,199362,110172,92911.8,156182,3633.02,7.91059
97897.5,92510.9,175151,90092.8,79151.7,149102,1548.77,7.91457
120891,112772,189917,100287,85442.1,152605,1584.87,7.915
110890,102728,184069,76586.6,63236.1,146183,212.432,7.91783
84476.8,89772,163683,92917.8,87251.5,145091,428.256,7.91811
86493,86976.5,165607,80892.4,76862,139490,511.573,7.92535
89852,91484.2,163068,79167.7,73017.9,145801,6038.12,7.93033
103204,96282,170139,86631.7,73213,151348,4428.17,7.93272
82682,84429.5,155707,97946.4,90827.7,145198,2308.5,7.93571
93465.7,91693.6,169236,87556.6,79857.3,145206,1845.81,7.94281
90793.5,81869.6,175544,71958.9,65653.2,142208,347.816,7.94468
122025,111611,192894,113564,93431.2,158148,527.704,7.94473
75650,78055.5,156402,78294.5,71231,144838,4152.55,7.95635
115283,108393,186503,96623,81272.1,155015,673.513,7.95946
82576.5,81177.4,166382,77395.3,71257.5,144724,2865.39,7.98273
76466.2,74058.7,163605,84287,75300,145852,287.007,7.98332
90931.3,91985.4,168110,62286.5,56037.2,136016,3047.66,7.98484
91988.3,92169.1,170018,91013.1,84658.9,146184,3679.24,7.98568
99317.5,94537.4,171846,69055.4,62227.3,138978,3061.35,7.99219
81750.9,82596.1,164534,74450,67941.3,146150,441.174,7.99604
81594.2,79043,159316,93763.3,86931.8,148006,5183.28,7.99616
89565.3,86781,169085,71693.8,65695.9,137995,8325.33,8.00047
80401.8,81690.4,161226,53785.3,51438.7,134742,137.748,8.0011
85363.1,86665.2,168590,67057.8,63996.4,140839,147.371,8.00612
123660,117244,190284,90023,70939.6,154312,2018.5,8.01157
