"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","Time"
67064.4,70779.6,152982,85999.2,90395.2,144529,34867.2,32.6232
92823.1,97957.4,180061,55127,62332.1,135501,46341.6,32.6493
130985,128488,199629,86583.6,88205.5,148722,80465.3,32.6674
109480,112251,176093,98790.4,102859,149510,162691,32.68
65251.2,68778.2,160428,63152.4,73598,138898,31532.2,32.6999
88773.3,88105.8,174283,99365.5,96547.2,151062,128424,32.7008
78820.9,87182.8,165067,46009.1,52316.8,128799,34626.3,32.7015
99016.6,102786,182013,77808.5,82979.3,142161,100980,32.7031
78624.8,77008.8,167807,93579.8,91636.6,152385,45638.7,32.7047
110960,114700,179852,80440.4,81563.9,147888,63145.1,32.705
104945,96528.9,184224,112617,113851,159920,51547.2,32.7266
91561.4,96086,169868,66428.6,71289.9,142097,32702.8,32.7271
78429.1,82116.8,167868,54579,64349.8,130814,35622.8,32.7493
75014.8,82404,161993,67982.8,78348.6,137524,35207.4,32.7536
90468.8,95411.5,175867,113741,110001,159278,55566,32.761
78939.1,84730.4,159203,61498.5,69176.1,135121,24111.6,32.784
118868,119558,191110,89019.5,89368.2,150952,118609,32.7844
111645,113729,177909,70361.9,68458.5,145903,49357.1,32.7895
87680,89301,169385,102622,107927,152479,34977.2,32.7915
117536,114499,195954,100362,98377.6,155458,111747,32.792
71637.1,77301.5,154378,65850.9,74772.5,140691,25605.5,32.7958
64508.9,70539,151585,83881.5,101597,141375,32859,32.7965
103282,102087,184212,79072.4,88429.8,141089,46118,32.8021
80373.6,84051.9,175144,59296.1,64877.1,138918,50208.1,32.8145
67070.6,75120.6,157914,60402.4,68501.6,135822,31929.6,32.8249
79352,85596.6,166306,54764.8,60787.5,134746,42910.9,32.8251
106029,99769.4,178434,107271,108488,155081,64845.6,32.8263
71976.6,81316.5,157939,45131.8,50499,131577,47973.1,32.8265
76370,79455,161444,47277.7,51940.3,131388,43368,32.8281
97786.3,97506.8,179726,112104,117246,152965,104132,32.831
99881.4,102466,181311,82801.9,87765.5,144924,68915.9,32.837
101137,97520.5,190704,58765.1,60905,141523,71501.2,32.8471
102679,103751,182047,55928.8,59416,138269,53923,32.8498
105066,109858,182473,56542.2,59302.8,141294,61636,32.8525
90166.7,94818.7,167823,61653.7,65323.5,137857,47497.8,32.8783
131418,130190,192878,96994.7,95674.2,153416,152122,32.8787
135437,128361,200264,90533.5,82272.9,157656,132428,32.9009
118362,108372,199146,108625,102026,159977,54346.9,32.9185
109237,104739,188838,89876.6,93183.3,148598,88929.8,32.9207
101924,103548,186630,90615.1,95196,148929,54466.2,32.9209
89883.6,96900.7,174701,58108.9,68661.6,135113,36424.3,32.9242
78884,86576.2,168726,80907.7,86870,144251,67510.5,32.9467
74257.6,79183.8,158988,61650.1,69686.3,137957,34555.8,32.9533
74199.9,77596.9,156086,103279,116951,149327,41032.5,32.9544
67278.3,76407.6,158968,62034.1,74250.6,135490,34455.7,32.9574
108321,114554,189054,65009.7,67803.4,140467,50459.1,32.9746
79187.2,86997.6,167741,59131.7,69249.9,135066,58816.5,33.0035
90753.8,91604.6,179895,90293.7,96327.8,146456,62251.6,33.0043
65776.1,69135.7,151347,63660.8,64850.1,143843,30201.6,33.0078
67275.5,75698.6,151345,53182,63858.6,130300,30745.6,33.0125
101424,107531,184084,75737.6,82438.3,142118,59296.9,33.0233
72464.4,77021,158981,82175.4,84994.4,148666,31355.4,33.031
109349,105753,185322,123208,116749,162189,100810,33.0322
82889,88065.9,171461,92813.8,103606,144931,30534.8,33.0603
72374.3,77822.5,162724,50725.3,59012.6,132119,22783.6,33.0684
125456,125313,196021,83126.5,83528.8,148946,99113.5,33.0945
71135.1,76799.5,154823,50610.4,56527.6,134320,36602.3,33.0981
100533,103876,182719,86679.4,92538.5,145323,86416.3,33.1118
75908.2,82262.3,165539,45726.7,51429,128823,51931.1,33.1146
81912.1,86476.5,165053,71331.3,78208.6,141806,60304.7,33.1275
101251,102878,176986,109196,118931,150584,111396,33.1489
98163.2,83373.1,182162,113471,101031,165906,39381.4,33.1691
105863,110323,183298,82678.7,83231.2,148788,48791.8,33.1701
107101,109186,186213,81076.6,82914.9,148188,80627.1,33.1829
96242.3,102916,180029,55415.1,60766.8,134701,38728.4,33.187
88252.3,89899.5,171933,80394.2,88077.9,147808,55626,33.1894
110332,110984,187312,66405,65383.2,144349,77583.7,33.2183
62467.6,69490.7,150391,42396.3,50347.6,124870,15425.3,33.2367
76036.9,80795.4,162099,86746.3,96868.9,145796,39883.6,33.2401
76985,83039.5,160309,50144.4,55852.4,135889,27336.9,33.2565
90766.1,96906.2,175547,68334.4,72884.5,144066,60694,33.258
65766.2,71952.9,152869,79319.3,89179.4,142115,38492.5,33.2643
88090.3,93173.9,172729,62659.7,70297.5,138791,41914,33.2659
89246,94333,172601,92589.9,94550.1,148964,103303,33.2689
118855,114474,188975,117569,115942,156079,84880.9,33.2757
85594,87190.8,166083,92052.9,96537.8,148542,36873.4,33.2761
104179,106695,183142,102224,108121,149086,95762.6,33.2786
73182.5,80585.3,157519,57720,70150.8,131439,37528,33.2863
94151.9,100049,175597,65195.5,71851.6,138570,54403.3,33.2883
74035.6,81737.7,173017,55011.4,63533.2,132566,38869.3,33.2887
75165.2,77825.4,165149,45048.4,46851.3,134963,42981.6,33.2995
84942.3,90502.1,165610,53359.6,60470.4,134199,36725.5,33.3074
108455,108909,188916,99540.6,107595,146085,51301.4,33.3105
68652.2,75774.3,152172,45161.5,51827.4,132747,34114.3,33.3108
86971.1,90077.4,183323,76101,86387.8,139080,63825.8,33.3183
91238,92430.1,172341,76625.5,80360,145064,58702.7,33.3362
119196,122002,193253,89150.7,87102.7,151614,70574.7,33.3459
75929.7,72722.6,166069,77135.2,78957,145557,39464.2,33.3625
102012,102901,179977,76209.9,80172.4,145054,75756.1,33.3908
71298.5,77537.4,157212,41949.3,47217,133647,31987.2,33.4148
100694,105538,176993,86921.7,92204.9,149159,53149.1,33.4167
70524.6,76363.4,154561,41900,45534.4,131687,27106.9,33.4234
87037,82902.3,172513,92130.7,93120.3,152866,30880.3,33.4247
93386.4,98637.8,166010,65032.4,68164.8,144076,40380.6,33.4277
78005.5,85980,167958,75492.8,86554.1,139056,42787.1,33.4314
103809,103489,181574,59776,59122.9,144236,95585.4,33.437
68396.3,76841,155598,49736.8,59330.2,131877,32582.9,33.4473
89766.4,86243.1,169574,58347.2,60700.3,141562,55407.3,33.4489
68472.7,75971.5,163250,53669.4,62844.5,134843,38457.9,33.4565
103535,108392,179482,56696.6,59913.1,137609,50591,33.4736
96282,101986,176451,72264.1,76385.2,143997,62660.3,33.4763
105328,108623,189371,74837.2,81687.9,140430,42989.5,33.4832
122395,118667,192858,82057.4,83056.2,148080,64802.7,33.4864
97207.8,98036.9,173241,54353.6,57835.3,138870,68807.8,33.4909
108842,109508,182634,88815,93652.4,149068,76748.9,33.5109
75231.6,82298.8,155720,45108,49848.4,131770,40317.1,33.5137
73588.2,80484.8,154774,56800.4,62797.4,138257,47439.6,33.514
88040.2,86784.5,170225,68123.9,75338.9,139316,63389.9,33.5295
85798.7,91922.5,175115,69405.2,74967,141306,41986.1,33.5315
64956.2,71638.5,151082,66566.4,81712.9,132431,37132.7,33.5354
118173,116251,185728,82713.8,80979.9,149047,142407,33.5472
108880,107837,186436,78459.2,77590.1,148618,62030.8,33.5506
91957.1,88613.4,180174,116060,119414,156292,100167,33.552
87778.1,90032.1,171079,73621.8,76455.7,144096,47357.9,33.5576
75232.2,80572.8,159608,71396.6,78274.4,141134,29095.9,33.5743
108711,105586,189654,62108.3,63300.5,141210,73716.8,33.5802
87781.9,93447.3,175176,51740,57602.8,131676,43603,33.5805
115815,113210,193641,89403.6,89911.6,148658,114068,33.5827
83982.8,84699.6,169013,90723,96217.9,145107,39148.4,33.6002
94264.8,100521,175577,110783,125313,152492,70655.1,33.6083
101282,103183,188696,74436.2,77560.7,145966,66317.2,33.6146
116398,115556,190366,71273.5,71461,148085,61234.3,33.6281
84947.9,90704.5,168137,59071.3,65360.6,138822,53103.4,33.629
96013.2,96930.1,177693,87379.4,88435.4,149569,76288.9,33.633
120242,116868,189338,101924,98063,151162,107442,33.6347
105978,103917,183460,98260.7,100794,151109,86081,33.6494
86441.5,93058.8,176277,55514.4,65237.3,131299,42316.2,33.651
81500,83388.8,163531,106602,109423,151649,82497.8,33.6535
91570.2,95438.9,179126,85343.6,91745.6,145982,143928,33.6573
93856,99156.1,180003,56260.8,62232.7,134526,76613.7,33.6637
112852,104690,184227,110959,109574,152840,167113,33.6644
104417,104716,178865,71668.8,74710.6,141750,100776,33.6788
90867.1,91949.7,179826,72273,77569.2,141127,79672.6,33.6812
101042,103367,181743,91527.2,95285.5,150745,117705,33.6825
107616,104114,190476,80280.8,77777.4,148211,48325.4,33.7232
147700,136195,206969,113030,110887,158790,117685,33.7264
80191.5,85155.9,162064,67442.7,72249.6,141435,57613,33.7447
149662,137621,205900,88211.5,83472.4,152081,110974,33.7452
137373,129497,199949,94761.3,88362.9,155311,115055,33.7719
93716.6,96655,179682,66335.9,68349.3,142128,42632.1,33.7854
109353,112796,189573,65879.3,69736.5,141592,86790.5,33.8104
64295.4,70854.1,153233,51329.7,59752.5,134753,33912.6,33.814
132152,125651,203252,83350.6,85022.6,146072,71463.6,33.8141
112846,111783,189688,90529.1,93389.5,151184,58068,33.82
118071,118314,192228,67338.8,66801.4,144704,60968.4,33.8258
102760,107861,180229,82593.3,87063.8,148601,65254.5,33.8345
70084.6,76920.3,159647,74908.8,89871.8,138840,26801.6,33.8498
104680,105871,184201,97026.3,102651,148619,101384,33.8538
108515,111888,183692,79063.5,82904.5,145768,75884.6,33.8567
66160.2,74708.2,152869,52964,64136.8,130892,27893.3,33.883
72971.3,78344.9,155830,76252.6,82844,141516,68567.5,33.893
121921,125125,193607,65332.2,66326.6,145356,88210.2,33.9056
74940.8,83533,169949,46521.3,52413.3,127260,31676.3,33.9238
93962.3,97559.3,179920,53359.4,56362,134751,46206.5,33.9289
99432.5,98423.8,180571,75327.8,76287.6,148339,44986.2,33.9305
69334.1,71907.4,157941,41820.3,47306.5,131030,20353.1,33.9364
99196.1,100378,183650,84287.3,87669.5,144247,74840.3,33.9618
66405.9,74154.6,151578,74915.4,89308.5,137492,27227.1,34.0078
71977.9,76158.8,157355,80280.9,92512.5,142108,25632.2,34.0107
77614.3,84694.7,162047,59341.5,65432.2,138291,25155.6,34.011
72192.8,81334.3,151761,46356.7,55691,128941,45124.1,34.013
70825.9,74868.5,155469,70555.1,83233.8,141140,31629.4,34.014
109140,106694,188442,82612.9,86648.2,148181,129002,34.0151
85696.2,91228.9,176716,75160.3,76734.2,144350,36497.4,34.0207
79864.4,79085.8,169030,44966,47384.2,133468,52103.8,34.0215
82690.5,86983.9,161741,37776.8,40001.2,123852,37967.2,34.0261
96795,98922.9,183360,74889.6,78486.8,144370,63537,34.0295
114105,115904,186291,73446.4,74131.5,145097,91383.8,34.051
78687.7,85162.5,169212,55246.8,61716.3,134171,40130.1,34.057
113539,111491,186407,119241,113060,159746,113466,34.0584
96231.1,99661.2,180779,54310.9,58255.6,133740,26561.4,34.0588
112456,110061,189511,71246,74178.5,145417,71801.1,34.0592
101630,101848,182168,102276,108024,149347,92662.2,34.0628
91118.9,93301.4,178230,55381.8,60608.1,135936,38399.7,34.0821
124418,115881,194379,118395,113263,152630,116940,34.0825
59953.3,65709.5,148928,52108,58970.3,134430,33996,34.0908
66317.7,74260.2,150964,45959.1,54941.7,127793,44532.8,34.0928
137702,137641,196952,89688.3,82337.5,155493,128932,34.0936
131403,128158,194634,99915.6,100497,151540,154803,34.0996
67366.2,72702.5,152227,73599.2,78970.9,142137,62622.6,34.1098
93185.8,95088.3,180034,60805.2,63476.9,142511,39902.8,34.1157
78198.8,84053.8,158543,52466.3,58973,134198,54377,34.1284
84983.3,93135.4,166432,43669.6,49983.1,127226,38125.1,34.1437
88476.5,93109.5,178924,63593.1,66204.7,142212,64538.9,34.1515
89256,89056.2,169724,87383.6,87350.9,147973,108949,34.1526
68614.8,78189.8,155181,45092,50347.4,131656,26414.1,34.1601
76678.7,80724.3,162049,78445.7,87613.8,143176,60030,34.164
79363.7,83744.6,155108,63474.6,69570.3,141740,28648.6,34.1671
79693.4,86575.9,165170,51268.6,58565.2,134146,63786.8,34.1718
77237.3,84199.8,154489,50976.9,55227.7,136813,37782.6,34.2009
75502.1,77204.4,162000,78552.7,90171.4,138657,36404.5,34.2026
107776,101059,187133,94991,94808.4,152396,95066.7,34.204
112329,114190,183480,86552.2,85569.2,153095,61151.1,34.207
94990.6,100009,181848,68612.8,76183,138239,49516.5,34.2304
107118,108616,187774,91384.2,91850.8,150620,65205.6,34.2312
82703.9,89004.6,162757,65816,73898.8,140957,51873.9,34.2329
83570.1,88848.3,161789,57913.5,64691.8,137946,47159.2,34.2415
75908.6,80666.4,158914,75826.7,83538.5,142536,51173.1,34.2555
102052,105555,192161,63963.5,69589.8,137212,80590.5,34.2654
96324.4,100508,176688,73684.1,76477.7,143812,66057.7,34.2767
79090.7,85001.1,175044,43742.3,48629.6,125513,52386.5,34.284
94852,101200,176138,51808.4,56723.9,134574,96933.4,34.2864
89137.4,95820,173166,98621.6,110047,145849,76420.5,34.2918
122684,119949,188862,104971,108104,151582,65171.7,34.2963
111469,109310,182894,60613.1,64118.1,137997,58122.3,34.3005
111867,111475,193719,79697.8,80452.8,147973,76429.2,34.3109
95691.4,99014.6,181354,74428.8,82046,142231,58119.8,34.3294
91037.7,92020.5,175325,108395,115688,150588,71711.9,34.3385
90329.8,92779,182288,83164.6,96532.4,141562,70550.9,34.3721
83115.6,89124.4,171767,61842.4,72186.3,133947,105561,34.3746
108429,114122,185996,74214.1,77542.7,144566,66930.6,34.3773
102348,105639,186987,104782,107279,150843,73908.2,34.381
96892.4,102721,184602,62269.2,68057.9,135728,61040.6,34.3894
81226.2,88980.6,170530,52096.7,58765.5,131115,30708.4,34.3904
69269.9,76809.2,154485,62553.1,72637.5,138125,42016.3,34.3904
112053,109397,186580,100418,106400,151956,58882.5,34.3908
93033.5,96084.8,182406,87369.5,90718.8,145158,48947.2,34.4147
69342.1,77803.4,152097,46773.5,54376.2,130752,26582.4,34.416
128397,122530,197857,65882.9,63902.8,144051,86026.1,34.4222
147890,139604,207901,115726,110590,163138,105228,34.4231
74478.4,74780.5,163245,73204.2,76525.6,144159,26372.7,34.425
97916.8,96866.2,183951,56964,58311.4,135226,71602.1,34.4254
130828,126765,201093,72955.6,71393.2,145235,43228.6,34.4475
90497.8,96878.2,171465,65866.4,70744.6,141739,54165.2,34.4587
83602.8,85347.7,168956,91461.7,96385.4,150965,44190.1,34.4674
62694.9,66455.3,153109,47505.8,53743.1,136026,25316,34.4699
134191,122580,204239,80541.9,77492.1,153257,95646.5,34.4709
77325.5,84404.5,166072,40905,45301.1,124207,43257.5,34.4867
75757.5,84384.5,159296,61383.8,70490.1,134762,37743.4,34.4924
118390,116632,196507,105244,98793.9,158084,105149,34.4976
75932.8,75604.7,161487,84057.3,86096.6,148395,38742.4,34.4979
86194.3,89389,174731,53121.5,59279,134252,52288.5,34.5003
137240,134880,195873,93694.7,94225.6,151698,104892,34.5079
96290.8,94244.5,175078,94296.4,103368,152449,50446.4,34.5131
74142.4,82398.8,161828,56772,66930.3,131776,36229.9,34.5249
82240.7,89337.1,161663,50458.9,56190.3,134659,39880.9,34.54
90747.4,86492,177092,85796.1,86985.6,148367,102284,34.5472
125971,127881,197506,70862.6,74151.8,144805,108976,34.5582
100515,106759,187414,64333.2,67887,141201,71396.8,34.5646
144080,131960,204240,101747,96545.4,154642,143833,34.5659
76433.3,83876.6,160306,70532.8,81047.3,139797,47006.8,34.5675
64681.2,73754.8,149112,39682.6,46387.3,127060,23207.1,34.578
87277.6,84249.2,168644,64364.8,70650.3,141574,32174.8,34.5897
89790.8,91952.5,170380,78482.5,81628.4,147844,65294.8,34.606
86433.3,91149.3,176068,61309.3,67240.6,137819,39392.2,34.615
82902.1,85106.4,170401,76572.9,86130.1,142403,34000.5,34.6277
97537.9,102521,179791,75973.5,77210,146196,72884.3,34.6287
81457,81668.4,163455,74989.1,82344.7,144360,105257,34.645
68055.6,74094.4,152458,79785,93089.1,142520,35752.4,34.6563
84523.4,91439,173416,51648.1,58772.8,131389,40090.5,34.6678
86700.1,89226.8,172255,114273,122071,152061,33524.1,34.6689
103267,108223,177097,69079.5,73627.8,143702,74584.4,34.6702
110299,113082,186441,78153.1,79614.6,145378,81137.4,34.6766
89374.9,96552.8,177192,50100.7,56555.3,132911,53630.2,34.6784
83684.1,84142.9,166601,62262.6,66786.9,138177,41550,34.6862
98182.3,100373,177770,88797.4,92555.4,147509,98644,34.6944
101751,102583,177008,62412.7,63544.5,144595,75176,34.6947
85378.7,85555.3,173285,49713.7,51864.8,130920,46356.6,34.6965
82531.6,89321.8,162629,65192.6,69366.6,142218,39462.4,34.7038
85723.3,92779.7,167649,57683.9,62743.3,139516,42169,34.7241
113503,109657,186244,112147,107260,159920,83877.1,34.7286
83819.2,88727.7,167767,61939.5,67721.8,137911,59642,34.7298
98537.8,104856,182827,60321.7,65381.9,138121,62789.3,34.7332
89744.6,87589.5,175468,49679.1,52246.1,137374,39840.3,34.7497
77811.7,83142.4,169400,57582.2,64531.1,135357,28318,34.769
147015,134168,206556,95461.5,88308.6,154706,90029.9,34.7839
91975.9,93057.5,172465,75374.3,79885.9,144639,48399.9,34.7997
85073.4,89203.1,171890,59165.4,63496.2,139704,58276.6,34.8121
97175.9,97637.9,174733,74291.8,76394.3,143861,84374,34.8157
101498,101631,182655,70957.1,73791.4,144183,64803.4,34.8292
75421.2,76989.8,162092,74655.2,79962.2,146012,31936.7,34.8336
128777,130185,195514,107948,117143,151830,100262,34.8385
84762.7,86501.9,168582,74541.9,81054,144904,59506,34.8408
138618,123269,199555,111556,99152.9,162250,95401.8,34.8464
93359.9,96982.2,182935,70924.4,77859.3,141037,78272.6,34.8567
93131.8,99646.8,169046,67737.1,69846.4,140802,59510.8,34.8571
96023.2,97354,172117,83839,89235.4,144913,30875.6,34.8635
131168,126411,198586,101661,92078.3,161852,164768,34.8819
78270.6,80793.2,166055,55527,61876,135120,32031.6,34.8904
103429,101856,177055,83336,90664.3,145464,65616.7,34.9013
65646.1,70050.8,151445,53605.7,62192.6,135381,38694.4,34.9064
85933.8,92065.1,165784,74175.1,82495.7,141419,84166.5,34.9077
100968,105146,183338,51421.9,55708.8,134511,58391,34.9094
63297.8,69639.2,152611,36202.9,43845.3,121692,17812.7,34.9268
89641.6,90903.3,168539,75036,77708,147837,40797.1,34.9451
86361.8,92439.4,177533,69292.6,75137.7,141302,43926.1,34.9499
71789.1,80875,154885,59940.7,67854.3,137405,41366.4,34.9598
78047.2,83997.3,165647,50218.1,58037.7,130897,44355.1,34.9711
106908,107834,188395,87562,82681.9,151895,77750.8,34.9996
94708.6,98052.5,178636,84824.3,99596.3,140918,68800.3,35.0034
113396,117079,195950,66572,69173.7,142005,60925.1,35.0065
122626,121882,193235,118626,119131,155712,95349.9,35.0208
88629.4,88367.1,169095,71937.9,76076.5,145799,42713.2,35.0249
92522.6,84373.4,178707,109377,106931,157601,56162.6,35.0316
66470,73381.8,149011,46156.7,53334.8,130555,31579,35.0379
80081.1,85655.4,159478,67034.8,75565.4,135968,69463.5,35.0632
74165.7,77092.9,160148,83424.7,88508.3,145291,84730.5,35.0946
101024,107742,181843,57955.2,64861.4,138565,66765.6,35.0995
103496,110747,186295,80383.7,85780,144216,71491.5,35.0996
115780,117464,190163,72507.3,75565.3,145610,53142.7,35.1074
72279.5,79524.7,156051,41320.2,46621.1,128982,33754.2,35.1202
80184.8,81493.3,172062,58091.8,65240.6,134179,25578.3,35.1251
104571,109867,183487,65055.8,68359.7,142396,50029.8,35.1283
71305.5,77413.9,156421,84549.4,94470.4,145041,21673.5,35.1314
94735.5,98424.6,182147,95715.6,107812,146669,43724.5,35.1448
111801,112465,190360,92355.6,96877.8,149501,49957.6,35.1715
96090.9,99838.4,182993,59769.8,61083.2,141742,32445.5,35.2027
77931.3,84234.1,164713,65387.7,74929.4,138319,39769.5,35.2184
110975,112314,179603,63583.9,62811.1,145530,54155.6,35.223
92349.6,97192.1,174676,76582.5,79916.1,141741,131638,35.2334
71279.2,77914.5,157740,46403.5,53013.2,128692,29175.3,35.2345
124888,123620,197253,92955.3,95290.2,148555,97149.1,35.2359
130836,127145,195423,101883,103078,149035,137349,35.2436
67192.9,73067.6,152735,90888,103008,144498,67814.8,35.2588
120236,119393,192805,68258.9,69265.8,143648,94131.9,35.2723
126325,119717,199531,79229.7,77645.4,146433,67040.7,35.2731
76372.9,82975.4,158749,67939,78063.2,138749,52422.5,35.2776
98464.9,99083.5,178560,103812,108806,150971,105827,35.2878
119191,119060,194312,84977.5,80042.5,152426,59152.2,35.325
93141.2,99178.8,175466,59287.8,64775,137452,55029.2,35.3316
103589,108687,184590,108555,113813,152204,103677,35.3331
69838.4,68346.9,152059,109708,112338,152916,178845,35.3484
108819,108338,183273,124166,123915,155018,102009,35.3534
97464.9,99441,182714,73613.8,80221.1,143645,57808.1,35.3706
129237,123413,203515,97504.7,98927.2,151761,72684.4,35.3839
111990,111236,189589,86271.6,87354.4,149025,81662.8,35.3869
71983.3,79012.5,152153,47180.9,52636.4,133518,39201.4,35.391
122434,124995,193904,86818.4,89720.2,148288,163070,35.4112
93619.2,98732.8,179318,76164.1,79771.8,145309,47210.2,35.4317
105350,97455.3,186590,116117,109610,157908,127797,35.4508
86906,90406.9,167393,91264.1,99189.1,149359,46796.9,35.4705
118310,115433,192163,105194,108273,156758,72806.2,35.478
112094,114740,190539,68733.1,69493.9,144833,56308.7,35.4919
74231,77131,163022,87057.2,102025,144833,33359.8,35.4921
93878.1,97710.4,168250,69056.5,72673.1,143431,55415,35.5146
90599,91998.3,176086,84443.7,90575.9,148368,61054.6,35.5318
73631.9,82800.3,158438,33558.1,39018.4,119247,24636,35.5464
83803.1,87016.4,161827,62226.2,66458.3,141249,59777.8,35.5509
76108.9,83103,158909,58174.9,66659.5,132034,54410.8,35.551
96345,101073,185634,66193.9,75713.4,136571,93687.2,35.5681
84081.5,90282.4,162107,72708.3,76547.7,145484,40052.9,35.5776
96795,99766.5,174812,69440.4,73376.3,143892,82415.7,35.5837
94432.3,104173,175434,64386.6,71469.7,138300,39901.4,35.5852
118969,108931,186166,124870,113392,160573,120519,35.5882
69903.9,78238.4,153084,38530.7,44955.9,123577,34240.9,35.5977
105689,104636,176065,110124,111926,152635,86202.5,35.6041
93481.4,99783.1,181799,47880.3,53395.2,128901,47151,35.6095
96047.5,100817,186884,60284.4,63471.1,137900,45050.4,35.6451
94776.4,98414.8,177279,64512.6,69200.7,139693,97806.4,35.6537
72993.6,82859.5,157628,46504.9,52903.4,131320,32647.4,35.6548
107046,108358,183500,75606.4,78298.9,145865,77035.4,35.6566
96506.5,101149,186821,91096.7,94457.5,149416,46205.8,35.6697
119217,108108,192285,104536,102234,153853,92820.7,35.6744
67946.1,70863.7,159031,48874.9,58585.2,134617,32554.2,35.6812
76331.9,85488.5,164743,66185,77072.3,137978,40609.1,35.6885
124224,124215,199196,85589.9,87681,146347,108498,35.6999
74562.6,81518.7,162953,84980.7,94884.3,144256,31761,35.7054
100921,107430,179789,66098.4,70313,137926,43805.7,35.7077
82334,86431.4,168023,81439.3,89899.6,146676,49915.3,35.7275
107996,107573,182663,92366.9,90609.7,151388,119058,35.7285
69215.3,74698.5,155800,81675.3,89730.1,145340,37198.5,35.7323
101412,100058,179936,76005.2,80595.8,140412,78035.6,35.7566
82884.1,86253.3,173363,108194,116767,151015,53998.8,35.786
109807,108040,185680,81949.4,82034.5,150627,60545.5,35.7868
116315,119807,192359,68112.5,70842.3,138885,84159.2,35.789
83599.8,84547.2,172566,71756.2,77411.2,141655,35641,35.7895
124823,122402,196309,115502,117179,155384,56368.7,35.7942
77168.8,81151.2,163162,55579.9,60309.1,136334,39852.7,35.8021
76508.1,82152.7,162790,70001.2,76107.9,141677,32895.3,35.8036
68748.2,71889.2,158591,73217.2,84262.3,137785,32231.4,35.8435
103152,108251,183231,58094.3,61478.1,141746,80291.2,35.844
107972,113565,186770,84166.1,88210.3,147512,66443.1,35.846
70675.7,77216,161515,44571.1,52005.4,127855,41569.1,35.849
107708,109191,186123,96252.4,96424.8,149201,134928,35.854
108676,97174.8,189538,114748,109863,162383,80965.4,35.8639
100634,101626,186743,87115.2,96168.9,143930,41206.7,35.8871
108675,113150,186806,61416.3,67667.4,134603,81619.2,35.9066
97319.9,96589.8,173368,89219.8,90553.8,151119,61871.8,35.9283
90843.2,95441.5,175162,95726.9,105001,147929,90143.8,35.9418
83327,88967.6,165638,72424.8,78446.6,142528,78245.6,35.9425
106944,110697,187197,65434.7,70256,141445,52080.9,35.9758
77483.7,85238.1,175186,66774.4,77380.1,138711,31528,35.9776
79729,87764.7,161942,53330.4,62165.7,134437,53756.1,35.9933
87944.4,84532,174803,97853.7,98535.9,150852,93968.9,35.9964
103158,107019,183756,80832,87001.8,144665,73265.6,35.9967
125739,124566,192200,75719.1,76555.9,145701,76818.3,36.0224
111276,111460,186345,66814.5,70924.9,143833,55896.4,36.0716
89739,96892.1,174689,65380.1,71556.8,135466,29312.5,36.0733
98842.1,95010.3,179848,75370.8,78820.3,145357,66692.7,36.0779
70321.7,71018.6,163517,53086.1,60810.1,134693,40118.3,36.0953
87317.8,94949,175450,59663,67788,138493,50406.8,36.1014
105764,106824,186665,71485.3,77875.7,143379,40840.5,36.1096
95562.4,100982,178769,50523.4,53242.2,133788,51315.7,36.1114
102353,106424,184705,106772,110097,152553,118685,36.1115
86902.1,87556.9,182594,88784.4,91294.1,149739,58310.4,36.1382
59222.4,66231.5,150431,45368,53352.2,128557,19010.3,36.1475
93785.3,97012.5,173145,65788,64994.7,146320,38493.2,36.1677
86763.2,94343.1,171892,76332.1,87964.2,141031,43982.3,36.1751
106937,108387,182695,91123.1,98917.3,149492,50641,36.1817
130253,127654,196167,98919.6,99024,156222,85310.5,36.2141
101204,109378,176530,54918.2,57158.8,140537,51132.8,36.2167
77591,77901.1,162993,68292.2,74152.3,142501,62810,36.2207
74646.1,71684.6,155284,65203.8,68621.8,144762,10570.4,36.2213
112699,115685,193949,103335,109500,152153,48005.9,36.2281
122838,110034,193091,117653,106334,162776,128144,36.2291
102343,105199,186771,78879.8,82279.6,145766,82077.5,36.2511
70362.1,77047.6,155506,54670.5,64055.6,135534,29196.2,36.2577
82134.6,86958.2,161774,62549.8,71051.4,138055,28408.4,36.2591
85406,88308.3,165853,46649.7,51460.9,131809,49018.8,36.2823
104796,110282,192257,82293.1,92666.1,142179,51978.6,36.287
99061.7,106111,172406,71032.4,73243.6,144330,63285.8,36.2965
87623.6,95517.1,169248,46216.4,51991.2,128150,48741.8,36.2966
104726,98777.4,190279,123563,111076,160273,126861,36.3043
103338,104043,180408,88552.7,89663.6,151462,112021,36.3149
81961.5,87845.7,162346,83235,89793.4,144303,86381.9,36.3169
118384,115556,191972,94890,92211.5,151631,76425.4,36.3235
75467.4,75700.6,161609,91237.3,96233,151259,34215.7,36.3252
122451,120485,193643,66148.7,68489.8,144123,79378.7,36.3469
66994.7,75305.6,152203,50592.8,59888.2,134327,39010.4,36.383
93884.9,98194.2,179836,56870.3,65218.9,131820,52257.5,36.398
90007.3,95796.6,175205,58797.2,65716.7,138234,63802.5,36.4262
88857.8,91740.9,172196,65595.4,72420.8,140417,38511.1,36.4306
85378.2,83724.5,168734,75785.1,76460.3,144010,63955.3,36.434
83688.5,89203.8,163155,50935.3,56426,133740,45821.8,36.4419
145328,137906,202524,104881,101103,154436,146787,36.4428
