"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","PE-A","Time"
140351,134834,201752,136496,117475,168845,49945.1,97.4537
105994,88875.1,186683,159365,130278,175209,74288,97.4592
170748,147281,216277,175873,125813,182319,55532.4,97.5757
161144,139413,217055,182168,134665,178997,204449,97.5886
152593,143576,208120,117216,94568.4,165628,40346.1,97.7266
144333,130505,210334,129422,107424,162873,83194.9,97.7391
135702,135879,204274,103832,95061.5,153018,17610.5,97.7573
174668,142030,222641,186835,133180,184458,159621,97.7594
122272,113515,192670,109412,92812.8,159566,36817.6,97.7977
178065,143021,223488,166916,125237,180266,160581,98.1387
139741,114380,207888,168266,131154,177619,9017.88,98.1525
95896.2,100442,178567,99094.8,98338.8,151692,47041.9,98.2979
90460.7,75883,183767,181230,136669,181594,54801.9,98.3204
88314.5,95809.1,173073,92816.1,94131.4,150748,2861.25,98.5297
98428.2,95341.4,192021,148372,128958,168132,58956.6,98.6308
153327,147739,210438,165000,137558,172504,193700,98.6381
172906,140529,231378,157949,112176,182367,25634.5,98.7232
161197,137299,220609,125390,97175.1,168938,155597,98.7377
78965.4,85378.9,175815,103375,97805.4,152115,8386.7,98.8534
118551,107112,202870,159634,125736,175521,52142.3,98.8833
138914,135250,206974,103896,92621.3,158166,22891.1,98.9547
98305.5,98396.3,190161,125936,119024,154731,3413.38,98.9585
145745,130650,212971,148104,134803,169919,31770.5,98.9739
165069,140788,227049,148160,117021,181638,111767,99.0574
150925,135159,208185,151069,126102,169195,91746.7,99.1146
111835,99808.7,193660,179089,140929,173793,39094.3,99.2191
133075,118461,207243,126766,100627,168731,155316,99.3784
173100,135913,220575,187666,138254,184394,33759.8,99.4804
116256,113775,192648,114030,99310.5,157542,31290.8,99.5047
160577,142995,217297,151612,121971,174438,14947,99.569
62878.2,63566.9,159276,50480.1,48117.1,137555,87508.1,99.5926
191340,150979,225250,193452,133925,183721,185198,99.721
184766,147654,224280,199429,140933,189306,184350,99.7405
133811,127951,198758,121635,101237,160074,21135.9,100.013
159149,140871,215327,155504,120829,173016,144025,100.059
91953.8,98254.4,180143,79718.3,78036.4,147881,2072.58,100.12
116151,117453,200652,103120,96305.8,155579,22296.7,100.132
161200,137367,223971,110524,83929.8,165699,16850.6,100.225
141839,127993,207702,155631,134050,180029,170926,100.28
156087,126550,213878,172638,135603,178987,39547.1,100.554
145865,124249,211238,152643,122135,170313,7317.86,100.573
91843.7,99678.1,184385,97888.5,97751.3,148802,1385.54,100.653
139462,109222,212815,171511,134091,178186,357581,100.806
167198,138825,219240,180715,130928,179535,167074,100.83
116847,103905,207681,127555,100945,178231,18937,100.831
105665,101502,188578,117856,97003.2,162451,97404.4,100.987
109030,90243.6,198984,116399,94345.5,164301,17362.9,101.001
111786,116855,193861,103627,93862.9,158596,18689.2,101.007
149242,147606,207306,110719,102401,158283,134691,101.123
117211,117942,193050,130108,124379,154481,21406.4,101.326
143525,128668,209774,94544.1,73086.1,161848,31483,101.34
112550,106366,196691,114012,109542,159240,2962.1,101.461
97941.9,109331,177099,97595.6,93881.9,152177,15060.1,101.622
153375,129824,214626,132153,104279,174375,15585.6,101.665
110825,116147,191958,84100.4,78926.8,148275,19665.4,101.987
125945,119263,203985,99162.5,87859.7,155654,2198.5,102.085
188947,148291,230425,162851,122171,184050,67018.5,102.297
161178,142066,218292,133912,101740,173544,276938,102.357
91279.9,95614.3,183618,111239,105613,156172,36542.5,102.499
93110.5,93926.1,182910,83654.1,81536.9,145982,40377.7,102.621
139808,140362,201288,121703,109092,159655,252506,102.666
82493.6,94430.3,175557,74301.4,77395.9,144462,7157.2,102.726
92183.7,100025,185929,89546.2,88704,149702,12874.7,102.853
86866.4,88242,173697,82532.4,78013.3,153403,82255.9,102.855
58658.7,65700,154669,64817.4,65876.3,140196,29451.3,102.857
98536.7,100844,186270,76976.4,70349.5,151021,19544.9,102.949
164051,128987,217906,139862,96566.2,182562,191770,103.055
179960,155835,223434,170988,125133,183280,113520,103.156
107983,98892.3,200722,152319,130368,170166,47731.9,103.165
140557,120085,216587,161394,137071,176215,73189.5,103.263
116131,115004,200460,85700.7,73096.8,156433,9839.88,103.343
128949,107353,208549,111972,85846.5,170743,9400.56,103.481
61878.8,65123.3,153629,77027.3,75094.6,146501,72502,103.638
153507,124918,213594,148009,106433,180243,16834.1,103.672
89774.5,91774.3,179015,101086,89855.3,157530,2834.43,103.801
153013,134622,214269,143433,120247,188924,162614,103.805
118282,126484,196168,114793,108687,154086,3892.4,103.83
117410,112386,192402,164017,128525,175317,34708.6,103.842
102417,91831.7,182365,160798,131868,170192,193245,103.891
167325,124213,217171,203451,135118,187181,32602.2,104.129
147503,129037,202195,145680,107442,175643,68561.3,104.192
122715,123372,187274,110767,101753,159599,24020.9,104.414
107501,107295,192285,112290,101697,160098,22684.7,104.521
126417,116152,196948,136970,99259.7,176118,127682,104.55
184997,143453,234626,181929,135386,184166,184757,104.703
104931,101055,190093,82761.5,73827.1,154810,85029.7,104.707
164617,151116,217670,161625,132568,174461,31400.3,104.76
177565,151244,223965,166754,124235,178838,125555,104.816
79808.7,80884.6,173395,94970.5,93682.6,152315,19594.6,104.846
94808.9,95325.7,179963,104093,89910.5,158481,248159,105.023
126420,112303,206767,175680,139784,177618,28848.9,105.031
70713.7,75035.2,165627,73718.1,70973.8,144099,44167.4,105.046
117639,120778,196861,121724,118172,157696,284.725,105.118
93242.7,96641.6,178780,126720,124483,159971,316143,105.124
85588.1,95661.4,179538,75774.5,75719.6,146503,2228.32,105.166
69786.6,80665.9,164514,58724.8,63283.3,138062,59077.7,105.192
129903,130207,199697,104863,92644.9,155562,48222.1,105.274
120946,125412,200788,89955.2,83368.6,152208,9331.99,105.275
102667,101374,187183,87828.4,76330.4,156644,114897,105.282
112631,108069,187740,86059.8,77019.1,155839,11823.5,105.377
124283,109760,207776,99957.4,89865.9,155853,138812,105.425
153690,115738,221202,166518,129607,176055,69704.3,105.487
68968.9,71973.6,155817,115340,116265,156793,149933,105.49
145935,128996,210911,123797,100269,169388,33702.9,105.655
104742,102865,187131,107609,97724.7,155852,27483.1,105.701
121321,122437,189145,121319,109120,158870,92674.3,105.74
185394,135093,231134,175403,119751,183105,159528,105.741
149604,110178,217553,166135,114185,183217,232554,105.752
122768,117766,190520,161709,133923,175185,157944,105.923
97203.4,92745.7,182713,119298,108423,157381,337055,105.99
143131,123514,211541,140529,108764,175038,137760,106.06
133725,110598,201351,159431,107174,182990,14930.7,106.076
179769,142205,227668,208229,143404,186969,20889.4,106.323
98025.7,104884,184096,76985.6,74970.5,148664,32435.3,106.35
156530,136170,207724,172839,129625,186720,416932,106.402
113798,115762,183807,136443,123877,164969,27140,106.438
151695,137290,216373,104408,88254.1,159898,75573.3,106.491
98699.7,104691,189490,113361,110712,151499,19337.4,106.523
169599,147411,227603,159570,131290,172494,45176.2,106.533
83185.6,88976.9,180896,67527.2,66135.9,145852,21930,106.69
73919.4,80942.6,162963,94759.5,98686.1,148690,47945.5,106.815
124684,103842,196915,182597,143067,176426,72912,106.829
135870,131448,207693,122235,108270,162369,262097,106.843
134948,102851,205602,179631,131359,190150,104024,106.988
167360,146009,225270,164186,124588,175873,31867.9,107.017
126040,108591,199902,164116,129832,175439,58080.3,107.159
126027,120370,204025,159263,140979,172044,8954.65,107.249
127996,124236,200559,139913,125581,164721,5893.79,107.37
152180,135306,216688,153976,118058,175871,302512,107.651
134485,134593,200827,108758,99336,157459,51297.1,107.727
111251,117743,182303,102672,96423.5,155564,24905.1,107.877
115629,110041,200824,114354,94831.5,159855,15388,107.985
137751,124365,213880,105290,92428.8,162903,130691,107.989
165577,140741,234267,160190,117286,181695,35780.5,107.992
142296,114295,212121,146819,122809,171746,24946.2,108.198
158625,149314,215659,126542,113877,163620,150471,108.208
140125,119712,205659,159463,114095,186498,86230.1,108.229
143258,139787,209963,119030,104096,159544,30378.3,108.246
151322,144574,206900,167784,134999,176981,126256,108.317
160056,138572,216218,189427,139982,182425,103684,108.911
151581,127066,213454,172782,125845,178225,74082.8,108.913
151065,131743,208675,122764,93101.7,173399,58580,108.929
134888,124819,208052,135033,107234,169582,26080.6,108.964
113161,105479,181560,140890,114813,168733,107493,109.034
163922,147032,211125,175988,138257,176506,249759,109.04
99550.8,99978.4,186218,81106.5,76193.6,148416,57809.4,109.183
97018.6,105669,184112,76134.9,74232.5,143559,19637.2,109.187
177774,142057,222154,201317,134251,190032,70287.1,109.207
128815,122573,192307,91972.1,79174.1,157753,114207,109.273
131554,124840,202694,157244,133418,168659,72560.4,109.331
112845,111953,196423,121627,104684,159920,22155.7,109.406
70888.1,82135.2,158285,101734,107070,149389,177078,109.438
187797,146112,228866,146732,114360,172158,272370,109.455
128735,129082,203626,112155,107139,158472,9477.16,109.498
93885.5,99270.5,170239,78015.3,76942,148266,217407,109.507
130595,107977,206105,163921,135326,182723,17617.7,109.515
76305.8,78723,162946,89150.4,83292.3,151489,2986.38,109.681
134794,128531,199749,143569,129302,166794,57943.3,109.727
145791,139200,205999,108796,93739.1,162895,277830,109.941
105730,92165.6,186083,96788,75694.8,162884,50346.3,110.066
100472,108583,189086,96950.1,94625.4,149230,25082.2,110.11
155579,147743,213496,149017,123513,171597,51780.7,110.183
139650,116320,213180,151432,114635,171938,19530.4,110.293
96066.1,98676.7,189574,136904,124534,159718,46418.2,110.382
83228.9,79721.5,182401,84042.7,79364.1,151878,19022.5,110.417
92714.2,97914.9,183703,105181,110401,152402,13087.1,110.46
113844,111228,198905,131964,112341,167547,26374.1,110.576
160361,145116,220019,171067,136244,171988,194667,110.722
118901,110466,202625,144987,125032,166374,28357.6,111.006
162423,140006,213122,172712,140802,177627,222932,111.286
107538,112801,183021,105469,99587.8,156036,170135,111.639
140420,123167,215790,94128.2,80819.5,156421,43388.7,112.269
112991,104962,192970,134412,117702,168080,39566.4,112.414
125502,132309,198692,107759,102113,155378,424.274,112.541
168165,158147,220562,140654,119104,167546,37195.1,112.594
122182,117960,203547,118252,108102,158023,111029,112.625
98910.6,96390.5,183588,107263,95741.9,158794,174137,112.671
151933,133417,208768,169771,143211,169054,113034,113.002
161184,129474,217170,177870,135898,179371,5662.32,113.166
144345,120536,219828,107551,78631.2,169180,109194,113.203
138407,128734,207058,112744,98139.5,159046,76920.3,113.214
132945,119919,208079,155178,135118,168682,80605,113.366
83605.5,91751.4,170268,122687,125943,156317,4877.81,113.524
115677,113189,199618,142444,121258,167361,89214.5,113.935
108402,111137,180306,105721,95191.2,157265,50493.7,113.957
169458,139467,221378,132953,99314.7,174817,128020,113.996
140135,129870,210938,114500,93412.1,167378,57907.8,114.017
156879,145163,216446,130646,108072,167769,62355.2,114.069
109980,108292,189263,113949,99054.9,162447,4171.15,114.087
154687,147379,214003,174310,140482,172978,21142.3,114.096
155892,138677,207195,173622,133945,176585,63457.2,114.12
125770,120206,203258,156163,141572,165359,52693.1,114.171
143784,135939,213995,156441,137410,170241,202323,114.318
149600,145260,208060,118341,101947,163659,73446,114.38
102990,108849,187004,127771,123689,156227,27886.6,114.475
187393,135974,232133,168371,108575,187436,213478,114.502
133754,119973,203366,136888,120767,166128,161888,114.567
94018.1,93131.1,173326,82595.6,79283,147876,79978.9,114.618
134709,134008,200016,141889,129360,165852,15565.8,114.727
139768,117859,217910,142444,111989,169099,178352,114.906
192975,152308,226506,181644,125292,185651,25503.1,115.065
101300,96559.8,187330,128506,114560,163104,14894.6,115.164
143789,145085,207974,122135,105629,162111,129311,115.414
133936,129148,203920,111105,100930,158401,127993,115.483
142785,133235,207303,135574,118144,170497,18914.5,115.548
118652,118557,196065,138224,118749,168198,8358.92,115.578
108700,110056,182170,134917,118109,165893,46298,115.793
110031,107307,199282,88962.7,82082.7,150676,28301,115.818
79793.9,83376.2,161969,124247,111822,161971,84141.9,115.887
148712,138896,214047,138016,114390,167868,38929.7,115.901
123538,126341,200079,96269.7,89870.3,152985,27886.6,116.143
114726,105403,199278,130566,113283,162436,58097.3,116.24
76602.1,85907.6,160605,74019.9,74876.3,143545,29566.9,116.243
105738,108980,192301,127096,122296,157315,98554.7,116.348
137044,128428,208182,133593,118865,161710,26553.4,116.491
86717.8,84204.7,175005,130617,117364,165937,72390.5,116.588
152407,136275,216942,160346,133380,170193,200473,116.686
132912,115618,206736,154916,120220,186876,64334.6,116.702
148458,124494,214488,155892,118567,180444,343271,116.782
185897,146920,229956,179092,123095,182958,465061,116.802
94120.9,82654.3,182569,105227,83525,165995,3225.31,116.802
85559.6,92771.4,165090,82609.1,81341.1,147727,72603.9,116.881
72923.5,73144.4,167982,155417,142174,167720,11919.7,116.949
120645,118328,197053,126009,110131,163028,68010,116.987
144365,136062,207724,144258,118824,168262,154630,117.046
97495,88681.9,182559,87726,72831.6,158343,26640.4,117.2
138266,135483,203192,134425,117394,162076,88099.4,117.469
112396,117425,182859,125511,119218,159193,15114.7,117.486
146273,135320,208046,125112,112076,165232,52627.3,117.591
152774,130508,218780,164149,131569,175573,73737.2,117.626
102200,102503,191502,102784,94051.6,153873,49910.2,117.751
141704,141026,208157,111030,104180,155378,108621,117.963
180970,143152,224149,204877,143866,189770,120230,117.967
154929,141598,216879,125421,107440,165116,12490.6,118.109
152759,134669,215498,138602,105641,172093,27299,118.169
84271.5,89355.1,173438,111906,112096,151426,7002.87,118.261
111663,111442,196912,108908,100806,156070,4978.28,118.438
139050,136179,204200,108636,96041.3,159239,111570,118.577
157452,126497,212572,164043,129895,187158,2.23547e+06,118.668
116583,113845,201140,103015,92388.1,157992,58652.6,118.77
187710,148929,217788,191160,142414,182018,141006,118.781
150797,139742,216206,172632,138966,175404,23159,118.788
149676,122091,223317,154284,119730,174857,307427,118.789
92356.8,101210,172016,89963.7,82694.2,153372,36472.4,118.794
152852,121008,220443,124315,90895.9,170109,8194.3,118.924
135178,117537,196929,148000,129204,169918,4392.5,118.943
147064,112217,206067,119637,95875.7,175605,247069,118.956
77716.5,78883.4,173067,77057.7,73223,145543,79622.6,119.03
108542,106712,194097,114377,104581,163525,23720.6,119.044
117624,107881,200810,94487.5,79085.8,160755,29747.1,119.094
132865,136651,196906,125927,117187,160542,25420.6,119.277
152198,119546,222984,196412,131681,184757,210746,119.327
112464,101017,188941,125409,107049,166145,37576.1,119.338
142905,137558,216626,146836,127182,166030,95630.6,119.382
144445,133761,211097,131750,110902,164607,187516,119.386
81294.5,78619.9,174810,87370.8,80770.7,155341,6221.07,119.543
157442,129541,221014,127889,95707.3,173026,5823.77,119.562
79325.3,78211.1,176454,66215.8,65650.5,146538,173055,119.984
144226,145361,206580,145263,128355,164303,14012.6,120.099
146277,126272,207646,138262,94415.3,181741,27432,120.108
64486.6,68072,154978,90420.3,89374,151899,71431.2,120.348
143639,137426,208488,134323,108714,167939,25558.6,120.446
116357,117616,199043,111917,108939,156441,8057.8,120.522
108850,108963,181933,88544.4,76114,154711,13858.5,120.674
124511,115800,186591,102950,83406,162888,78697.8,120.78
106027,105438,182660,102769,89874.9,155248,8715.18,120.87
124021,134898,193536,106763,104730,151852,4618.22,120.944
128705,110907,196990,172411,137079,177379,153770,121.201
158542,135554,210947,148625,108909,182703,281338,121.289
171281,145798,223174,139321,107617,176917,67918.1,121.37
151729,149424,210963,114845,97969.5,159635,1350.92,121.457
87338.9,73819.5,172821,131588,106016,166075,102724,121.718
88541.5,93665.6,174984,84183.2,81004.3,149043,35554.3,121.895
125648,95227.2,202842,142999,98408.6,175845,6599.66,122.032
137256,117519,209900,172238,140417,175497,347962,122.046
85842.5,89219.6,170100,104508,95205.7,155146,85236.1,122.298
146977,140234,207423,131783,109457,167793,144005,122.324
60483.8,61559.3,155057,133717,129853,163246,1276.15,122.358
132799,114575,200088,110985,90346.4,162748,96362.5,122.416
130928,128706,201404,134282,118680,163418,93772.4,122.596
63179,67195.6,153330,82688.8,80429.5,150664,2907.62,122.75
145204,114901,212529,158380,125771,177309,34908.6,122.804
164120,146783,213241,148949,118982,173012,55921.2,122.861
93867.8,92782.6,184711,111008,99211.8,155268,34312,122.883
78013.7,86894,168396,60274.2,64806.3,138078,1976.86,122.954
131155,126682,199400,99739.6,87162.1,159510,3436.79,123.142
172100,135546,227724,155720,117758,185961,276317,123.297
86318.7,90509.3,172080,99628.8,98497,155098,43232.9,123.31
177837,154263,216063,181344,141051,178922,146904,123.474
105719,89828.7,187389,184854,139994,176104,57899.3,123.576
145639,129973,215531,150439,115301,179026,24428.3,123.578
146829,134148,213568,113178,93871.1,163667,83389.2,123.625
167104,138198,224748,156222,108685,178938,9718.09,124.116
131730,138847,200622,113558,104904,158526,36576.6,124.123
122329,116368,202513,95442.3,77370.6,159370,15656,124.451
110103,103480,182055,129090,114687,164573,126368,124.5
171984,148395,222422,136756,104311,172658,159768,124.532
92823.1,94375,172836,102213,96370.9,152754,10379.9,124.539
171585,128626,226922,144657,96983.7,184288,87732.1,124.84
169330,132735,224896,153376,111059,176723,9999.29,124.928
162643,148768,220157,139962,115309,167761,26307.6,125.126
148380,117273,220378,116382,81305.7,172306,121650,125.186
113257,118051,190379,87376.8,82420.1,147714,17203.3,125.216
143225,139651,206748,156238,138713,165431,32663.3,125.265
69430.4,78351.3,158200,85346.1,89912.2,145920,14828.5,125.377
103675,100890,191980,136336,123822,163444,44179.8,125.414
151732,152604,208293,127342,115216,159895,24927.8,125.419
89284.8,90522.2,174633,102162,97403.8,154347,18646,125.43
144195,139574,205274,114395,94491.2,162210,108706,125.442
180551,146239,226761,152613,113843,178768,81715.8,125.447
134183,122620,206140,145738,119586,170691,75616.2,125.542
167272,153124,223138,118391,97894.3,162445,62329.4,125.998
83008.1,86250.9,171724,94253.5,101946,145894,33387,126.034
127074,123187,199389,142462,126466,161950,39164.4,126.088
125189,126367,199282,101148,93520.7,154450,5601.46,126.104
120912,108825,200080,131936,103732,168068,153220,126.14
154519,134668,211051,164839,122941,179006,89630.4,126.148
156228,131603,219912,129162,100827,169254,103540,126.152
175293,150610,221624,137715,106847,173226,5987.43,126.217
141427,139338,199724,150718,130324,165418,145800,126.3
109000,109654,196613,91942.3,84302.2,151681,85626,126.638
68043.9,74030,156409,73882.8,74492.6,144888,8960.57,126.661
135477,127543,203548,110468,92443.2,162461,13981.9,126.671
157668,136456,217539,163640,129610,174564,77258,126.799
73536.9,78516.4,167306,86572.5,86364.7,147649,1973.44,127.1
177090,141638,224358,164893,134581,182093,415508,127.125
93031.6,89144.6,180776,113943,105722,154908,59493.8,127.302
125281,130542,198662,133885,128876,157792,6919.56,127.391
132933,120716,207936,107331,94517.1,157986,215607,127.493
173728,137715,230458,154840,112232,179541,4729.48,127.696
130365,110341,207721,85332.2,65912.2,159801,25573.6,127.858
98030.4,93841.2,186018,109421,96778.5,159716,21535.1,127.962
142338,130944,212953,136411,123255,164967,17770.9,128.044
164969,149279,213304,182831,142555,178383,42544.9,128.084
99518.3,96819,189902,77946.3,77124,145769,11020,128.241
123557,117119,193371,127218,107382,163472,322411,128.252
126769,116720,206437,124394,101443,169139,89534.4,128.682
157934,143888,218393,145952,112928,175019,110202,128.846
128160,119962,206364,132312,119771,159346,8139.9,128.873
85916.2,92882.1,174973,90396.6,91793.8,145802,126920,128.987
178847,148857,222616,155066,117774,172656,133436,129.121
138057,130966,207586,118662,96012.9,162805,21665.9,129.134
140565,126348,221357,108779,88121.5,165853,60965.8,129.194
127540,103421,207467,111859,84655,170067,1448.1,129.241
172001,135778,225013,170391,132511,176925,149033,129.654
145395,117241,213090,108139,75293.5,169834,49002.4,129.656
98077.2,100243,180407,94283.8,88638.8,152269,11140.7,129.656
182932,148684,224435,181511,141065,183562,284884,129.657
96968.5,82710,186654,99940,77382,160178,24699.7,129.721
91380.3,99407.4,172201,65281.2,64226.3,143916,37913.5,129.764
186217,140738,233947,171193,113987,183454,489776,129.806
109032,95222.5,192063,198592,142772,189975,120977,129.947
123020,101946,208619,168360,129586,179285,17827.3,130.174
162566,154359,217168,116172,92780.4,162875,95426.9,130.273
147687,136752,211725,165116,129340,176874,85716.4,130.307
124085,127555,199262,125629,108880,162973,11196.6,130.495
150197,134049,203461,132250,102443,175579,211650,130.611
160230,141090,214361,171357,139122,177191,110813,130.612
123490,121873,196885,98993.9,88799.2,160190,133771,130.881
127575,128122,200913,128015,113607,157745,73972.2,130.89
108443,113595,196474,107979,103819,151302,9462.62,130.946
123812,107592,193278,161693,139524,173573,115149,131.034
145580,114387,216417,151814,118267,175520,100517,131.113
80759.5,84196,176161,103636,102330,151540,87987.6,131.142
80716.9,85697.9,165496,105833,111154,150301,10521.3,131.363
143986,109509,210576,165422,118428,183389,15137,131.518
93674.4,93480.5,176848,84292.8,82336.3,147194,15097.2,131.634
117535,114572,196942,112390,92936.5,164642,100106,131.773
121592,107347,204885,142571,115742,179804,10118.1,131.78
115485,95631.1,201358,169310,132090,181127,166239,131.789
117688,124298,197354,96149.6,93251.4,152663,12592.3,131.798
93671.5,96420,174756,92656.3,93534.3,146159,48646.4,131.819
100481,103530,183720,81522.3,74843,150956,21419.3,132.148
123542,125653,203083,88441.8,84987.6,149378,23142.8,132.17
95540.8,88258.4,179517,118801,102998,163179,21056.8,132.22
95424.6,84275.4,177547,158088,126390,172777,149122,132.425
91231.1,89812,175837,89371.1,77702.8,158224,11458,132.591
155731,118222,210091,200311,142681,190477,246150,132.901
116533,114836,199034,98129.4,84354.5,155054,70721,132.921
72429.8,76611.4,159285,102599,101828,151539,3330.36,132.928
145428,136906,206260,137208,109646,169898,49944.2,133.001
159266,142821,221047,152342,128853,170384,127163,133.008
197939,150357,227559,192318,140430,186900,183967,133.189
73052.7,81810.3,159789,61119.5,64528,138255,10091.2,133.282
118455,118894,203583,78705.3,73172.4,145352,156748,133.637
79585,83171.8,175721,68099.5,69243.8,142469,5394.98,133.769
134103,132174,207262,122718,101820,163178,29780.7,133.77
117853,117161,189897,114118,97490.3,161858,219772,134
143627,132820,210475,122748,108006,165642,54766.4,134.071
73147.3,74197.1,162363,81058.1,76882.7,150952,8646.33,134.072
152186,138983,213863,155836,132524,169478,30331.2,134.18
145550,127500,204158,117478,89712.6,165805,75666.2,134.196
124560,124962,193884,148277,135064,169512,7825.95,134.434
120691,121111,190257,107031,96640.8,159484,112574,134.597
107472,103074,193709,137754,127150,164249,54786.1,134.751
115967,118436,190111,142748,135108,162151,125501,134.77
159830,130264,208343,171740,136517,178253,288243,134.829
110369,111069,189867,119633,110792,157695,104505,135.131
64157.6,74321.1,155703,99049.9,103877,149066,27371.7,135.362
154988,144275,210601,134448,106051,169738,145199,135.398
93286.9,81295.6,179792,96025.3,75300.2,158454,128069,135.428
162786,151498,210575,167885,128293,173664,173572,135.676
129127,120789,206973,110998,96914.2,161846,104816,135.764
166844,136195,225188,175086,141030,176859,4417.03,135.785
111380,102475,193449,146628,127284,168778,52965.2,135.938
178297,125793,224533,165223,120025,179034,323973,136.026
103704,101587,186012,140667,127030,165934,117280,136.061
121455,121687,195710,96180.4,88856.8,158157,38347.5,136.176
110174,114460,189516,88782.3,89304,148682,11062.1,136.279
189643,134179,232825,149334,93515.8,184138,51752.9,136.409
160973,121612,224439,177254,135492,186609,3384.97,136.462
181709,146195,230959,187857,141168,186172,84780.4,136.482
152024,129593,215666,195140,139852,182519,36338.8,136.589
163726,128202,223342,161865,121298,179255,244988,136.594
116318,121575,186480,102201,90382.3,157726,73886.1,136.762
80273.8,80844.4,171742,56269,54937.1,138526,41687.4,137.061
114809,117146,198254,128973,117570,161629,41980.5,137.175
113530,109138,193317,120032,107878,163720,12106,137.198
178766,141708,225834,158776,120508,176877,112439,137.234
148623,127162,217018,133124,114622,166414,25254.7,137.488
111892,104980,192952,141848,123218,168109,136187,137.63
117366,120388,196048,83133.6,77176.9,153100,9630.86,137.866
116804,108846,187374,134430,113320,169938,4998.77,137.974
166531,133669,225289,166798,126455,178896,163345,138.035
131856,125246,205787,127804,108690,165606,125492,138.199
128180,102529,208009,134725,96800.1,169882,131267,138.273
181941,138834,227630,136378,94521.1,179111,143914,138.28
136227,130807,210125,133823,105620,170266,129086,138.353
111136,102562,194286,111835,92031.1,162772,193142,138.386
178076,144297,226893,163422,118235,182911,49725.4,138.417
66895.1,74915.9,155887,65417.1,71491.8,137547,90403.3,138.6
64966,66016.6,159180,53716.8,50929.5,141029,107220,138.709
110344,100909,187102,140585,124669,166600,102392,138.797
162583,132085,213840,164355,128188,175367,100815,139.311
138383,112116,213355,163223,112285,179455,247839,139.437
125770,110655,193121,124513,103503,165959,110011,139.54
128637,116780,197228,88634.3,77232,156195,99886.2,139.581
105112,110686,186892,91004.6,87776,151137,61264.5,139.625
164358,147335,219988,121661,94632.3,169393,68216.2,139.705
161841,135488,223977,150425,106123,174849,23814.5,139.733
158553,147575,212420,160481,127550,176466,162118,139.777
90317.8,91000.9,181869,84867.8,75525.7,151797,199843,139.852
158702,122133,212561,140397,102768,179708,144972,139.873
129861,131444,201429,132438,120895,161828,6428.42,140.01
74464,75020.5,166094,56306.9,52568.9,141027,144239,140.115
173648,131706,222870,153065,111181,181878,198105,140.172
67670.4,65763.5,162866,68247,59044,148261,89986.5,140.287
158578,137822,218431,131469,107863,176635,66941,140.304
139233,130646,203699,139120,124739,162889,1307.44,140.321
166350,139220,210674,152395,122092,172814,93177.8,140.413
104460,107018,194651,85138,80642.1,149324,143425,140.505
115067,120785,185776,79728.9,72708.2,148079,8113.99,140.559
120470,116333,192826,147082,131915,164829,9302.09,140.562
163730,128949,224635,178071,134397,176932,6286.13,140.828
121974,119330,196751,147598,137105,165615,233854,140.901
162869,135292,223943,150022,120781,174422,21887,140.986
144085,129280,213401,149015,121793,173417,54157.7,141.016
144037,125122,209825,136434,100670,171709,32376.7,141.205
145034,135889,203535,123819,98708,168098,299203,141.308
147551,126395,210791,176820,142079,174731,110408,141.463
152388,112766,207765,186541,138486,182390,147677,141.464
129552,126551,203554,135374,124266,162893,33075.3,141.646
173213,157842,216679,170121,126748,177117,86100.3,141.702
100161,97426.4,182718,109944,100688,158539,153191,141.868
64021.2,61032.9,155037,56364.1,55615.7,135151,105889,141.946
104993,101822,185155,170597,143528,176300,20070.7,141.975
113896,105068,189763,142690,115734,172141,5799.99,142.367
110430,109695,189709,114851,105924,159991,12128.3,142.419
145577,128746,203295,170793,129109,176630,127879,142.616
96263.5,84140.2,189671,111202,76481.3,170020,22153.6,142.616
123560,115719,184084,159904,134737,171646,1838.48,142.623
130561,112931,207349,148380,115559,172694,48545.9,142.79
117788,117430,193813,111664,101486,158183,29823.3,142.828
122682,112260,192031,129279,111351,162979,50221.9,142.985
125562,111646,196991,114084,95774,159928,86111.2,143.062
111601,98961.4,194180,146721,111572,176533,69098.9,143.195
92645.3,88055.1,186169,106726,93144.5,162480,11677.4,143.269
92573.8,98510.4,176540,92182.3,91555.7,151611,10259.6,143.318
92296,92078.6,182325,137103,126736,162825,25345.7,143.326
114658,109907,185470,127606,119670,165274,123923,143.395
125130,116811,207752,150254,123288,170367,21466.7,143.401
118716,115536,201572,104053,99781.2,150558,14685.3,143.405
144374,111398,213888,193432,136833,183826,75278.6,143.439
107088,108813,182802,87433.1,80675.9,152040,41906.5,143.605
96313.6,102766,188757,63936.6,65144.9,138714,1766.92,143.605
97048.1,98313.9,187392,68437.2,61776.9,148976,3253.89,143.63
64726.9,66217.8,158081,83851.6,79783.2,151561,132474,143.636
107430,113937,177643,75656.9,75024,148313,20519.6,143.646
181961,144549,224499,187622,137729,189668,241714,143.706
95695.3,101077,177265,57851.1,56673.7,140846,43743.7,143.707
107251,112902,193049,88914.6,90496.7,144682,63016.5,143.848
114243,112710,196871,133061,119504,163004,11053.8,144.078
147362,128775,210614,174322,118459,182089,118253,144.212
100843,105874,179271,101030,93034.1,155649,16899.1,144.268
112204,103208,189117,104174,88132.9,170541,1433.15,144.348
