"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","FITC-A","Time"
78567.6,82602.9,156235,62983.4,67046.7,141761,39213.8,124.453
79697.9,84968.8,163667,77710.5,83155.5,144941,34496,124.474
78293.6,81546.6,172487,65991.2,69381.4,141876,37921.7,124.479
78938.2,87133.7,158928,54500.8,61667.9,133626,46535.9,124.51
96883.1,98631,181823,87015.6,89971.8,147593,110707,124.522
72643.3,79691.1,158467,83706.9,95303.4,141430,80788.4,124.525
126538,120617,188999,110505,108835,156537,121162,124.538
85206.8,85104.9,169376,71810.3,78767.7,142093,35318.4,124.592
88376.2,90643.9,175221,62133.8,65098.8,148580,26501.4,124.6
57986.7,64898.1,150442,50683.1,60957.5,130912,24338,124.614
115500,118793,192540,95247.7,97620.1,151234,52447.3,124.663
100630,105371,181807,100203,109832,147203,52289.3,124.669
105511,101722,189246,73437,70704.2,146867,90481.2,124.674
98395.2,98950.9,186149,106151,116846,148486,63560,124.695
97567.2,102662,174647,67673,71529.2,140945,70595.2,124.724
105466,109881,189265,77457.3,77726.7,148355,68934,124.728
108822,112503,186361,88950.1,88305.8,150862,121943,124.731
91497.1,96854.3,177287,79583.8,88243.9,144696,44757.5,124.739
100168,98551.1,187196,89837,90376.1,149549,35235.1,124.836
106436,111781,189698,79401.1,89874.4,144142,53260.7,124.86
71911.6,79649.2,158951,46547.6,56449.7,128053,28058.9,124.868
126789,113256,196500,86179.2,84222.7,151051,108508,124.9
131708,127729,201004,106218,101075,154483,121514,124.912
71289,79238.7,159303,44233.2,49424,126947,36367,124.916
84383.9,85863.7,168663,88725.7,92887.4,149393,55584.8,124.976
82995.7,86530.8,171828,83389.2,86105.7,144535,58617.9,124.988
112509,113057,192815,83806.2,78626.6,149671,45217.5,124.99
110740,103329,192150,100183,94670.6,158728,89868.3,125.033
76270.7,86115.2,159408,54171.4,63174.5,135490,30426.6,125.05
70284,76826,153038,69486.4,82915.7,137563,59716.7,125.061
66594.5,66405.5,158611,71051.6,68763.9,145672,10932.9,125.103
81702.1,84589.4,169920,70462.5,74129,144289,51367.3,125.132
88450.1,96214.6,166373,66902.4,72390.4,140176,64810.7,125.138
108429,109360,186092,95700.6,102218,148320,81004.2,125.149
99167.3,101942,178868,95757.9,101031,151120,50737.4,125.181
107255,110759,185553,67887.3,65663.9,147644,64593.7,125.183
102852,100907,176725,64089.1,67769.6,138490,52968.1,125.247
75874,83208.6,160021,57038.3,66543.9,135059,35980.9,125.256
79308.3,88700.2,161857,55963.1,62341.1,135285,65703.6,125.26
88221.4,87318.6,175990,67280.4,71358.7,142408,69145.8,125.275
61470,66901.1,150691,69786.9,84981.8,139391,32161.3,125.302
83202.1,92610.6,159691,63182.2,68634.1,139667,64024.2,125.322
105810,112268,182406,83070.5,86620.1,148573,93483.1,125.326
93492.2,97459.6,169307,89165.3,93548.6,150293,43668.3,125.327
110305,98098.4,193094,71306,72072.2,142155,22021,125.354
83588.1,90440.9,170770,63110,69894.9,138137,45516.1,125.38
106389,103592,182128,89518.3,93598.7,151170,96624.5,125.429
81519.3,89197.7,161833,51383.8,56199.7,134811,47726.1,125.446
82627.3,88034.8,168594,96971,105166,150581,25196.7,125.464
85934,86156.9,168467,84424.3,90728.9,145281,55072.7,125.544
87235,92174.4,176382,65096.5,70348,141482,73954.4,125.546
116115,118529,189251,85079.7,86288.2,148869,89658.6,125.549
104512,102720,185511,112449,104064,159946,64406.4,125.551
74980.2,82130.6,157245,61406.9,69776.7,138601,50794.2,125.582
120265,123218,191825,97528.6,100380,151753,62166.4,125.63
109308,112108,187666,97480.5,99726.4,152161,93728.3,125.639
132743,126173,194303,108463,97621.7,160282,165794,125.648
120866,120450,193634,87620.4,92528.8,148776,54328.8,125.649
86753.9,76408.1,174990,94288.9,103028,146447,45838.8,125.668
62478.9,65603.3,156866,59291.1,69036.8,135228,37720.3,125.678
116866,113820,189001,80124.8,78961.4,148286,109238,125.694
72738.7,77108.7,159736,67464.4,75067.9,141046,28414.1,125.694
110686,111311,190467,92699.9,94587.9,149162,79565.5,125.702
75774.5,79071.2,165363,72385.6,73689.1,145114,27694.9,125.713
80008.9,80490.8,165062,84802.5,90167.9,146283,69536.7,125.735
81191.1,88464.5,165471,41829.3,48457.4,120625,36980.6,125.772
106758,107382,182729,77712.7,79392.6,148432,74492.4,125.81
93247.3,100755,171239,84713.3,95725.5,144720,60203.9,125.816
91437.9,96151.1,173226,110513,120058,151240,100844,125.823
77799,86595.6,162068,71562.6,78728.7,141341,32037.6,125.844
75584.7,72527.4,160100,101711,97672.7,157847,56970,125.863
80514.7,78947.6,170043,79684.8,84713.6,144621,48166.8,125.875
90090.7,82955.3,173750,122358,112265,161843,34847.6,125.911
73272.6,77446.7,159102,83475.1,92223.2,145257,19670.9,125.979
99471.7,98970.6,175702,74087.6,74337.2,145318,74610.1,125.997
114220,117007,190539,70283.6,72211.5,144215,101499,126.006
77672.5,85258,169986,60270.4,72886.6,133837,41965,126.02
83864.1,86027.8,176810,82617,88093,143831,44088.9,126.066
74478.9,81431.3,158199,72962.7,81625.5,141621,50223,126.085
81502.8,89353.3,168326,56878.7,65112,134567,46608.2,126.135
58858.5,65039.1,148663,45473.9,54494.8,131906,25945.9,126.174
99073.4,99442.1,176693,99311.4,103546,153386,45962.8,126.212
129536,127927,198843,95133.1,95969.3,150889,55365.8,126.225
84047,88659.9,169245,78805.5,85784.7,145147,61845.8,126.24
93112.4,98568.7,173616,58627.8,59956.6,144478,59781.8,126.244
82859.7,87404.8,168361,62153.3,68672.4,140698,44780.9,126.263
83428.2,89512.6,165999,88587.8,97156.1,145667,49401.8,126.264
98139.2,103262,185907,86434.3,91282.2,149164,58171.9,126.279
86551.8,91544.1,169408,72611.2,80875.3,143341,71510.2,126.319
100157,106675,175884,70360.9,75440.8,140384,80052.9,126.339
118340,120474,188886,98410.4,101416,152945,133485,126.346
101378,104229,185923,92482.7,97007.7,148737,105835,126.353
77325.8,83665.8,166203,75073,80204.1,144923,65880.2,126.359
74886.4,79984.1,165094,58830.2,70764.2,133756,29929.5,126.365
101715,110205,176533,67533.8,73109.7,140682,61457.8,126.369
103860,96611,188980,86427,84288.8,152493,87062.5,126.38
98045.1,101593,183870,79555.4,82110.1,147734,53830.8,126.385
80325.2,86339.6,164721,66976.1,73224.6,141930,33110.5,126.395
79659.3,75450.4,168353,111544,106901,157395,70821.9,126.397
131911,131756,196463,97449,95004.5,152245,82091.3,126.404
133883,126211,203932,104855,101693,157602,82727.9,126.447
78891.3,86633.8,171787,59762.4,65712.3,135529,49597.3,126.471
65876.5,67419.9,158607,90178.8,98262.1,146026,41350.5,126.479
106212,111433,180002,75747,75420.3,147809,57557.6,126.483
76483.8,84419.2,158539,82560.5,93509.1,142386,45907.6,126.525
83656.7,85215.5,168413,64325.8,73572.8,138737,22548.9,126.526
73748.6,79880.5,155739,44971.3,51183.1,127120,49991.5,126.53
97399.8,103220,176573,92951.3,101865,148325,58160.9,126.542
116120,117683,192352,114633,115448,157989,74915.7,126.6
110022,114984,189726,114775,124592,152171,92410.4,126.602
97975.6,101079,176453,104041,110627,148992,63141.8,126.61
93770,99049.3,178939,66399.1,73341,139357,49317.8,126.634
119034,116856,196350,108427,106954,156086,76729.6,126.648
100877,103020,178815,83613.4,86430.3,146336,63376.7,126.654
71645,74364.4,161951,66784.8,70986.8,144891,19691.3,126.676
89761.2,94114.8,169988,47467.6,52382.9,132506,47706.2,126.7
103766,108711,180327,91827.2,101225,148017,73342.6,126.716
97700.9,99030.8,186072,92930.6,90414.1,151912,98983.1,126.761
102456,107253,177302,70435.1,75862.7,141987,70715.1,126.768
117191,116304,197280,84042.1,82002.6,151735,66136.3,126.771
96084.8,95879.4,175480,69860.5,75630.3,140548,42809.1,126.774
60623.3,69558.3,150370,45477.6,55218.5,125241,30760.9,126.775
115464,114446,183971,112669,116238,155876,132793,126.777
69631.9,77332.9,150824,50050.7,57714.3,131596,25604.6,126.785
79328.2,84373.2,175366,58930.4,65889.3,135970,60664.2,126.789
108644,101117,189008,86014.9,83709.9,157470,70320.7,126.79
77676,85854.6,167852,59522.4,68883.4,135280,45593.4,126.822
131399,128776,203422,83595,82549.8,151995,91690.5,126.832
136117,122627,202902,124958,120797,159227,78769.3,126.856
82361.4,85403.4,172790,40901.6,48080.6,128914,12936.8,126.866
120129,120643,198903,86567.2,86825.1,148755,83460.9,126.877
72642.5,79896.2,158473,53665.4,61527.2,134586,42484.1,126.921
74241.8,81981.2,161974,65531,76498.5,138631,51883.2,126.971
112385,116517,192779,74657.9,80519.4,141562,64847.3,126.973
77408.5,81450.9,168852,86193.7,91479.6,145271,40012.7,126.982
80689,83462.7,170066,65403.4,69998.1,141408,62665.2,126.983
119977,113851,194333,114111,109724,160186,80792.5,127.012
115308,116396,193820,98784.5,97580.3,152334,93605.2,127.038
107920,110915,184067,84595.7,88932.3,145998,108559,127.07
71262.3,74852.8,155461,49799.9,54740.6,136176,56211.2,127.077
75363.4,83947.9,167971,41061.5,51336.6,121646,36345.7,127.092
108586,107395,185648,86408.8,88458,147362,79816.7,127.116
107198,106845,182462,87718.3,89936.8,151858,98911.4,127.217
111578,101908,191505,84161.2,83647.3,151143,77410.7,127.235
65392.1,71472.7,154438,58558.2,64686.5,138880,29142,127.256
84656.7,89256.4,168393,49563,52974.7,132022,67642,127.261
88745.1,87571.2,172402,77090.9,82718.7,146116,96604.2,127.269
84866.9,92090.1,166007,62057.5,68787,137788,42593.9,127.279
88288.4,94940.9,176924,75781.8,86408.3,141139,40469.8,127.294
66883.4,74562.2,154687,45091.2,54316.3,128018,26961.2,127.3
68763.6,76497.6,151993,40944.4,45957.1,121712,30476.1,127.312
95803.1,99732.6,177032,78866.8,83226.9,145808,94792.6,127.354
82990.8,89689.9,167744,64779,75426.9,136103,38095.5,127.376
100253,102411,184018,109541,112319,155374,65444.2,127.392
90299.3,89607.2,169337,85486.2,93843.6,144904,64603.5,127.4
73314.1,78272.7,158418,37971.8,43295.4,121029,30272.2,127.426
99721.1,102833,182843,92060.5,93188.8,149002,44661.4,127.432
118535,114027,187032,100540,92952.7,159167,127310,127.473
82589.8,91100.7,169612,50102.3,56763.3,131688,47568.2,127.593
140318,130282,203975,115112,103654,162335,157676,127.617
80376.7,88542.4,163336,69595.5,76240.9,143299,44082.1,127.635
91013.2,95228.2,176392,64468.4,66839,141311,30376.3,127.651
110287,113902,186033,95540.7,101386,149791,76534.4,127.654
78596.4,79383.2,169312,74477.3,76850.6,144849,35494.1,127.669
91322.3,99331.4,170595,50786.9,57531.7,131436,57860.4,127.68
89072.7,94609.2,168213,77977,86919.1,142684,40859.2,127.7
98960.3,102624,175304,94848.2,94536.7,149313,80538.7,127.733
96173.8,94884.2,172300,76494.5,75880.2,146123,121603,127.752
101070,100038,186038,75790.3,73058.7,148274,52924.6,127.83
77199.3,81595.5,158127,85137.5,95206.4,145087,54232.7,127.835
116147,115554,189573,106141,107450,153172,154949,127.837
70753.5,78140,151204,67297.7,73828,141213,39324.9,127.853
117775,116149,184588,106592,107125,153116,91113.1,127.883
65939.4,68357,156307,46583.5,51761.9,131622,31610.9,127.884
92065.2,93909.7,176968,57514.8,60293.2,135121,47867.4,127.915
89206.7,92212.9,176518,66049.9,73410.4,140574,44207.2,127.932
67394.4,73636.6,154947,74694,83796.1,143226,33842.1,127.932
141926,136083,202357,108920,105702,154894,101473,127.949
91787.2,95499.5,175757,79488.7,87117.9,144566,68338.2,127.958
120228,119396,192008,100014,102779,151144,120303,127.993
86962.5,92932.8,176896,61856.7,70606.7,136796,37802.6,128.016
109367,105564,193144,73835.2,73071.3,149028,58388.4,128.074
94579.5,97971.2,178606,82957,92680,145618,50051,128.105
104170,104665,183523,80468.9,79825.4,146344,88513.4,128.109
97402.7,99549.4,180436,76222.5,82149.6,145032,50774.4,128.149
80783.1,85966.6,159941,95379.7,103640,151520,72349.3,128.162
81781.7,87428.9,175419,63119,71557.6,138066,54448.2,128.185
102343,104104,182121,82484.9,85592.2,148237,80166.5,128.217
85564.7,83165,168496,98871.6,99678.2,154656,49768.5,128.224
103204,102832,178640,76996.8,77717.3,148604,83606.9,128.228
103299,107206,185670,64353,68454.2,137923,67726.1,128.235
80497.8,88366.9,165690,47587.9,55183.2,127236,37513.2,128.248
65791.6,73179.3,152047,40475.9,47548.1,127013,37110.8,128.298
80468.5,86333.3,165178,67841.6,76481.6,141645,38451.4,128.302
72209,73142.5,164943,83436.3,90398.3,143981,74569.7,128.302
74749.3,81286.4,164770,54225.9,61753.9,131480,34648.4,128.305
80901.7,88457.4,165122,54826.1,60585,134570,44518.2,128.317
83790.8,88991,165017,76866.4,85015.6,140846,41761.3,128.319
94561.2,95129.4,178918,74390.4,81521.2,142309,104973,128.335
80247.3,83401.9,167384,59926.6,66943.7,137914,45437.5,128.368
89303.1,92205.4,168754,78319.8,86644,144270,72508,128.378
78285.8,76535.5,169392,86701.5,88603,148985,49235.4,128.385
133187,132855,194552,96469.5,94585.5,153281,105775,128.409
96347.2,101370,182136,67754.5,70814.1,141037,80739.1,128.41
125354,120482,198697,92629.8,90643.2,152151,124122,128.419
107587,108873,186079,89980.9,90662.9,151238,121889,128.474
61975.5,66753,152778,89165.2,94674.7,144876,26424.5,128.491
63437.1,66082.6,152290,57358.8,66613.5,133789,52506.6,128.538
101856,110064,181691,59147.5,63386.5,138964,51139.5,128.551
80752.4,89134.5,169426,62369.7,68865.4,137193,33387.7,128.569
89645.8,93388.1,175236,68362.5,76159.2,135534,76280.9,128.57
74856.6,78615.4,159773,52612.8,59077.5,138201,46050.7,128.576
81229.6,82589.2,170439,92921,102692,146041,29235.4,128.582
85281.6,85631.7,174444,93801,98126.3,150979,66006.6,128.587
108177,108243,190146,87592.4,87786.1,148199,48615.6,128.599
95938.4,99702.8,175372,64946.1,68751.2,141776,77005.6,128.637
76582.9,84337.6,155460,45577.3,51418.4,130728,40975.7,128.638
108270,111084,173081,94404.2,98956,147974,99164.1,128.644
101599,101952,183001,62098.9,64157.7,138888,52766.4,128.683
122803,114134,199361,99408.3,92199.6,152980,85323.8,128.69
85945.7,90369.9,168651,80590.7,85953.6,144843,52034.4,128.729
67121.6,68883.2,157798,75171.3,86691.6,144138,35443.3,128.738
79203.1,86627.1,159583,64180.4,76693.9,135171,28112.4,128.761
110108,115213,188860,79593.6,82843.9,149084,90033.3,128.821
87013.1,89886.4,165829,97279.2,103708,146092,66714.8,128.827
76303.1,83893.5,156331,44006.5,50660.9,128817,47208.1,128.827
98687.2,96770.6,183691,72086.4,73890.7,144428,74800.3,128.827
73290.4,81657.5,162754,56462.2,64975.1,136164,37222.4,128.829
134220,130914,200885,90869.8,97341.9,147350,91433.4,128.83
115364,110904,191490,125177,122313,157918,140796,128.862
147258,141455,207329,108741,105957,158777,126356,128.873
80236.8,87731.1,169476,60517.8,68490.7,136851,45928.9,128.904
84955.7,92087.4,162829,61878.9,67483.3,141828,49150.7,128.917
82581.6,85663.5,164723,51340.6,56714.8,132179,33486.5,128.925
85005.6,91693.3,175928,77467.5,86312.8,144647,41675.6,128.97
98700.8,104717,176200,95665.7,109163,145764,59006.3,128.973
109877,105711,185699,94605,87712.8,158189,96172.6,128.98
71312.8,80600.5,151232,66538.7,81674.7,134122,39140,128.986
87912,95010.5,172651,65515,75151.2,137991,54147.8,128.995
125911,126386,197338,94791.6,95160.3,150904,118150,128.999
91698.3,85641.4,178660,81824.7,77071.2,155487,67279.1,129.002
93590.2,99043.3,175888,77371.7,81422.2,145991,63792.8,129.002
91614.2,96718.5,168632,71367.8,74919.7,144118,49684.2,129.01
88913.1,94503.6,170347,80089,86815.4,145754,69422.7,129.03
106428,97219.1,185675,119378,122407,155432,48784.5,129.033
62621.3,67206.1,151324,54920.3,65793,134773,28999.8,129.038
105799,107096,182702,72339.3,75047.7,145303,65701.2,129.043
101643,100850,185925,73148.4,74955.1,145683,67447.6,129.052
72775.1,76073.6,155697,86255.8,97265.1,145888,53302.2,129.058
86609.8,88547.3,172109,66277.7,73147.6,141223,62991.7,129.073
95657.5,101598,171595,55158.2,60422.6,136292,46252.4,129.11
85525.2,91701.2,180184,73880,83675.8,140773,52787.2,129.114
90211.7,95109.1,173427,77455.1,83579.3,145048,60898.3,129.167
106399,109689,191673,75497.7,82971.5,140585,64668.1,129.187
78465.2,84427.8,160749,77236.2,91979.1,141569,54155.6,129.205
121880,120970,192693,87468.8,89167,148917,98487,129.251
91622.8,87994.3,175139,91808.2,96623.6,149237,71597,129.304
76369.5,84785.6,159370,48763.9,52231.2,136079,35058,129.317
101354,96038.8,177113,55952.3,55271.3,136126,77558.8,129.32
123184,126469,192449,100315,103376,151584,108183,129.329
114187,110956,188423,103215,97974.4,155137,101359,129.333
128034,125626,192941,104589,106859,152169,78164.5,129.368
81820.4,89405.5,162486,70749.6,77028.4,140430,32488.7,129.374
122375,126156,192445,78207.9,82615.7,145599,72402.6,129.404
85560.1,88685.5,175252,62578.8,65071.9,135548,74621.6,129.404
96197.4,102030,172386,92900.6,103951,145788,62695.7,129.405
104360,109084,184110,63486.4,71594.1,135962,56298.6,129.412
70060.9,76161.3,157878,60396.1,68647.7,138362,37623.5,129.422
136728,124729,204380,119665,110535,162551,158433,129.428
134290,132781,197382,108850,105931,156287,92101.7,129.444
85696.5,90075.9,174206,68104.3,77808.9,141002,53567.4,129.455
84435.6,78857.1,175181,102842,95643.1,159401,62781.7,129.477
72273.5,72910.4,159842,58226.5,61881.9,142171,32044.4,129.48
95010.9,100295,183403,59217.3,60187.6,141002,77066.8,129.493
110810,116258,190157,75684,80930.1,143921,86641.4,129.497
78950.2,81542.2,165221,53577.7,59832.8,135325,64465,129.537
112262,106726,189914,100420,96595.6,158926,72747,129.563
68019.6,75641.8,156308,36293.4,42631.9,124640,22301.4,129.626
63545.5,71560.3,152801,44362.7,51709.9,128318,46976.6,129.641
86386.9,91667.6,178887,56243.3,60202.6,140908,46906.3,129.651
103666,97726.7,193425,93599.5,96180.4,151118,105084,129.652
93798.4,97306.8,179962,80270.9,84697.8,149506,92374.1,129.662
90415.4,89359,177512,68840.7,72644.6,141599,48791.5,129.676
92970.9,100458,171458,56636.4,62633.5,138026,66762.4,129.721
94432.6,100536,179787,84809.7,96962.3,144192,61353.8,129.723
75447.1,83953,152309,55310,63870.5,134751,35430.9,129.729
101810,102542,179753,116373,127351,152725,45416.5,129.739
142489,137302,204510,101001,94403.9,156279,117308,129.781
134541,130747,201140,101117,101161,153226,59376.6,129.784
78622.6,77626.8,167649,90761.7,92865.6,152600,55583.2,129.8
69911.2,76231.1,153519,57722,63482.9,135334,45003.9,129.801
87193.1,79762.2,176666,103006,101576,153149,59810.7,129.81
68025.2,73413.8,156066,65124.8,74632.9,141245,38079.8,129.812
67023,74646.2,149190,54355.1,63611.4,136079,36457.4,129.821
74897.9,82602.9,158009,44080.1,48452.2,131983,39446.1,129.885
61426.2,69808,151988,34771.6,42113.2,122036,21184.5,129.942
94068.6,97601,177598,68990.5,76385.8,140814,53495.2,129.976
134198,132414,198271,94616.6,92206.2,151742,145891,129.976
86351.5,87764.1,165332,100888,108076,149623,100884,129.986
97081.2,103055,180849,59930.1,64620.7,138315,61954,129.999
74051.6,83151.7,159166,48696.4,55981,132427,31801.3,130.026
82974.2,87527.5,170331,54793.1,60809.6,134399,42019.2,130.067
99684,102344,172876,67129.5,67944.4,145584,61644.1,130.101
94545.6,89803.7,174765,119589,116299,155689,146843,130.142
88300,93525.8,162355,64603.5,72172.8,141724,42421.8,130.165
95922.4,101480,168639,87995.4,94176.8,148063,51563.8,130.193
90048.8,93997.5,171351,74814.7,85041.5,142053,57294.3,130.261
67463.5,76184.3,153547,43408.2,50810.6,128936,39366.9,130.269
84590.5,91937.8,174629,39033.2,44270,123780,39476.2,130.274
70222.1,77792,153256,62162.6,73904.8,139395,25349.7,130.284
59178.8,68301.9,150734,35620.7,44575.6,124296,24472.8,130.304
94158.1,98755.8,182811,99856,105572,148276,66996.5,130.37
88834.1,91031.7,172626,82064.6,86143.3,148388,54145.3,130.378
87432.1,89645.8,174948,109640,113614,154533,101131,130.395
83934.9,87889.5,164414,50252.4,59211,129836,36145.3,130.4
77821.5,81820.6,159290,53441.8,60586.8,134938,51156.6,130.432
77114.4,84631.6,162117,49409.9,56412.2,134090,38690.7,130.432
79649.1,79380.1,166649,80859.9,86471.2,142558,95166.2,130.439
121468,115570,196986,120180,114338,158175,109960,130.443
104658,106906,187404,82394.4,83891.4,148820,122255,130.468
74038,80155.5,159693,51480.4,57818.2,133773,42290.3,130.495
75377.4,74155.2,166005,53424.4,61691.6,132738,15560,130.541
80915.2,85063.4,165901,60192.3,65280,135212,39372.7,130.551
83443.7,90589.9,172751,53959.1,61104.3,135638,59268.2,130.635
112164,118388,192161,95118.5,103372,146377,64284.6,130.653
96993.5,98883.3,183218,88042.2,91069.4,150961,32370.2,130.661
105771,110887,186759,76983.8,84960.5,144176,104281,130.668
96605.3,103392,183678,65792.6,68232.2,142060,52018.8,130.687
74291.7,81953.5,155591,46950.9,54634.2,127597,37704.6,130.696
110532,108394,183574,92929.6,89664.9,149244,92016.8,130.699
72590.9,73247,156359,38431.9,41772.2,127313,43254.1,130.7
78290.9,85971.8,161792,63785.1,71211.1,137841,63307,130.714
99141.3,98316.6,189649,72040.4,72590.4,142117,85055.6,130.728
86857.2,94287.7,165009,50229.6,54469.7,134674,53995.2,130.729
69972.1,77761,155855,59619.4,69794.5,136478,36146.9,130.73
103091,104389,189677,73678.9,78179.3,144730,66207.7,130.81
78215.3,85308.1,162833,44146.2,50105.5,128270,48947.2,130.817
133204,125525,202422,100225,97625.1,153289,134379,130.826
94581.9,88631.8,175295,99211.2,94066.6,155295,86717.7,130.837
93348,98881.9,178766,64835.3,71096.2,138672,60123,130.843
112603,110455,186894,107142,112551,151243,97753.2,130.862
98458.2,103187,182027,76674.3,83257.4,142459,77765.6,130.865
109783,110779,186092,95525.6,92714.8,150728,113533,130.889
98480.7,104346,183324,64796.5,71097.2,137691,73190,130.9
99574,102554,183514,74820.6,75146.8,147846,60050.7,130.912
78631.9,78922.3,159305,86517.3,94408.7,148079,50902,130.929
83802.8,88886.7,165025,64071.4,68706.2,141227,38928.6,130.951
106486,102761,183753,99245.3,99560.2,155503,104613,130.961
84652.7,88941.4,167979,80711.9,89107.9,145168,66310,130.962
68358.5,69419.8,162556,69874.1,74893.1,143921,50258.8,130.972
156170,142486,209703,119102,104444,165218,180298,130.996
143245,134074,206535,120437,115498,161844,85957.3,131.005
84135.6,88233.9,161810,81726.1,87666.2,146054,42048.4,131.026
117700,117164,192435,74462.2,75814.7,146075,98276.6,131.049
123034,126252,192841,87884.9,91905.8,148214,53897.5,131.061
98992.7,98501.3,178836,77529.3,74137.8,145780,81564.8,131.091
78902.7,87773.6,162943,47089.1,55898.3,129218,55444.7,131.124
91151.6,93318.5,174979,72423.6,75567.8,142414,98859.4,131.156
111380,115559,187233,87159.9,88049.1,150250,79075.7,131.171
69438,74785.1,155574,73352.6,83381.7,142738,39867.2,131.183
93356.4,97067,179574,61757,63462,144953,44314.8,131.185
102166,107375,182325,74004.3,79919.4,143680,69739.7,131.213
111806,106097,190506,87841,88548.5,151554,68986.1,131.225
105577,101452,185226,111461,108059,154814,102487,131.229
132478,127308,198410,114275,108485,158633,89423.7,131.257
72747.3,81393.2,158404,52831.1,61051.5,131501,47103.5,131.257
72070.6,79583.4,157757,43005.2,49520.8,131427,24004.9,131.265
87405.9,84700.5,175949,92424.7,98600.9,147057,71643.6,131.267
77177.6,72381,167415,78651.4,78907.4,150869,33098.7,131.281
122296,112451,190277,112464,106358,158981,110333,131.316
130516,123900,200472,114037,110175,158175,101692,131.337
99415.3,95873.2,179348,98758.1,102708,152146,62758.7,131.339
91865.3,98522.4,170351,74807.2,81420.7,144753,49908.1,131.38
90822.4,97595.4,175129,50769.8,54588,135550,40954.8,131.518
80292.9,76904.1,168900,90437.8,93430.4,151486,73505.2,131.532
88927.3,94611.8,176745,66638.4,69684.6,141421,59764.7,131.555
88831.4,92275.4,173337,68160.7,73212.4,142855,52897.1,131.57
82965.8,86401.8,164680,83314.9,84514.6,148508,53793,131.578
75769.8,81134.1,155072,59769,65088.7,140286,45248,131.581
92773.2,97053.6,179540,81596.4,86103,145493,57153,131.596
93721.9,98984.3,169162,63883.8,69868.8,137802,42920.5,131.6
113034,115536,185918,74230.5,70708,148429,51434.8,131.658
67495.1,76844.8,155775,57708.3,68833.7,134031,35087.3,131.666
138205,136548,199708,114352,106021,159418,133124,131.718
96939,100227,184076,77263.6,83918.2,144777,107193,131.719
62206.4,69608.9,149443,45989.4,53256.8,129474,30248.8,131.732
105594,106246,183090,109790,116774,150913,90808,131.736
105072,110497,180148,65316.4,69761.8,141087,59189.4,131.758
132191,130715,193589,103069,100473,156315,88893.8,131.789
84163.1,79102.6,177333,55998.7,56952.7,144415,51546.6,131.825
67685.2,74626.8,154316,64567,78364.8,133260,30926.7,131.838
76283.7,86813.3,165851,68479.4,79715,139117,41165.1,131.847
123850,115714,193446,89741,95264.2,159922,82525.7,131.85
93236.6,96932.4,176321,62846.5,65042.7,143625,71149.6,131.863
113529,111892,188922,97742.3,99288.1,152060,78836.3,131.892
97841.2,98706.2,179024,95883,95744.7,152563,63856.6,131.92
88109.8,90831,182368,57129.8,58354.4,137694,46507.5,131.928
118105,113673,189128,95187.4,92692.1,153246,124786,131.932
75953.7,85325.3,158410,66399.2,75172.5,141669,26739.8,131.945
85755.1,91912.6,167377,58507.3,63595.6,138567,48298.5,131.946
97389.5,98823.3,172868,73755.7,76440.6,145853,111313,131.95
81677.6,87726.8,161696,84786.7,91698.1,145161,72138.9,131.958
65663.5,73932.7,150885,101269,113500,148747,42562.6,131.98
96025.3,100315,182043,56986.9,59353.9,135510,61990,132
105870,104898,183944,96061.6,101127,151183,43009.8,132.004
99084.6,99552.9,182377,95380.4,95590.3,155153,85640.8,132.045
84277.1,92702,171589,60976.3,70391.6,133962,71710.1,132.045
107551,108447,188932,85189,86993,148723,73528,132.09
99302.4,100297,186413,78433.6,81166.8,147138,48865.3,132.096
87852.9,96694.5,166361,63353.9,71718.5,138226,46237.6,132.099
91590.3,94902.7,171875,65427.1,70376.6,139104,68371.2,132.117
101954,107772,183980,67345.9,75217.9,140565,83290.2,132.12
71994.2,78368.1,164493,50633.4,59901.7,131999,39279.6,132.187
122940,119834,198819,105557,101983,157593,107070,132.189
78780.1,85734,168605,64845.5,73164,140868,43167.3,132.19
106589,102079,181346,112832,107863,157757,192033,132.229
111716,110958,186424,88126.6,89148.9,150283,129327,132.229
93752.7,97555.1,179457,87365.9,91279.4,149448,58427.6,132.23
95047.4,93272.4,179783,87395.6,83185.5,151309,80853.3,132.238
126411,127674,195780,112840,105289,156129,87088.4,132.266
104420,103501,181534,102736,107309,152648,109088,132.269
102240,104506,179489,83190.5,88350.8,144882,79239.1,132.289
117095,111216,192698,100631,97569.3,155883,123056,132.289
82564.7,89239.7,172192,56283.5,64738.4,133844,50322.3,132.29
96544.6,97778.3,186233,66108.5,66575,143881,73520.7,132.3
80033.6,85416.8,172498,71462.2,82236.1,138736,37318.3,132.321
78699.2,83304.6,159901,81407.5,89078.8,141909,51327.1,132.378
62737.3,68848.6,148164,46794.9,55421.7,134303,26278.7,132.384
109630,113851,182499,86487.2,91327.7,148766,117170,132.404
77153.4,78621.1,162906,82015.6,87775.8,145993,40529.8,132.412
120533,115606,189673,102455,95333.3,159423,81668.9,132.442
67799.7,74788.2,151300,46239,54594.6,129164,34206.9,132.466
113771,108839,186329,119756,117907,159656,95451.8,132.475
91482.5,93567.1,173378,75289.3,81042,145085,35447.8,132.477
71679.2,76824.1,159683,64081.8,71135.2,140507,37097.8,132.479
